經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
120.2048°E,22.9932°N,29.4,79,0.0,10.8,7.2,17.4,3.4,89,晴有靄,40.8,3865.7324042723326,0.007153788603775494,0.41651987844515403,22.03332374229088,44.899849979863774
120.2048°E,22.9932°N,29.0,80,9.0,4.2,5.078,17.2,8.4,89,多雲有雨,40.8,5734.641162561946,0.007053936538523458,77.83445107689046,24.71351494186936,49.51419857129001
120.2048°E,22.9932°N,30.0,71,0.0,7.0,6.45,19.2,5.8,89,多雲,40.8,9349.637637225756,0.015933059040642492,90.30514393073973,24.44000414138415,52.95272791826024
120.2048°E,22.9932°N,29.5,76,0.0,7.8,6.456,14.0,5.6,90,多雲有靄,40.8,9600.466212897625,0.0031977896419931456,12.363180317953704,23.64427006854234,53.69281642537925
120.2048°E,22.9932°N,29.6,74,0.0,11.1,7.422,32.0,2.6,90,晴天,40.8,6720.171855721494,0.006269754050348837,31.78217655823331,21.18174859063294,52.78246336701652
120.2048°E,22.9932°N,29.5,76,0.0,11.1,7.336,28.0,7.0,90,多雲有靄,40.8,7555.922771340286,0.0072326072241127885,63.968870653464705,23.001934940584864,43.265848410507814
120.2048°E,22.9932°N,29.5,76,0.0,10.3,6.794,21.6,6.6,90,多雲有靄,40.8,3572.7592482565974,0.010860012619309392,39.91676097215947,23.170895771231116,47.070889079735124
120.2048°E,22.9932°N,29.9,75,0.0,10.0,6.628,32.0,7.0,90,多雲有靄,40.8,3401.4765523498304,0.004542137615017668,7.736580229194045,21.138663840048704,53.601364553128064
120.2048°E,22.9932°N,28.7,81,34.5,1.2,3.392,31.8,9.2,90,陰有雨,40.8,3630.5755140288675,0.028672219372570303,51.057345670911026,21.62083712103953,58.35332423559652
120.2048°E,22.9932°N,27.0,92,65.0,1.3,3.011,15.0,9.6,90,陰有雨,40.8,6327.892992235134,0.029519534856389806,63.589813048755964,23.397196109823497,41.92431434147173
120.2048°E,22.9932°N,27.7,88,24.0,3.1,4.597,17.0,9.2,90,陰有雨,40.8,2867.5148218068557,0.0017124223735541268,6.208329701982052,22.60703380526949,57.01420870355764
120.2048°E,22.9932°N,28.5,83,7.5,3.1,5.15,40.0,9.0,90,陰有雨,40.8,1447.1329183380099,0.007800256083884,19.49094211027047,22.388162024291343,42.95346871121668
120.2048°E,22.9932°N,27.4,84,13.5,1.0,3.689,12.4,9.6,90,陰有雨,40.8,4669.817236316729,0.029319810202805136,70.37528074280634,24.971313710056315,44.640030076967406
120.2048°E,22.9932°N,28.4,79,0.5,2.1,4.364,42.0,10.0,90,陰有靄,40.8,5190.033340197357,0.002490127050625316,13.291907420805138,21.730928714331213,44.378226275835246
120.2048°E,22.9932°N,29.3,81,0.0,0.6,3.514,29.0,9.2,90,陰有靄,40.8,486.76695972614647,0.0033084444016359153,27.971536165930246,22.754317283102225,55.68565467506342
120.2048°E,22.9932°N,29.9,78,0.0,8.3,7.064,31.6,7.0,90,多雲有靄,40.8,7934.879175724625,0.007385462181441965,32.52045129714073,24.525493669678877,42.13910132152291
120.2048°E,22.9932°N,30.2,72,0.0,11.4,7.5,28.0,5.0,90,多雲,40.8,3828.7422542631193,0.00039958164670993764,36.32256979625619,22.24481431813139,54.2615180746878
120.2048°E,22.9932°N,30.1,75,0.0,11.2,7.622,30.0,4.0,90,多雲有靄,40.8,1476.0102574505115,0.0125714688329296,27.93623682287333,24.881916442919398,46.72328560778635
120.2048°E,22.9932°N,29.9,76,1.5,8.2,6.603,33.0,7.0,90,多雲有雨,40.8,9611.38577960262,0.019722972333840058,35.785189098409134,22.467688450364175,42.673181928196904
120.2048°E,22.9932°N,29.9,75,0.5,9.2,6.789,38.6,8.4,90,多雲有靄,40.8,7565.3691547918725,0.007016515772816574,18.785447189699788,21.210888671866694,53.630649344857424
120.2048°E,22.9932°N,30.2,71,0.0,12.2,7.817,60.0,6.0,90,多雲,40.8,4830.742881303426,0.018386533510274635,72.58990621128649,23.9456710917985,56.093184673960494
120.2048°E,22.9932°N,30.4,70,0.0,9.7,6.961,33.0,6.6,90,多雲,40.8,840.7397142300774,0.005690631960711462,98.92020956668419,23.88773563935398,56.56382584123507
120.2048°E,22.9932°N,29.4,74,23.0,8.2,6.286,35.0,5.0,90,多雲有雨,40.8,1124.2400587866566,0.041942696348615714,0.6595243213824764,22.68030878089866,53.32852505910296
120.2048°E,22.9932°N,29.9,72,0.5,7.2,6.175,29.4,7.6,90,多雲,40.8,46.48629485451734,0.004173071647418904,11.95636875601782,24.750422737892738,41.389532026594864
120.2048°E,22.9932°N,30.1,73,0.0,5.7,5.386,36.0,8.0,90,多雲,40.8,4746.769032054037,0.004086377449179072,46.23293013922524,23.656558299401073,41.38543310467228
120.2048°E,22.9932°N,30.4,73,0.0,10.0,6.85,43.0,7.4,90,多雲,40.8,5249.860449302032,0.01884827795257273,40.14561997183049,21.353064156949284,53.455529943676666
120.2048°E,22.9932°N,29.2,78,2.5,3.7,4.836,69.0,8.8,90,多雲有雨,40.8,6842.555458372274,0.01266714441424871,28.241679704311228,22.56041103139232,40.34831296504741
120.2048°E,22.9932°N,30.2,75,0.5,11.8,7.85,70.0,5.6,90,多雲有靄,40.8,4994.297260094204,0.006342457655361847,19.309891252835865,22.984426416228445,53.160300539836584
120.2048°E,22.9932°N,30.1,74,0.0,11.4,7.761,44.0,6.6,90,多雲,40.8,6331.494013979973,0.017858966612358706,45.06197322241625,24.953665216932848,42.95782626584761
120.2048°E,22.9932°N,30.3,71,0.0,11.2,7.567,50.0,3.2,90,晴天,40.8,3129.741785974216,9.27386157916015e-06,23.282723551679872,22.032482458034856,59.579465170034524
120.2048°E,22.9932°N,30.8,69,0.0,11.7,7.35,75.0,3.6,90,晴天,40.8,3463.564054035571,4.661993884852826e-05,67.516355042296,24.908711184867773,49.36254577293967
120.2048°E,22.9932°N,30.6,75,0.0,9.1,6.719,36.0,8.0,90,多雲有靄,40.8,7669.773560333193,0.0007270754619017951,38.526605878825805,24.577131247227175,46.793426088144244
120.2048°E,22.9932°N,30.8,71,0.0,10.4,7.364,16.8,4.0,90,多雲,40.8,2709.0108360085233,0.004584283358605307,81.57811184723947,21.397670405022133,41.42991314463211
120.2048°E,22.9932°N,31.0,71,0.0,11.8,7.647,24.0,3.0,90,晴天,40.8,5063.124797824977,0.009564691941335472,14.026807605562963,23.126262728386152,57.10638622252306
120.2048°E,22.9932°N,30.8,72,0.0,10.3,7.178,39.6,4.2,89,多雲,40.8,8510.73376481722,0.02418316322546909,61.503354178520034,21.066506952089092,58.416554911101485
120.2048°E,22.9932°N,30.8,73,0.0,10.8,7.722,43.0,4.8,89,多雲,40.8,7293.943870119704,0.005043008664483296,44.66095093503376,21.691391845672804,49.51287961229899
120.2048°E,22.9932°N,29.3,79,18.5,2.0,3.778,28.0,8.4,89,多雲有雨,40.8,4126.120445121083,0.0001728680709877662,67.91332192952086,21.120529940342294,56.937476587033444
120.2048°E,22.9932°N,29.6,74,11.0,8.3,6.392,42.0,6.8,89,多雲有雨,40.8,266.6737765124028,0.008121075382450443,61.8118515266205,21.084306146381714,52.97402103344929
120.2048°E,22.9932°N,30.3,74,0.0,8.5,6.714,19.6,5.8,89,多雲,40.8,5778.807666068852,0.006762469469384568,37.17799927684967,21.60995735197767,53.96168599268405
120.2048°E,22.9932°N,31.1,67,0.0,9.0,6.311,34.0,7.4,89,多雲,40.8,6023.443685764171,0.00961188692963354,20.2342480951611,24.035995021804418,54.18037653486508
120.2048°E,22.9932°N,29.9,77,12.5,3.3,3.403,19.0,8.0,88,多雲有雨,40.8,8726.018508906898,0.010818551902284203,43.821465551552585,23.129680886406458,59.84206525559557
120.2048°E,22.9932°N,31.2,65,0.0,10.7,6.972,58.0,9.0,88,陰天,40.8,3242.3037601095252,0.001738009536033468,77.76419452478613,21.456878834489885,43.05769244771469
120.2048°E,22.9932°N,30.1,72,1.5,3.3,5.233,26.0,9.8,88,陰有雨,40.8,9966.50700578319,0.02439970978600431,67.79100092547517,21.22371556465192,49.52805046784803
120.2048°E,22.9932°N,29.4,76,29.0,2.7,4.764,45.4,9.4,88,陰有雨,40.8,9177.56961112,0.009107531023648306,84.83456633792231,21.40618761999124,52.16980378448372
120.2048°E,22.9932°N,28.8,80,12.0,4.6,5.697,35.6,8.2,88,多雲有雨,40.8,6366.760030325997,0.02230908444962031,34.83863491522092,24.33112689686485,48.78757050184857
120.2048°E,22.9932°N,30.0,75,0.0,7.7,5.839,55.0,5.8,87,多雲有靄,40.8,7150.4365851067405,0.0011275220556932401,77.06076375044782,21.01084248453033,46.189629269613626
120.2048°E,22.9932°N,29.5,82,5.5,4.8,3.242,26.0,7.6,87,多雲有雨,40.8,1346.326987508514,0.011339803923685108,78.94244173505923,24.741544981715325,55.44924203574695
120.2048°E,22.9932°N,30.2,71,0.0,10.2,6.606,40.0,5.6,87,多雲,40.8,913.6600392260925,0.012309784722273648,66.15402331247321,23.06679500846885,54.07844907216386
120.2048°E,22.9932°N,30.4,73,8.0,9.4,7.075,33.0,7.4,87,多雲有雨,40.8,1951.0873704701883,0.014524658833885191,49.04461969124767,22.845844297190997,50.04533153675129
120.2048°E,22.9932°N,28.0,86,11.0,0.0,1.203,8.4,10.0,87,陰有雨,40.8,2801.2291336469675,0.00921083197817333,0.8736241020241842,21.974729843889847,50.01386263605687
120.2048°E,22.9932°N,26.4,90,20.0,0.0,0.978,35.0,10.0,86,陰有雨,40.8,6200.882202536243,0.005477871013483059,31.847981598174247,23.18103737963572,44.99809499307534
120.2048°E,22.9932°N,25.6,93,106.0,0.0,0.508,4.0,10.0,86,陰有雨,40.8,1867.1514938779774,0.003388369597038216,33.40604007698841,21.203135278414848,46.80866921132408
120.2048°E,22.9932°N,29.2,82,0.0,7.8,6.589,24.4,8.6,86,多雲有靄,40.8,7772.597094718104,0.0032184038985717278,73.99901701651689,22.413292882291163,57.05377921307414
120.2048°E,22.9932°N,28.6,84,26.0,1.3,3.381,25.6,9.2,86,陰有雨,40.8,7588.336843079993,0.00427264485368419,43.612238065733244,22.461847939213573,44.99849777765097
120.2048°E,22.9932°N,29.8,76,0.0,9.7,6.761,21.4,5.4,85,多雲有靄,40.8,9097.963115983286,0.01324732047127147,1.0658626377199276,22.70739499465687,55.49743664905718
120.2048°E,22.9932°N,30.2,80,0.0,1.9,4.156,24.0,9.4,85,陰有靄,40.8,9178.5832319033,0.006599627928946382,95.1934972421207,23.22489198892149,52.076001241620546
120.2048°E,22.9932°N,30.0,83,0.0,3.0,4.681,13.2,9.6,84,陰有靄,40.8,4344.032149384448,0.003659087842610317,23.44039246475651,24.885741779401997,54.79936878184082
120.2048°E,22.9932°N,30.0,84,0.0,2.7,4.672,11.2,9.2,84,陰有靄,40.8,5768.5673425057375,0.00280072236863997,66.12731421741177,22.347562788168304,57.564954168648285
120.2048°E,22.9932°N,29.7,86,0.5,1.1,3.567,17.0,10.0,84,陰有靄,40.8,9541.982094848589,0.017835728536938596,76.07188416718863,23.122411704885216,56.002089268634776
120.2048°E,22.9932°N,29.1,85,10.5,3.8,3.703,12.0,8.6,84,多雲有雨,40.8,4221.559155186191,0.006129552738786677,56.618902804921674,21.137135556994917,46.51491631600935
120.2048°E,22.9932°N,29.2,84,18.5,2.9,3.358,21.0,8.6,83,多雲有雨,40.8,2650.907120058629,0.000757307347199269,26.10074563408087,21.761208500686745,48.198061117154936
120.2048°E,22.9932°N,29.4,81,14.0,5.7,6.078,16.8,8.8,83,多雲有雨,40.8,9343.350770766427,0.0050954106135957045,56.94043007053345,21.253502096462622,39.73756039324306
120.2048°E,22.9932°N,26.0,95,190.5,0.0,0.186,6.4,10.0,83,陰有雨,40.8,6610.45107790177,0.011013452827644456,82.33350903557357,23.236447615283502,42.94082076547075
120.2048°E,22.9932°N,27.4,87,52.0,1.4,3.381,27.0,9.4,82,陰有雨,40.8,6737.879133783386,0.010715439544544675,67.30480809096939,24.406415890802926,47.94607764681218
120.2048°E,22.9932°N,29.1,80,4.0,7.9,6.619,23.0,5.6,82,多雲有雨,40.8,5649.842876512787,0.017175875361273775,51.05653646947365,23.68057229891432,51.670970459618374
120.2048°E,22.9932°N,28.7,83,5.0,3.1,3.633,32.6,8.8,82,多雲有雨,40.8,7912.048024512357,0.013598838946006508,70.61540037626332,21.220447245106683,50.89322461822927
120.2048°E,22.9932°N,27.9,87,35.0,1.9,2.194,11.4,8.6,81,多雲有雨,40.8,352.7399906937308,0.021656228683815885,58.88554835609716,22.112539269120237,45.05811654207237
120.2048°E,22.9932°N,29.0,83,14.5,3.2,4.303,16.0,8.6,81,多雲有雨,40.8,5584.6707446987375,0.008294594967754951,97.79329649378754,22.4411790831453,56.50170088031609
120.2048°E,22.9932°N,28.8,86,9.5,1.3,2.914,21.6,8.8,81,多雲有雨,40.8,4953.225581993088,0.006794497258742347,68.52707975847258,22.25937023122613,42.87921155864375
120.2048°E,22.9932°N,26.6,89,3.0,1.1,1.419,16.4,9.8,81,陰有雨,40.8,9490.663600699798,0.01746683965800962,32.005151075612545,21.222279802626314,40.56851409840806
120.2048°E,22.9932°N,27.2,86,18.0,2.0,3.678,32.0,8.8,80,多雲有雨,40.8,3953.5041700808692,0.003610005470667296,0.7690249168720409,21.998716741469455,48.316479365198674
120.2048°E,22.9932°N,27.5,84,2.0,1.6,2.067,17.0,9.2,80,陰有雨,40.8,7464.057933685694,0.00939111284446769,80.33639506986808,24.45029568756681,52.831712486560264
120.2048°E,22.9932°N,29.1,78,0.0,11.0,6.764,46.0,5.0,80,多雲有靄,40.8,6078.33850135387,0.006404116752729426,17.82261430003247,23.116785392524978,58.89188370712304
120.2048°E,22.9932°N,29.9,77,0.0,9.4,6.189,29.0,5.2,79,多雲有靄,40.8,6590.6405064772935,0.0017066188631568572,0.5522811118141235,24.43068661276189,48.27654167811536
120.2048°E,22.9932°N,30.1,72,0.0,9.6,7.211,50.0,5.6,79,多雲,40.8,9376.718840274356,0.0031057216762170586,68.6128403773893,21.510475807364703,52.589959224997116
120.2048°E,22.9932°N,29.8,72,0.0,8.5,6.458,39.0,7.4,78,多雲,40.8,9998.63486161727,0.013605648692205515,17.70917335676848,22.290860007226748,47.83072046999721
120.2048°E,22.9932°N,29.3,77,0.0,6.3,5.306,30.0,6.4,78,多雲有靄,40.8,3489.5402523227813,0.00378836349408792,7.047182557351695,24.03931340611749,40.51827435094284
120.2048°E,22.9932°N,29.4,73,0.0,6.4,4.742,27.0,6.0,77,多雲,40.8,5356.6740337688125,0.0020358099060679724,71.32602412996442,24.380565988556107,50.517132160473714
120.2048°E,22.9932°N,30.0,70,0.0,10.8,6.881,51.0,3.2,77,晴天,40.8,353.53285790349247,0.0016526927995462264,70.90878069882572,23.318042004801644,54.76919875082476
120.2048°E,22.9932°N,27.5,87,33.0,0.2,2.078,26.0,10.0,76,陰有雨,40.8,5105.658344590518,0.0072826514685429755,98.84251926267997,23.351736764019503,50.947630820021935
120.2048°E,22.9932°N,28.5,83,12.0,4.8,3.875,16.4,8.0,75,多雲有雨,40.8,711.3683297725225,0.012985109482227992,2.3347715885561837,21.118882354189694,51.569105465954905
120.2048°E,22.9932°N,29.0,84,6.5,2.8,4.458,23.0,9.4,75,陰有雨,40.8,5827.230171797982,0.009116344437577212,31.342794789384154,24.46446736944493,49.69252135121339
120.2048°E,22.9932°N,27.8,87,10.0,0.0,0.839,13.8,10.0,75,陰有雨,40.8,466.3613955046956,0.013681693953895352,44.408257286632804,24.161453237800334,47.102517958461476
120.2048°E,22.9932°N,26.5,91,28.5,1.6,3.019,17.0,9.6,74,陰有雨,40.8,7016.2428546209185,0.01123024137884383,38.7963070991184,23.10190148045968,41.76640708730069
120.2048°E,22.9932°N,28.8,80,0.5,7.9,6.689,16.0,7.8,74,多雲有靄,40.8,5618.050019718924,0.008033798393877536,90.61529745858066,21.323408134064223,54.40605104545111
120.2048°E,22.9932°N,27.3,87,143.5,1.1,2.522,28.0,9.0,73,陰有雨,40.8,2656.515022942457,0.009404651609383972,30.01278740485227,23.182585311731273,42.92732318546827
120.2048°E,22.9932°N,25.9,94,94.0,0.0,2.697,12.4,10.0,73,陰有雨,40.8,8541.817161266088,0.018716896223984918,16.93536868537694,23.536226249698508,44.432556813421456
120.2048°E,22.9932°N,25.4,93,49.5,0.0,1.917,15.0,9.8,72,陰有雨,40.8,6531.417470212565,0.014905410594037332,76.56021867585076,24.559766366745528,38.14604027001866
120.2048°E,22.9932°N,25.8,93,48.5,0.0,1.525,27.0,10.0,72,陰有雨,40.8,9646.031144967033,0.012674616275158432,61.16144412780745,22.247338785986624,55.677689866835
120.2048°E,22.9932°N,27.5,83,0.5,5.6,5.433,18.0,7.4,72,多雲有靄,40.8,2172.9112351561985,0.008964856980640682,66.08817214813925,21.491709945929955,53.26316144628239
120.2048°E,22.9932°N,28.2,78,0.0,7.9,5.944,15.4,6.0,71,多雲有靄,40.8,1807.0711664799833,0.0028612678749943997,73.88874005666246,23.226755918962592,48.04870964488032
120.2048°E,22.9932°N,28.6,75,0.0,7.6,5.442,31.0,4.8,71,多雲有靄,40.8,9509.92050557741,0.004666024957015551,61.9366734020719,22.494921565341976,42.016350182000906
120.2048°E,22.9932°N,28.9,73,0.0,8.1,5.619,14.0,3.4,71,晴天,40.8,5170.138231612514,0.0018705396020229194,44.179047525270754,23.509804430445627,48.84610250739614
120.2048°E,22.9932°N,28.9,72,0.0,8.6,5.958,12.8,6.0,70,多雲,40.8,9309.112531370005,0.005009577951339624,13.73604127711342,22.87971408941277,49.53987747886112
120.2048°E,22.9932°N,29.3,70,0.0,8.6,5.989,15.4,6.8,70,多雲,40.8,5924.965026354818,0.01834725682275077,94.50697463319506,22.13982791072781,43.506355661631076
120.2048°E,22.9932°N,29.9,70,0.0,4.8,5.108,21.6,7.8,69,多雲,40.8,9753.996150873209,0.049061271952935415,91.25721709899938,23.83105295925475,59.845285685102546
120.2048°E,22.9932°N,30.2,67,0.0,9.1,6.542,14.0,3.4,69,晴天,40.8,8381.685356504102,0.006751473600896456,32.188465974971315,22.231272630876138,53.59952749896293
120.2048°E,22.9932°N,29.6,71,0.0,9.4,6.061,13.2,1.4,69,晴天,40.8,1651.8373258097495,0.0026542015327790714,58.20154891350236,24.599983973960637,53.26472844837129
120.2048°E,22.9932°N,29.8,72,0.0,10.8,6.353,18.0,3.2,68,晴天,40.8,3256.180060674237,0.029703870613370698,64.6652127979658,21.060886090555528,56.54566746697783
120.2048°E,22.9932°N,30.3,70,0.0,8.3,5.842,23.0,5.6,68,多雲,40.8,9853.281452804906,0.00630780375316156,24.329146001991653,24.85233116080292,51.46857703937337
120.2048°E,22.9932°N,29.9,75,0.0,6.8,5.069,14.2,3.4,67,晴有靄,40.8,8230.640358650759,0.006614026379006591,84.052848078357,23.39127173657906,43.10406329654841
120.2048°E,22.9932°N,29.7,75,0.0,9.1,5.928,11.6,6.2,67,多雲有靄,40.8,7288.570056711931,0.001807283650395441,7.4018034838644775,22.53257415340364,39.8895384193483
120.2048°E,22.9932°N,29.9,76,0.0,7.8,5.694,21.0,5.0,67,多雲有靄,40.8,281.58555147891633,0.0018801346751988683,11.11177209291181,24.291936918779996,57.97284516192207
120.2048°E,22.9932°N,29.9,78,0.0,7.2,5.161,24.0,3.4,66,晴有靄,40.8,8336.695730986377,0.0020032191661844396,89.95989524412155,21.718468900069706,58.01999559129173
120.2048°E,22.9932°N,30.1,73,0.0,9.7,6.328,15.0,5.8,66,多雲,40.8,9345.343929522754,0.015710196102106472,57.62138150001823,23.143460324449357,46.62500417706323
120.2048°E,22.9932°N,29.3,77,0.0,2.8,3.747,22.0,7.2,66,多雲有靄,40.8,3464.631762401091,0.0009131648745545251,82.77299547865259,21.156821560793894,57.27821708275407
120.2048°E,22.9932°N,28.8,81,0.5,4.8,3.775,15.0,7.6,65,多雲有靄,40.8,7707.622342970058,0.04374977100079951,93.71801371443773,23.62007022074323,49.43189048489151
120.2048°E,22.9932°N,29.6,76,0.0,9.9,5.864,12.4,1.6,65,晴有靄,40.8,2887.8637294143155,0.0016360243364064624,36.89118388751731,21.6913797587364,57.48285926956631
120.2048°E,22.9932°N,30.2,74,0.0,9.3,6.022,17.0,3.4,64,晴天,40.8,2534.0092535162216,0.006040618978785233,37.763465078572466,21.37638753605166,53.905956279751734
120.2048°E,22.9932°N,30.1,75,0.0,8.0,5.75,11.4,6.6,64,多雲有靄,40.8,2622.2153904726893,0.011545509244707009,10.566425178836148,21.202761575917954,51.742008303917004
120.2048°E,22.9932°N,29.5,69,0.0,8.8,5.55,16.8,1.4,64,晴天,40.8,692.1766153382006,0.0005869703804198225,89.5532736207209,21.387086287661607,57.711205393090225
120.2048°E,22.9932°N,28.0,65,0.0,9.3,5.931,14.4,6.8,63,多雲,40.8,7288.816386653478,0.0014458289573916806,90.7060217352139,24.391054591921822,49.648654014004926
120.2048°E,22.9932°N,26.2,86,13.0,0.1,1.467,9.4,10.0,62,陰有雨,40.8,2838.5917061700884,0.006260448556620326,17.54301088409648,22.117553840275008,52.25382716000799
120.2048°E,22.9932°N,27.4,84,4.0,2.1,3.914,8.8,9.0,61,陰有雨,40.8,523.9533255234552,0.005014580042684174,80.06012642099347,22.52611172766046,44.17701299249656
120.2048°E,22.9932°N,27.8,81,0.0,9.5,5.781,8.2,4.0,61,多雲有靄,40.8,6237.46843504686,0.009146787892034014,37.546138143425345,23.71295232470448,47.74385869715233
120.2048°E,22.9932°N,27.6,78,0.0,5.1,4.292,12.4,6.0,60,多雲有靄,40.8,2373.1990117853725,0.014245850103885987,69.68101361165684,21.452581115979992,50.546517936153954
120.2048°E,22.9932°N,27.5,72,0.0,8.7,5.103,11.4,4.6,60,多雲,40.8,6272.915053876667,0.001610444048497835,92.81458676762908,22.37172495914589,43.28027314609483
120.2048°E,22.9932°N,27.2,69,0.0,8.9,5.381,17.8,1.6,60,晴天,40.8,4805.448864263033,0.011051078612736638,13.557655620902231,24.032308313210393,53.76035390794996
120.2048°E,22.9932°N,27.6,69,0.0,8.7,5.319,10.6,3.2,59,晴天,40.8,1806.1840441473548,0.026721267226944508,78.18718265787294,24.465346561497817,38.32041583520795
