經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.0142°E,24.8279°N,23.4,82,10.0,1.6,3.317,11.6,7.6,86,多雲有雨,26.9,737.4500888321458,0.0013639327852253765,82.94179497210057,25.97482925774034,47.16442546408252
121.0142°E,24.8279°N,27.1,83,0.0,9.8,6.933,10.0,3.8,86,晴有靄,26.9,3399.9242384050685,0.005627749725740371,84.04660647221822,24.141188547523633,43.55149952506511
121.0142°E,24.8279°N,27.6,77,0.0,7.0,6.508,13.4,5.4,86,多雲有靄,26.9,9352.97328147964,0.022383804928273434,63.68486728666009,26.65111837593566,40.63771202465395
121.0142°E,24.8279°N,27.8,75,0.0,9.5,7.131,18.4,4.0,87,多雲有靄,26.9,2216.5877188755494,0.004006904470361149,31.220503228005192,23.30168206533434,45.30680286672671
121.0142°E,24.8279°N,29.9,66,0.0,11.6,8.014,19.2,2.6,87,晴天,26.9,298.71019333065897,0.007823098440963855,61.18123486017291,26.56141667232416,54.59038106017299
121.0142°E,24.8279°N,29.4,74,0.0,11.5,7.864,20.0,1.8,87,晴天,26.9,8248.384461132038,0.003872794204822071,18.520923417331282,24.459829075575804,54.14903946829352
121.0142°E,24.8279°N,26.4,92,42.0,1.0,2.508,9.2,8.8,87,多雲有雨,26.9,3335.2303612561805,0.021913739626942777,5.243487868640262,26.26278339395714,43.18449816448238
121.0142°E,24.8279°N,27.1,87,1.0,2.2,4.183,12.0,8.2,87,多雲有雨,26.9,3933.0740369371897,0.0031263621338367114,45.69392417620652,23.766768212331367,48.36306469859852
121.0142°E,24.8279°N,29.5,80,0.0,6.7,6.297,11.2,3.2,87,晴有靄,26.9,2028.4477123468487,0.007311956549830164,5.720591625564686,25.02312047312833,51.495949823783995
121.0142°E,24.8279°N,28.9,81,0.0,2.7,5.125,8.6,7.6,88,多雲有靄,26.9,9617.571424140851,0.0243695189550308,75.94861401652808,26.73152112643006,53.630005279265376
121.0142°E,24.8279°N,29.1,75,0.0,6.9,6.758,10.8,5.2,88,多雲有靄,26.9,9539.605783568872,0.022540568736755116,43.70234724154712,26.292396755361573,50.644641405048745
121.0142°E,24.8279°N,29.2,72,0.0,11.1,8.2,24.0,2.2,88,晴天,26.9,2795.256588301878,0.0013587142604071418,12.499256478672393,23.7630217209108,46.87160020080644
121.0142°E,24.8279°N,29.1,76,0.0,8.7,6.817,19.0,4.6,88,多雲有靄,26.9,429.9424103048529,0.01588586347417532,13.284200646608957,23.158730447251425,42.23064425463507
121.0142°E,24.8279°N,29.3,79,0.0,5.4,5.911,14.4,6.4,88,多雲有靄,26.9,9862.261008577196,0.001372008010102219,87.50623471340131,25.16500261083515,39.65067342743578
121.0142°E,24.8279°N,27.8,84,1.0,2.7,5.028,8.0,10.0,88,陰有雨,26.9,8887.13710778308,0.005133290268844279,3.7745180036163894,25.40113408525801,50.00212800637044
121.0142°E,24.8279°N,27.1,87,3.0,0.1,2.636,7.6,10.0,88,陰有雨,26.9,2288.710427248116,0.006185338486943317,2.1329839501554315,25.163579495786617,46.00714089054715
121.0142°E,24.8279°N,27.8,74,0.0,5.3,5.908,29.0,7.4,88,多雲,26.9,8420.724423772157,0.0018623494395778306,35.53366288831281,25.572045212577063,42.70143794088306
121.0142°E,24.8279°N,27.4,82,2.0,0.8,3.628,9.0,9.2,88,陰有雨,26.9,3640.409247337969,0.009268129411176005,87.67815026717545,26.267425112239604,54.07953785369398
121.0142°E,24.8279°N,25.8,89,10.0,0.7,3.408,8.6,10.0,88,陰有雨,26.9,4263.28539573028,0.00235995267142053,65.10515583677586,26.587666138141323,51.964994532678816
121.0142°E,24.8279°N,27.1,88,11.5,3.4,4.358,24.0,8.4,89,多雲有雨,26.9,1233.043115856005,0.019618657616431567,31.942519516947254,25.747871954204996,46.599278383457204
121.0142°E,24.8279°N,27.6,91,6.5,0.4,2.514,14.8,9.8,89,陰有雨,26.9,5610.764605590689,0.008868856410960713,5.772509916898249,25.722830042995348,44.136095387555415
121.0142°E,24.8279°N,29.4,75,0.0,4.6,5.639,20.0,8.4,89,多雲有靄,26.9,4769.051805445658,0.03213458562146556,27.309617663809703,24.4289868111529,50.82468407770334
121.0142°E,24.8279°N,30.4,72,0.0,10.9,7.883,20.0,3.8,89,晴天,26.9,1195.6996957282902,0.017093793225016963,51.490823808483,22.93630160384176,51.6556722627217
121.0142°E,24.8279°N,30.2,74,0.0,10.3,7.314,30.0,4.2,89,多雲,26.9,7642.324235631534,0.0003307356840509963,25.014191113731997,24.56900523276114,41.64334840135179
121.0142°E,24.8279°N,29.6,77,0.0,4.5,4.214,20.0,7.0,89,多雲有靄,26.9,5322.753000627286,0.02860624258466186,94.75935652691709,24.792183002369292,57.770189688838215
121.0142°E,24.8279°N,28.7,80,25.0,9.0,6.817,30.0,5.0,89,多雲有雨,26.9,9086.495485275618,0.013493244665641533,16.200423390405106,26.210056401663756,47.01284648315326
121.0142°E,24.8279°N,29.2,76,0.0,9.9,7.733,30.0,8.0,89,多雲有靄,26.9,2867.5836768831273,0.008468460271864152,28.727828024231794,23.969143727731147,53.141028757633904
121.0142°E,24.8279°N,29.0,81,0.5,7.0,6.581,14.8,6.4,89,多雲有靄,26.9,9550.704310793984,0.007203319218318615,70.31298800517052,23.41880804669112,40.232581878532365
121.0142°E,24.8279°N,28.6,80,0.0,5.2,4.622,18.0,6.8,89,多雲有靄,26.9,6490.428332903208,0.0051438589191141245,60.61442130381878,26.757947471800403,39.02939778463029
121.0142°E,24.8279°N,29.8,73,0.0,3.7,5.558,26.0,8.0,88,多雲,26.9,5167.950892051478,0.006775716247038124,85.31734331218442,24.8200316364507,51.251623348488145
121.0142°E,24.8279°N,29.8,76,0.0,9.8,7.503,20.0,4.4,88,多雲有靄,26.9,5026.042623311958,0.01631854896281214,65.47559484131958,24.321051328601662,55.86991998718791
121.0142°E,24.8279°N,30.1,76,0.0,5.9,6.481,10.6,8.0,88,多雲有靄,26.9,6950.841718491122,0.006401466442142549,94.89394312159595,25.388580371894445,52.79782249225565
121.0142°E,24.8279°N,30.1,74,0.0,10.4,7.297,20.0,5.8,88,多雲,26.9,3807.0182764616134,0.015794206931635062,67.31964725205543,23.98331969741695,41.734280510666004
121.0142°E,24.8279°N,30.9,67,0.0,11.4,7.597,30.0,5.6,88,多雲,26.9,2881.7026171437055,0.011107310637610739,58.00634944716171,25.332850137587695,51.60208544760036
121.0142°E,24.8279°N,31.9,59,0.0,11.4,7.678,18.0,2.0,88,晴天,26.9,9613.07666672913,0.01559531184965962,34.04526247609255,24.125586353767627,42.13842656088726
121.0142°E,24.8279°N,31.1,67,0.0,10.7,7.578,20.0,4.4,88,多雲,26.9,679.0137876743803,0.029753834593871393,12.163763566341878,23.259436902781076,51.452002467778605
121.0142°E,24.8279°N,31.4,61,0.0,11.6,7.903,20.0,1.4,88,晴天,26.9,6515.362389826679,0.021597831018362223,18.7692718444016,24.15906641311812,43.81862521434006
121.0142°E,24.8279°N,31.4,63,0.0,11.6,7.903,20.0,2.0,88,晴天,26.9,6807.209653760157,0.00721158516460603,23.02661821822669,26.202667461054347,49.32929453532679
121.0142°E,24.8279°N,30.7,70,0.0,9.5,7.111,16.6,2.8,88,晴天,26.9,9123.084932189833,0.002808787240368998,18.207500771674013,25.886525913201368,42.488313118408065
121.0142°E,24.8279°N,30.7,68,0.0,10.3,7.242,20.0,3.6,87,晴天,26.9,4784.026928757833,0.0008105841008562006,83.51992446551523,23.757397209013273,57.56837217142953
121.0142°E,24.8279°N,30.3,69,0.0,7.6,6.742,20.0,5.4,87,多雲,26.9,7475.471269434527,0.0010724172280432585,34.36202707396958,23.34383512609367,50.197394363391965
121.0142°E,24.8279°N,29.9,70,0.0,9.3,6.878,17.6,4.6,87,多雲,26.9,7640.15647884035,0.008485111829870997,30.434153016284917,25.857405570441784,49.114009460135186
121.0142°E,24.8279°N,30.0,71,0.0,9.5,6.892,20.0,3.4,87,晴天,26.9,7652.668721909614,0.0017726567658719948,29.832699589018794,26.476521369630944,51.71366761865845
121.0142°E,24.8279°N,31.6,68,0.0,9.2,7.064,20.0,4.8,87,多雲,26.9,2942.3764062465116,0.0002994628841266775,94.9401497566515,25.125900049017957,47.60562531381246
121.0142°E,24.8279°N,31.0,75,0.0,7.6,6.406,10.0,5.6,87,多雲有靄,26.9,3298.291552198967,0.006820318983629149,49.453558339156125,23.714762841548342,46.81490640343157
121.0142°E,24.8279°N,30.7,73,0.0,8.3,6.608,10.6,5.2,87,多雲,26.9,8101.012588817026,0.021504777747085306,48.209784704816606,26.441930810267774,54.96834865980924
121.0142°E,24.8279°N,30.9,71,0.0,8.3,6.544,17.0,8.0,86,多雲,26.9,4578.1342704678755,0.03145507598987103,83.60568983408015,26.418394349889983,54.33912815928132
121.0142°E,24.8279°N,28.9,80,5.0,0.4,2.681,8.8,8.8,86,多雲有雨,26.9,8054.079796758919,0.0001761313056857537,80.70205346352243,23.97132710236066,42.00743286186622
121.0142°E,24.8279°N,29.9,78,8.0,9.5,7.419,20.0,6.8,86,多雲有雨,26.9,8904.687928621695,0.01377620968966258,33.1314234773714,25.5742971376078,55.123711100470246
121.0142°E,24.8279°N,30.1,75,0.0,6.2,5.667,17.0,7.0,86,多雲有靄,26.9,8796.304740387903,0.013059072754424094,18.95568782570074,25.704293975490593,59.717192636012385
121.0142°E,24.8279°N,29.6,73,0.0,6.1,5.544,19.2,5.0,85,多雲,26.9,9087.873816845498,0.015475428448729667,63.886447876998616,25.169849309171433,40.40716191329983
121.0142°E,24.8279°N,31.1,65,0.0,11.3,7.356,20.0,4.4,85,多雲,26.9,2699.78788049272,0.008026215147976166,6.27518130266319,24.333402485464198,43.52347613945584
121.0142°E,24.8279°N,29.2,87,0.5,0.7,2.319,8.4,10.0,84,陰有靄,26.9,4147.7627520223205,0.011695843143658085,25.093618961706234,22.857456386915583,48.05119310746791
121.0142°E,24.8279°N,27.6,92,4.0,0.0,0.881,7.6,10.0,84,陰有雨,26.9,8506.19404629796,0.026814656863791954,6.909730082066201,26.166710220103433,54.48477451902319
121.0142°E,24.8279°N,28.9,80,58.5,2.7,4.922,18.0,9.2,84,陰有雨,26.9,9148.908346836517,0.015017387443088868,17.609518031698467,23.00222767117579,38.91813340430578
121.0142°E,24.8279°N,27.5,89,7.5,1.2,3.019,16.8,9.2,84,陰有雨,26.9,9765.99346825181,0.06685066053575349,14.798558009975348,23.372597005142282,55.730122395790126
121.0142°E,24.8279°N,28.4,82,0.5,2.6,3.958,14.0,7.2,84,多雲有靄,26.9,9177.495707110196,0.00824522290237607,97.83214358128636,24.5671310077703,39.94414944423919
121.0142°E,24.8279°N,28.4,82,1.5,5.7,5.264,15.0,6.6,83,多雲有雨,26.9,780.0168135846354,0.009159484161791262,10.801102886608206,26.36014226712395,57.16008094058418
121.0142°E,24.8279°N,28.0,87,80.5,1.9,3.822,6.8,10.0,83,陰有雨,26.9,1136.2583885318563,0.002644400254749188,48.7769946358443,26.73057919623319,53.365243861527304
121.0142°E,24.8279°N,29.3,80,5.5,0.7,2.706,15.0,9.2,83,陰有雨,26.9,6370.87368787472,0.0009657346096288711,11.746765688936001,23.413146430830984,56.54942244621994
121.0142°E,24.8279°N,30.1,77,4.5,3.4,4.817,12.6,8.8,83,多雲有雨,26.9,5734.153674454985,0.007668836276928929,6.462229810580789,22.988691370154772,41.65118337964023
121.0142°E,24.8279°N,28.2,83,29.0,1.1,2.839,6.8,8.8,82,多雲有雨,26.9,9779.983763484726,0.007327895877693575,60.92635480064478,23.312942143163717,45.97579337022057
121.0142°E,24.8279°N,30.8,74,0.0,7.9,5.936,12.8,6.0,82,多雲,26.9,2961.4125340953474,0.010347422100230182,37.85099924936569,24.01995240364541,55.706155602833164
121.0142°E,24.8279°N,30.8,71,0.0,10.7,7.272,21.2,5.0,82,多雲,26.9,821.0401420737834,0.0002519238164763422,32.32187935067128,23.110851935810587,42.52606811652325
121.0142°E,24.8279°N,30.5,74,0.0,3.5,4.461,18.2,7.2,81,多雲,26.9,5007.660154410236,0.033336997665647884,68.10732651335573,23.137624583385616,44.433362323088474
121.0142°E,24.8279°N,31.3,67,0.0,7.4,6.353,28.0,6.2,81,多雲,26.9,696.8835545694078,0.006064076465846561,86.29971572731043,22.955465578873497,44.062775440614274
121.0142°E,24.8279°N,29.2,79,7.0,6.6,5.853,16.6,7.2,81,多雲有雨,26.9,2773.69765589286,0.005021229816709199,29.194479550538667,23.446193610070456,56.25788845821421
121.0142°E,24.8279°N,27.4,87,36.0,4.3,4.369,15.4,7.2,81,多雲有雨,26.9,146.91505177517013,0.0013926335363901045,2.304841001974245,25.370170527303205,37.730071093716376
121.0142°E,24.8279°N,29.4,78,0.0,9.8,7.108,24.0,3.6,80,晴有靄,26.9,2735.0404092113386,0.00885741440586866,70.94779588302757,23.01244306446229,48.66410399770683
121.0142°E,24.8279°N,30.6,71,0.0,10.6,7.131,22.0,4.8,80,多雲,26.9,3701.4643150522784,0.0007322300479574801,7.725556984683157,25.56653029066602,50.6633763120732
121.0142°E,24.8279°N,31.0,67,0.0,10.5,6.847,29.0,3.6,80,晴天,26.9,8641.564255624218,0.006812787806670268,60.208217846215774,25.592682594030762,47.10813232886582
121.0142°E,24.8279°N,31.5,67,0.0,11.4,7.236,20.0,1.8,79,晴天,26.9,489.9318292150468,0.010932470715487377,87.88018683446936,25.258235306576054,57.45731077159047
121.0142°E,24.8279°N,27.5,88,48.5,0.3,0.731,16.8,9.4,79,陰有雨,26.9,1822.263003536824,0.00503438466809015,64.29831219552135,26.16624407270924,48.017012950392626
121.0142°E,24.8279°N,27.6,86,30.5,6.9,6.192,13.2,6.8,79,多雲有雨,26.9,7294.985033010328,0.009990660987000926,59.964247500002735,23.37969332558034,54.815537203767974
121.0142°E,24.8279°N,27.5,82,17.5,7.5,6.056,20.0,7.4,78,多雲有雨,26.9,1682.135166567288,0.002684123011614682,14.637945210609116,23.022718619683534,49.76184855667151
121.0142°E,24.8279°N,27.7,82,3.5,3.7,4.553,27.0,8.0,78,多雲有雨,26.9,5735.7256484655545,0.012586664973123562,78.3380931443488,23.084566350416054,40.283870676523634
121.0142°E,24.8279°N,28.3,82,0.0,6.7,5.694,30.0,7.4,78,多雲有靄,26.9,1779.4759960358338,0.0009201898740332346,41.99031277884213,23.434252542440866,44.211845404361746
121.0142°E,24.8279°N,29.2,78,0.0,11.6,7.169,20.0,2.2,77,晴有靄,26.9,2444.740715403874,0.013073349539225803,61.13360712993412,26.76650826054518,44.7182264271649
121.0142°E,24.8279°N,29.8,76,0.0,11.2,7.481,20.0,3.0,77,晴有靄,26.9,6261.841608614438,0.005504533796470618,27.665705100010996,25.59701801371671,44.00280513222376
121.0142°E,24.8279°N,29.4,74,0.0,8.9,6.875,30.0,6.6,77,多雲,26.9,7609.1805561251895,0.006453402355617782,74.24927951906126,23.29407045723719,53.66063798654092
121.0142°E,24.8279°N,29.5,76,0.0,8.9,5.567,19.0,7.6,76,多雲有靄,26.9,7652.764936692631,0.006633975555976327,7.462976487910556,23.123152330281883,58.62034843605981
121.0142°E,24.8279°N,29.9,78,0.0,7.1,5.447,28.0,6.0,76,多雲有靄,26.9,4933.255641851026,0.010720893781868926,35.75153197678767,25.567860682820807,46.115643882391424
121.0142°E,24.8279°N,29.7,76,0.0,7.2,5.15,16.0,6.4,76,多雲有靄,26.9,1013.975734180858,0.003896974001371664,43.82065618165989,26.40506366532221,52.018448096562956
121.0142°E,24.8279°N,29.4,77,0.0,10.4,6.614,28.0,3.8,75,晴有靄,26.9,3927.7637296011417,0.0042655618183442,0.3045982464733088,24.98232167658734,52.73941908777984
121.0142°E,24.8279°N,30.3,78,0.0,6.1,5.144,13.8,6.8,75,多雲有靄,26.9,2069.7756539648726,0.0097476391583289,82.95824215613932,25.239273674761105,48.224733074727645
121.0142°E,24.8279°N,30.3,70,0.0,3.5,4.119,30.0,7.6,74,多雲,26.9,235.28509460617374,0.0030554302828199,68.67749670740703,24.141385077996247,44.33656724612122
121.0142°E,24.8279°N,29.5,78,0.0,7.8,6.278,20.0,5.2,74,多雲有靄,26.9,7699.081833245975,0.0008085956673288058,5.470779286245852,23.65954900487779,42.97096974833374
121.0142°E,24.8279°N,30.1,76,2.0,5.0,4.592,30.0,7.8,73,多雲有雨,26.9,5116.605380288428,0.0026644249112771612,8.532098088986961,24.40730939365867,57.75238576532041
121.0142°E,24.8279°N,28.9,76,0.0,0.0,1.675,27.0,8.8,73,多雲有靄,26.9,9514.921462412709,0.003944037998136118,30.008820885815123,26.678598182030413,53.374332070859836
121.0142°E,24.8279°N,28.6,82,2.0,0.0,1.156,20.0,10.0,72,陰有雨,26.9,4124.942301251602,0.0038371674456347325,93.05614253986958,23.896141851946314,51.50235621056339
121.0142°E,24.8279°N,28.1,89,8.5,3.3,4.381,13.0,8.2,72,多雲有雨,26.9,4339.504611825452,0.0004025133792811313,94.38375403662442,24.471726003296613,53.60599937168236
121.0142°E,24.8279°N,26.9,91,15.0,1.4,2.686,19.6,8.8,72,多雲有雨,26.9,8873.480607566178,0.0030611426957869287,95.37880027192183,25.131011345334635,51.35459117785635
121.0142°E,24.8279°N,27.8,75,0.0,3.5,4.594,20.0,8.8,71,多雲有靄,26.9,1183.582220515458,0.004678931242055178,76.6722974920878,25.0213701740722,50.607079671181225
121.0142°E,24.8279°N,26.7,79,8.0,0.4,2.528,7.6,9.6,71,陰有雨,26.9,9319.064326915377,0.015475401635469637,27.335552746242385,24.389338865733848,41.34523503979707
121.0142°E,24.8279°N,26.9,76,6.5,1.6,4.033,13.8,9.0,71,陰有雨,26.9,2593.1263141160653,0.010160149911038545,70.8716211356227,23.909390899485548,54.44339678600551
121.0142°E,24.8279°N,27.5,73,0.0,10.3,6.308,20.0,4.6,70,多雲,26.9,5116.72843816608,0.02187115331477535,99.4112582786971,25.88482685782838,50.06368405877929
121.0142°E,24.8279°N,27.8,75,0.0,8.9,6.089,20.4,5.8,70,多雲有靄,26.9,4838.888587322859,0.019349343305655735,56.292746166172925,23.890670210773088,44.383903373097894
121.0142°E,24.8279°N,27.8,79,0.0,9.4,6.331,14.0,4.2,69,多雲有靄,26.9,1553.908758780409,0.01461835632379965,74.3318152609015,24.697084711364276,56.92411924094111
121.0142°E,24.8279°N,28.0,77,0.0,8.5,5.931,12.4,4.0,69,多雲有靄,26.9,1607.1536612392479,0.0040758371150072924,28.216715514512337,23.754088431179703,50.4466867714683
121.0142°E,24.8279°N,27.8,78,0.0,5.3,4.6,10.0,5.4,69,多雲有靄,26.9,8537.09588067616,0.00031766624411112696,44.29444752174866,26.763163446387605,44.980381206389225
121.0142°E,24.8279°N,27.6,82,13.0,6.4,5.528,14.6,7.2,68,多雲有雨,26.9,1004.0350896283932,0.04042765543183096,25.367062736757305,25.423397031798437,51.96886182899965
121.0142°E,24.8279°N,27.9,78,0.0,8.5,6.164,19.0,4.8,68,多雲有靄,26.9,6068.662015939686,0.012046801156647175,65.1674907497011,23.112041846767585,45.200226223568855
121.0142°E,24.8279°N,28.6,78,0.0,7.8,5.814,17.2,4.6,68,多雲有靄,26.9,210.71814168938084,0.00835625067612902,23.34557284935156,23.98649212526304,45.4398841126902
121.0142°E,24.8279°N,28.6,79,0.0,8.6,6.117,25.0,4.4,67,多雲有靄,26.9,4483.476356489195,0.01788933083857855,51.464178784785595,24.902658842052077,42.14566374485642
121.0142°E,24.8279°N,28.9,77,0.0,8.1,5.228,15.2,3.4,67,晴有靄,26.9,3698.026830350228,0.011301287568463656,79.17211079433359,25.491912316178365,55.564251504087046
121.0142°E,24.8279°N,29.1,79,0.0,7.8,5.497,12.0,3.6,66,晴有靄,26.9,6824.51539686462,0.01854097116150283,91.80468314612446,25.831524511297925,39.311092623371536
121.0142°E,24.8279°N,29.0,77,0.0,7.7,5.183,10.0,5.6,66,多雲有靄,26.9,5536.866745618923,0.0010168432960209932,35.42899277495678,26.076275818755633,55.13387870615581
121.0142°E,24.8279°N,29.5,74,0.0,7.5,5.7,14.0,3.2,66,晴天,26.9,9253.557949901046,0.008825048047286923,9.875242722743371,24.046694622396867,41.71556313611497
121.0142°E,24.8279°N,29.4,74,0.0,6.3,5.083,9.4,8.0,65,多雲,26.9,5976.651685996438,0.00569916165938469,16.669615412760763,26.271385565415596,45.28519857021199
121.0142°E,24.8279°N,29.5,72,0.0,6.2,4.606,15.0,6.0,64,多雲,26.9,8181.003874650925,0.010813858247374984,44.02045343766081,26.31301570919986,51.31332739074593
121.0142°E,24.8279°N,30.2,65,0.0,10.7,6.314,20.0,2.2,64,晴天,26.9,7944.607708473423,0.03428058208044294,18.13849719897248,23.42163252513383,59.10417063648731
121.0142°E,24.8279°N,30.3,65,0.0,10.6,6.181,24.4,4.2,64,多雲,26.9,8905.409859288153,0.02265679309362341,52.53673946592458,24.7783784409309,41.02698826012114
121.0142°E,24.8279°N,30.2,67,0.0,8.5,5.783,20.0,5.2,63,多雲,26.9,341.5173738239032,0.0019444174918834775,42.268986018127585,25.90772637713621,40.84449736909366
121.0142°E,24.8279°N,30.1,69,0.0,9.2,6.114,25.0,4.0,63,多雲,26.9,6103.664201632823,0.004433797255138603,74.0020104176912,26.373957231239714,55.69785630668916
121.0142°E,24.8279°N,29.5,73,0.0,8.6,5.114,28.0,4.6,63,多雲,26.9,6405.709072884981,0.0007155558536254774,60.85904354389237,23.55359077014807,44.67116205553781
121.0142°E,24.8279°N,28.8,72,0.0,10.4,6.339,24.0,3.0,62,晴天,26.9,3424.7014034524036,0.010472595936801967,94.3950183121315,23.941944381995057,56.068760647050226
121.0142°E,24.8279°N,27.2,69,0.0,7.5,4.936,17.0,4.6,62,多雲,26.9,5468.54806582352,0.0014481122667327686,41.88085541927759,25.356362205052,44.16587307368495
121.0142°E,24.8279°N,26.8,77,1.0,5.4,4.178,15.0,6.0,61,多雲有雨,26.9,8429.351324032215,0.007525633244640955,86.91983543293486,23.688478189429855,45.186634943295715
121.0142°E,24.8279°N,25.8,94,52.5,0.0,0.7,5.0,10.0,61,陰有雨,26.9,6825.919192895193,0.009510152467501908,28.663566570981324,26.20716232883398,45.2343426138016
121.0142°E,24.8279°N,27.5,81,16.0,4.7,4.322,13.0,9.0,61,陰有雨,26.9,62.53667574293204,0.022278856393763053,38.375798002523176,24.377566344789997,56.81030191702012
121.0142°E,24.8279°N,27.1,86,2.5,2.0,3.5,14.6,8.4,60,多雲有雨,26.9,3355.20942172563,0.001503641701749587,67.87381750390851,23.129807011256545,56.93607989237627
121.0142°E,24.8279°N,26.0,93,4.5,0.2,2.331,9.4,9.8,60,陰有雨,26.9,2336.7988624364616,0.004202071592293972,62.07865207217469,22.866328568083123,54.4877566174347
121.0142°E,24.8279°N,25.1,91,0.5,0.1,2.011,11.6,9.8,59,陰有靄,26.9,3285.7956568684044,0.0014710309264919605,54.248176252971625,24.7637526766301,50.216299744573135
121.0142°E,24.8279°N,24.8,90,0.5,0.0,1.367,6.8,10.0,59,陰有靄,26.9,9310.399381517516,0.007996499163563557,13.942024469600067,26.56018540240988,53.55838849778371
121.0142°E,24.8279°N,25.5,70,0.0,9.6,5.494,20.0,2.4,58,晴天,26.9,7312.497503998238,0.009133519590010717,54.93668726470775,25.722633977965184,42.625950405753784
121.0142°E,24.8279°N,25.5,72,0.0,9.5,5.722,20.0,5.6,58,多雲,26.9,8564.633690477302,0.015625298480770846,6.148100144553236,24.44823468689225,44.905678439592
121.0142°E,24.8279°N,24.5,73,0.0,1.6,2.628,17.4,8.8,57,多雲,26.9,1752.0737077087435,0.008939216234593166,18.21176245033296,26.648302889597222,39.68986431897566
