經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
120.8132°E,23.5082°N,14.8,96,18.5,0.0,2.003,10.4,10.0,86,陰有雨,2413.4,7939.660756709719,0.00010752243826486543,88.22608392846064,23.50229312777297,33.251203108069234
120.8132°E,23.5082°N,14.0,90,28.0,0.0,1.453,9.4,10.0,86,陰有雨,2413.4,4458.078021644462,0.012014793192260209,50.24363075831755,23.643983113095466,32.64219842771493
120.8132°E,23.5082°N,15.5,91,2.5,3.4,3.872,11.5,7.8,85,多雲有雨,2413.4,5741.4253026352435,0.010305895959124975,45.849617367751485,22.99960959752561,41.91823515669891
120.8132°E,23.5082°N,14.8,99,25.5,1.2,2.261,3.7,9.3,85,陰有雨,2413.4,1059.6289550697902,0.005878245605731125,13.646283014414507,21.556915120289503,34.12462827854115
120.8132°E,23.5082°N,14.4,98,40.5,3.2,2.939,12.4,5.3,85,多雲有雨,2413.4,5142.1019310949005,0.0009154754468017412,35.81179150863053,24.196274305590865,37.99298622971308
120.8132°E,23.5082°N,14.7,95,0.0,6.1,5.633,12.9,5.4,85,多雲有靄,2413.4,5609.692291328451,0.001581732534699158,1.7492800192041025,24.890734711804104,38.76591849889758
120.8132°E,23.5082°N,15.0,96,0.5,3.4,4.083,10.9,8.6,84,多雲有靄,2413.4,7286.379986993244,0.003626572738475638,7.774999476670796,21.77718520665071,35.00754775650071
120.8132°E,23.5082°N,14.7,100,156.0,0.0,0.744,0.9,10.0,84,陰有雨,2413.4,410.3275103233202,0.001559259883806917,8.655693581241952,22.78232202500861,31.992645588771968
120.8132°E,23.5082°N,14.8,98,2.5,2.9,4.044,7.5,9.0,83,陰有雨,2413.4,3530.291395760811,0.0003203047258264236,18.233689850442104,22.304510807476067,38.2884499982914
120.8132°E,23.5082°N,15.2,96,0.0,5.3,5.431,21.0,6.6,83,多雲有靄,2413.4,5515.004531082132,0.0002236214708369218,33.23401655589936,22.017327929410396,27.252281748903464
120.8132°E,23.5082°N,14.8,100,22.0,0.4,2.803,6.3,9.8,83,陰有雨,2413.4,5750.119745845505,0.008496292479994807,87.65309559556545,25.23395965102952,33.79912865604683
120.8132°E,23.5082°N,14.6,99,1.5,1.5,3.297,3.4,9.8,82,陰有雨,2413.4,7000.390273462148,0.005017644563545338,15.316080553439892,24.23490886141311,26.5342729474892
120.8132°E,23.5082°N,14.3,96,61.5,3.4,2.825,12.7,6.8,82,多雲有雨,2413.4,3390.9596385530126,0.005955648994493722,26.596258447949495,23.330450551015662,39.05478341855867
120.8132°E,23.5082°N,14.3,95,0.5,0.1,2.928,16.0,10.0,82,陰有靄,2413.4,3421.6066041327012,0.02083981802755602,88.07806714614138,22.00818006436062,26.032307344062538
120.8132°E,23.5082°N,13.8,99,7.5,0.9,2.242,8.9,9.7,81,陰有雨,2413.4,4691.086007518317,0.0041002877401684614,10.148959515601785,23.93435835687582,31.94276493686577
120.8132°E,23.5082°N,13.6,99,3.5,2.0,2.517,3.4,8.5,81,多雲有雨,2413.4,6635.441097420759,0.0019950168464009555,78.78817311107315,23.5675358940396,27.095993899508706
120.8132°E,23.5082°N,14.2,100,18.0,0.0,1.442,1.3,10.0,80,陰有雨,2413.4,1141.844908283565,0.0025118256052655183,3.5882804799251655,21.752657147307907,33.396653397000335
120.8132°E,23.5082°N,14.5,98,12.0,1.3,2.814,4.2,9.6,80,陰有雨,2413.4,5610.983742344475,0.0022780418648064185,28.388771436716365,24.911944203939864,24.61930934095139
120.8132°E,23.5082°N,14.2,98,7.0,1.9,3.206,24.6,8.6,80,多雲有雨,2413.4,7493.3337152470685,0.006537085596398028,13.728248146122613,24.47235056215541,42.16672803948269
120.8132°E,23.5082°N,14.3,97,13.0,4.0,3.867,17.4,7.0,79,多雲有雨,2413.4,9112.377573163798,0.011922410023043882,1.7038045963652881,23.147999519608923,44.138084857754166
120.8132°E,23.5082°N,14.8,98,1.0,3.6,4.914,19.0,8.0,79,多雲有雨,2413.4,7562.949770060246,0.007017554124299656,75.92224587445561,22.77142273287825,36.4425846776721
120.8132°E,23.5082°N,15.2,98,16.0,3.7,3.908,24.0,6.0,79,多雲有雨,2413.4,662.0812485299091,0.0032077513209220363,90.10806363793597,24.23064853940498,45.13402880147766
120.8132°E,23.5082°N,15.0,98,1.5,4.0,3.6,22.0,7.4,78,多雲有雨,2413.4,8956.103590944362,0.0022901571570036507,10.478462973050151,22.638282134597187,44.91294557408743
120.8132°E,23.5082°N,14.9,98,3.5,3.9,3.353,21.4,7.6,78,多雲有雨,2413.4,3972.8091972739976,0.003874470350880954,82.65084332476587,23.284765998416432,29.720375084132748
120.8132°E,23.5082°N,14.0,98,71.0,3.4,2.492,16.2,5.0,78,多雲有雨,2413.4,902.7193805371737,0.01893579708315047,0.9414214097482332,25.389441517699108,26.900775880526204
120.8132°E,23.5082°N,14.8,98,3.0,4.8,3.697,9.1,5.3,77,多雲有雨,2413.4,3858.0046205997205,0.0022644493125517427,51.448404950347715,22.157920243831462,34.83649556714374
120.8132°E,23.5082°N,14.0,98,45.5,3.7,2.669,8.3,4.0,77,多雲有雨,2413.4,2366.6414849475123,0.0028567759732852395,92.35006141703397,23.270902734151623,35.05698611241659
120.8132°E,23.5082°N,13.5,97,21.0,4.6,3.483,11.3,5.5,77,多雲有雨,2413.4,9411.46164295446,0.0032963939179908477,16.03698014385282,22.45731764055675,43.039437619675724
120.8132°E,23.5082°N,14.4,98,3.0,3.5,2.7,8.6,4.3,76,多雲有雨,2413.4,7759.752420547562,0.005723312612756308,65.03062406947308,22.890525566458077,30.93489034327466
120.8132°E,23.5082°N,14.9,95,2.0,5.8,4.825,12.6,4.5,76,多雲有雨,2413.4,9633.39517594435,0.009730847253099488,34.217210111273154,24.869835969822688,38.29884641143385
120.8132°E,23.5082°N,15.2,94,1.5,0.3,2.317,14.7,9.3,75,陰有雨,2413.4,3812.25697756121,0.004994788669108338,75.79729186471819,22.284647933726752,43.178708487104515
120.8132°E,23.5082°N,15.2,98,4.5,3.3,3.119,12.4,3.7,75,晴有雨,2413.4,4205.156593430438,0.007269897478926761,16.461146031514996,23.09204542920055,32.04853797595695
120.8132°E,23.5082°N,14.8,97,43.5,0.0,0.806,5.8,10.0,74,陰有雨,2413.4,8848.9846641682,0.0028205338308877705,42.005250370330046,23.4658651432725,36.60949025102314
120.8132°E,23.5082°N,15.2,99,47.5,0.3,2.028,9.9,9.8,74,陰有雨,2413.4,8674.720051580643,0.0042345096770022555,67.05831355515392,23.069488101963124,37.46304000795399
120.8132°E,23.5082°N,15.3,99,12.5,2.0,3.092,10.8,9.0,73,陰有雨,2413.4,3285.2191332798984,0.005655765273901861,98.39638450510222,22.50951210796019,39.94168103339412
120.8132°E,23.5082°N,14.6,100,22.5,2.4,2.414,16.0,8.8,73,多雲有雨,2413.4,2173.291282802829,0.00852913854541347,53.56760264657892,22.34996405817776,39.64067968225817
120.8132°E,23.5082°N,14.5,99,82.0,1.6,2.386,16.4,9.0,73,陰有雨,2413.4,9516.38277714914,0.0019263934618500551,46.10129082981872,24.02413824603064,28.124684178634727
120.8132°E,23.5082°N,14.4,100,43.0,0.1,1.869,1.0,10.0,72,陰有雨,2413.4,1334.115315846676,0.008681274823036652,62.428745989587995,24.45630812724422,42.34313457460451
120.8132°E,23.5082°N,13.9,99,109.0,0.6,2.908,6.0,9.0,72,陰有雨,2413.4,438.69087264692274,0.002304095760762471,0.6528755699695021,22.008438177339038,24.251910638478506
120.8132°E,23.5082°N,13.5,99,19.0,2.8,2.503,6.5,7.3,71,多雲有雨,2413.4,2306.8277945686827,0.01157238103918599,87.1661519223076,22.7658620799555,24.01146353808344
120.8132°E,23.5082°N,14.0,85,0.0,6.3,4.864,18.6,4.0,70,多雲有靄,2413.4,2443.7516454085767,0.006400879396941095,63.26975047600752,22.876990337772316,24.436545361899064
120.8132°E,23.5082°N,14.1,95,7.0,3.6,3.106,12.6,4.7,70,多雲有雨,2413.4,9130.107778457186,0.033039232301117195,85.70517243331763,23.303630494413007,41.702846455100264
120.8132°E,23.5082°N,14.1,97,0.5,3.4,4.547,13.2,7.0,69,多雲有靄,2413.4,82.63719261016514,0.017099292038007332,99.43100264489024,22.869301986216996,32.68519817782924
120.8132°E,23.5082°N,13.9,99,0.5,0.4,2.206,15.3,9.0,69,陰有靄,2413.4,5357.163949374533,0.004878483117639611,80.3687973178751,24.297865295941747,36.411150389835825
120.8132°E,23.5082°N,13.6,97,23.5,4.2,3.111,13.5,6.0,68,多雲有雨,2413.4,618.6564496038176,0.00698510272792713,77.50987741667987,22.092367896605932,38.22342587324883
120.8132°E,23.5082°N,13.6,94,7.5,4.6,3.247,24.0,5.0,68,多雲有雨,2413.4,456.0242854057049,0.00249387731257849,35.1016522421724,21.533928428544566,27.011030168023712
120.8132°E,23.5082°N,13.7,95,11.5,4.3,3.603,23.0,5.4,68,多雲有雨,2413.4,8451.899050546801,0.002986580805895278,77.34292382674907,22.9348388860849,30.07250923459255
120.8132°E,23.5082°N,14.1,99,3.0,3.7,3.114,22.0,6.6,67,多雲有雨,2413.4,3668.934949087849,0.004895854700728013,77.04006984180137,24.352824600472044,42.737670217467915
120.8132°E,23.5082°N,14.4,99,14.5,3.9,3.006,21.4,6.6,67,多雲有雨,2413.4,4412.8091274948865,0.0037729734863611664,60.15736344330224,23.068446112229086,35.207058734386166
120.8132°E,23.5082°N,14.4,95,15.0,4.8,3.553,18.7,3.8,67,晴有雨,2413.4,7268.349360730815,0.015352243407720442,28.474025233541656,23.05117858744581,39.739304995360975
120.8132°E,23.5082°N,14.5,98,0.0,3.4,2.844,8.3,4.3,66,多雲有靄,2413.4,4050.0452334884967,0.004344550530122695,77.35936536540112,24.930699798357143,38.23164850180666
120.8132°E,23.5082°N,14.5,98,0.5,4.1,3.319,10.5,1.5,66,晴有靄,2413.4,7880.578171939332,0.0027855885569053065,3.404745021328537,24.457706542568562,30.04052214082894
120.8132°E,23.5082°N,14.4,97,0.5,4.5,3.561,4.7,5.0,65,多雲有靄,2413.4,6567.670061778696,0.0018451899690230254,30.252021906754766,23.730219075973835,24.50300019521478
120.8132°E,23.5082°N,14.5,98,0.0,2.7,3.419,5.3,7.3,65,多雲有靄,2413.4,8703.222267344348,0.014211098876634637,93.10639350696424,24.54087533628929,32.825818591970744
120.8132°E,23.5082°N,13.7,96,65.5,3.8,3.292,9.3,4.0,65,多雲有雨,2413.4,4202.071110350933,0.00527637493626318,96.19448484613395,24.703374174279848,28.80166962870295
120.8132°E,23.5082°N,14.5,95,0.0,4.8,3.728,18.6,4.2,64,多雲有靄,2413.4,3362.258855653088,0.0033321172407995286,2.7661340858437855,22.68540428678377,37.32978212575969
120.8132°E,23.5082°N,14.8,95,0.0,5.0,3.853,15.6,5.4,64,多雲有靄,2413.4,8694.07043754312,0.02437524285586112,92.96743621349225,21.51997771759442,29.672529260709712
120.8132°E,23.5082°N,14.6,97,0.0,4.4,3.064,18.6,5.0,63,多雲有靄,2413.4,8696.75591502202,0.011469322232660324,37.629334220981214,22.98308076499897,42.37925861510455
120.8132°E,23.5082°N,14.6,93,0.0,7.2,5.261,24.3,3.6,63,晴有靄,2413.4,8629.70486382612,0.02398769675137474,12.090574428225809,24.28598688493501,26.531980742382387
120.8132°E,23.5082°N,16.5,74,0.0,10.6,6.2,26.0,3.8,63,晴天,2413.4,4003.6700522510223,0.004439357733554851,65.50271484205558,23.944379052737656,38.143634185773266
120.8132°E,23.5082°N,16.6,87,0.0,1.6,3.692,17.4,8.8,62,多雲有靄,2413.4,9525.942641587613,0.02979345399178902,76.07584968894403,22.53177439903118,43.58792046991759
120.8132°E,23.5082°N,16.6,82,0.5,0.0,1.3,15.0,9.8,62,陰有靄,2413.4,2467.6535582776246,0.01353483828074071,40.02969754973756,22.86840719417512,42.8361649142093
120.8132°E,23.5082°N,13.9,94,3.5,0.9,2.392,19.0,8.8,62,多雲有雨,2413.4,6561.760052410041,0.0008886075155092358,85.24805663215162,22.502514294517304,42.541506089855076
120.8132°E,23.5082°N,13.6,99,14.0,0.0,2.494,16.8,9.4,61,陰有雨,2413.4,8618.48061667894,0.029401556376348257,65.12883220778427,23.756971580662963,24.756348484737664
120.8132°E,23.5082°N,13.8,99,23.0,2.0,2.4,11.1,8.0,61,多雲有雨,2413.4,6256.914150912553,0.025590467352373875,35.35968516973285,23.07903437352438,37.898765194154606
120.8132°E,23.5082°N,14.2,99,4.0,3.5,3.028,7.3,6.0,60,多雲有雨,2413.4,5390.578352868582,0.026709853117471257,25.984495822381724,21.725308239845855,30.533457220321306
120.8132°E,23.5082°N,14.3,98,1.0,4.9,3.906,11.7,8.0,60,多雲有雨,2413.4,8154.540078522685,0.010758094965632035,87.33893687423824,23.265722818370396,26.146713163821005
120.8132°E,23.5082°N,13.8,98,2.0,3.9,3.408,14.7,5.8,60,多雲有雨,2413.4,3986.9570895497704,0.009306838391510681,30.626209280996896,22.231263461705336,33.679106776558335
