經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
120.4329°E,23.4959°N,28.9,83,12.0,3.9,3.861,23.0,8.0,85,多雲有雨,26.9,8414.925672269073,0.0014764280424426728,48.58252287088967,22.043404475189803,45.77073059408717
120.4329°E,23.4959°N,29.1,81,10.0,3.9,4.975,40.0,9.0,86,陰有雨,26.9,3244.937270554757,0.0043959501365917085,41.4901772573252,23.288382630010894,54.59800751628035
120.4329°E,23.4959°N,28.3,84,0.5,3.0,3.875,20.0,8.6,86,多雲有靄,26.9,7964.110617124702,0.0064199286853058165,67.49187698667876,24.697816195993852,57.08222707464371
120.4329°E,23.4959°N,28.7,79,1.0,5.2,5.194,36.0,7.6,86,多雲有雨,26.9,407.5174385574212,0.021132863773614213,47.576449942424425,24.68294382772761,53.0448446455046
120.4329°E,23.4959°N,29.2,78,1.0,7.6,6.231,50.0,7.2,86,多雲有雨,26.9,1472.3285718449886,0.010992364522981314,42.77048330275506,23.895317750173785,53.76322566294267
120.4329°E,23.4959°N,29.9,77,0.0,11.3,7.369,44.0,3.2,87,晴有靄,26.9,8212.454855457288,0.015149615557339888,42.02568336725351,23.348444872152587,41.00999006225445
120.4329°E,23.4959°N,29.8,79,0.0,11.2,7.217,50.0,4.2,87,多雲有靄,26.9,5414.879878820101,0.009724419289134175,13.247398881674854,22.392214547785276,51.29725175178298
120.4329°E,23.4959°N,29.5,79,0.0,7.5,6.417,30.0,7.8,87,多雲有靄,26.9,1696.0677119385252,0.015948548653911532,3.3674204502848193,23.626479219774694,55.43902714887129
120.4329°E,23.4959°N,28.8,83,0.0,5.0,4.428,48.0,8.2,87,多雲有靄,26.9,9751.42167189,0.0027386234696841253,16.82753053672443,24.155775851619044,54.95670918592139
120.4329°E,23.4959°N,29.4,79,0.0,8.8,6.622,30.0,4.2,87,多雲有靄,26.9,5497.5914938864735,0.0019073075982676169,28.153381784849373,24.727383385814207,40.29532521690278
120.4329°E,23.4959°N,28.4,83,13.0,6.4,5.114,17.8,7.4,88,多雲有雨,26.9,83.15683388808108,0.004518136085320858,42.70534930137276,22.03418183457875,45.027144219248115
120.4329°E,23.4959°N,27.0,88,25.5,5.4,3.842,32.6,5.2,88,多雲有雨,26.9,5903.868197209045,0.029031636661505402,24.16029166538498,21.53821962775338,53.612806519876095
120.4329°E,23.4959°N,28.8,80,0.0,10.9,7.392,50.0,4.8,88,多雲有靄,26.9,9266.202764762797,0.005887924415513933,87.2627183144187,21.591512104569322,44.23190440519128
120.4329°E,23.4959°N,30.1,81,0.0,4.9,4.328,13.8,7.8,88,多雲有靄,26.9,2772.918607360258,0.0012549425894257482,3.0439266665623133,24.18614411808845,41.52679374514415
120.4329°E,23.4959°N,28.5,88,0.5,0.2,2.892,17.0,10.0,88,陰有靄,26.9,3608.4441573584263,0.0054098864000308505,31.704388193619614,24.444252238209163,41.70404821238339
120.4329°E,23.4959°N,27.9,88,1.0,7.4,5.725,26.0,6.0,89,多雲有雨,26.9,1925.8896813795939,0.005065630379648352,20.628585650065435,25.170736820569072,54.46187139093895
120.4329°E,23.4959°N,29.7,83,0.0,10.0,7.069,34.0,6.2,89,多雲有靄,26.9,1069.6605658221574,0.004786330867205166,50.18068911184235,25.186312612311827,47.350222778596674
120.4329°E,23.4959°N,28.0,96,17.5,1.4,3.619,18.4,8.0,89,多雲有雨,26.9,6501.633157957698,0.010640931360422564,6.166533016986864,24.475194694727236,56.92551854344856
120.4329°E,23.4959°N,28.9,85,0.0,9.0,6.728,27.0,2.8,89,晴有靄,26.9,6035.991957403169,0.0030417041707054113,14.693031569354353,25.389802273078804,58.00766903641758
120.4329°E,23.4959°N,28.1,89,16.5,6.0,5.181,34.0,6.2,89,多雲有雨,26.9,4246.830702423617,0.008213989253002334,98.86343345619386,24.770879970493194,50.83004684859335
120.4329°E,23.4959°N,28.8,84,0.5,7.0,5.786,24.0,7.4,89,多雲有靄,26.9,7611.086357472637,0.002350515810621222,9.190485216377231,25.078339940859767,48.045518842614555
120.4329°E,23.4959°N,27.5,91,2.0,2.5,4.472,16.0,8.6,89,多雲有雨,26.9,4448.6788371788325,0.0012164543171346337,81.68939943424482,24.01410068584933,42.340452149282655
120.4329°E,23.4959°N,27.0,98,24.5,2.0,3.114,21.0,8.6,90,多雲有雨,26.9,7854.421795133511,0.0015460248423943613,51.3243399843739,24.01130561225859,42.17178997185292
120.4329°E,23.4959°N,27.0,97,13.0,1.5,3.169,17.4,9.2,90,陰有雨,26.9,8469.21869803928,0.004890487229800375,83.54685611475348,21.89329005663852,49.92508218897584
120.4329°E,23.4959°N,26.9,98,67.5,1.3,3.047,11.2,9.0,90,陰有雨,26.9,3105.635170390929,0.017305338950940573,5.725355980016767,23.725170503471915,43.45822198593353
120.4329°E,23.4959°N,28.0,94,4.0,1.3,4.161,22.0,8.8,90,多雲有雨,26.9,353.69808979831396,0.011477408322631378,89.41453369562156,23.88894491028732,44.74068558860536
120.4329°E,23.4959°N,28.7,84,1.5,1.1,4.306,36.0,9.0,90,陰有雨,26.9,9852.211334140085,0.0014441773539277058,32.72936465153866,25.051854387536437,51.57975958463244
120.4329°E,23.4959°N,27.7,94,2.5,0.1,2.525,24.0,9.4,90,陰有雨,26.9,3291.166389323734,0.0007139145214770282,96.84132012168494,23.11697056093582,40.90066922890655
120.4329°E,23.4959°N,29.3,83,0.0,9.0,7.453,40.0,6.4,90,多雲有靄,26.9,2980.834478759334,0.021731036131202894,96.13937134379236,23.61672154436625,40.16339871195043
120.4329°E,23.4959°N,29.5,79,0.0,11.5,7.806,27.0,3.8,90,晴有靄,26.9,9309.615822724256,0.0047422623515770415,52.37080147997484,21.86622721257983,41.62118436041117
120.4329°E,23.4959°N,30.1,80,0.0,11.4,7.831,40.0,4.2,90,多雲有靄,26.9,1493.1002819601765,0.0019780425769231405,76.30720727810838,25.248439284113395,49.49425389446435
120.4329°E,23.4959°N,30.2,80,0.0,9.6,6.481,48.0,5.6,90,多雲有靄,26.9,57.41389723606011,0.06734916285429636,38.944790403053666,23.652126802726542,58.03466875108438
120.4329°E,23.4959°N,30.3,79,0.0,9.0,6.967,38.0,6.4,90,多雲有靄,26.9,8231.298004493758,0.008436416868583775,87.19049073459854,24.366445741653393,42.255746879558345
120.4329°E,23.4959°N,30.1,80,0.0,8.1,6.839,40.0,7.4,90,多雲有靄,26.9,2986.4957019158555,0.006936590783873398,83.2873412737514,22.44724709481169,53.391815110977156
120.4329°E,23.4959°N,29.4,78,0.0,10.0,6.983,40.0,7.8,90,多雲有靄,26.9,3742.6247747184793,0.015074463746313226,21.19901741329778,25.23659874537708,45.720942210156565
120.4329°E,23.4959°N,28.1,87,17.5,6.7,5.256,26.0,5.2,90,多雲有雨,26.9,8929.877063895892,0.008625842965567206,79.29816823338568,21.703727580529957,54.638870567279795
120.4329°E,23.4959°N,29.3,86,0.0,0.0,3.094,29.0,9.8,90,陰有靄,26.9,88.98230789209472,0.011776034245264317,48.62334731308532,24.12560554064743,54.114701925229696
120.4329°E,23.4959°N,27.9,89,61.5,5.0,4.425,17.4,6.8,90,多雲有雨,26.9,1100.1698373955826,0.020072354811810092,15.542065234940894,23.680853715579094,43.57010246374519
120.4329°E,23.4959°N,29.2,81,1.0,5.5,4.822,38.0,7.2,90,多雲有雨,26.9,7406.726661867032,0.00025172680047039545,10.818383143364096,24.8276604349351,43.95681460234147
120.4329°E,23.4959°N,29.8,71,0.5,7.0,6.0,50.0,7.8,90,多雲,26.9,8078.068524537095,0.006875796043278803,73.40406775670077,24.727551808556786,53.77802299971898
120.4329°E,23.4959°N,31.0,65,0.0,10.7,7.494,48.0,5.0,90,多雲,26.9,9648.49854393059,0.003167401994794655,39.94488223857155,22.922548194858294,50.20609201863722
120.4329°E,23.4959°N,30.3,72,0.0,9.7,7.172,42.0,4.6,89,多雲,26.9,2746.1477370628068,4.51788970142547e-05,27.588451650814648,23.29503443571955,58.87750228023188
120.4329°E,23.4959°N,30.8,68,0.0,10.9,7.839,40.0,4.8,89,多雲,26.9,1790.875062940383,0.011670003424869053,96.96116416313242,22.86574050160456,55.04690364904366
120.4329°E,23.4959°N,31.1,64,0.0,11.6,7.761,40.0,5.6,89,多雲,26.9,8402.351337657414,0.0041355492955302085,62.58692404776313,23.49984108237569,55.39815035012501
120.4329°E,23.4959°N,30.5,72,0.0,9.2,6.267,42.0,6.2,89,多雲,26.9,4238.875508731724,0.012070108389192981,24.16494935872556,23.244686673726008,58.4019308124179
120.4329°E,23.4959°N,31.1,64,0.0,11.4,7.533,20.8,4.8,89,多雲,26.9,8070.746135402057,0.0067876205445154825,37.62474141022907,25.42068143038297,43.344255702633994
120.4329°E,23.4959°N,31.0,67,0.0,11.6,7.758,23.0,2.0,89,晴天,26.9,8890.349931796522,0.02067857135063965,80.23927037402467,25.297681621352545,60.83617407166202
120.4329°E,23.4959°N,30.6,71,0.0,5.7,5.039,19.4,6.8,89,多雲,26.9,2813.0358371153698,0.0024426135890234014,55.75639009340683,24.122718721573097,42.75182264628673
120.4329°E,23.4959°N,29.8,75,0.0,6.6,5.797,44.0,5.0,89,多雲有靄,26.9,6463.913837532178,0.02750603549977184,95.52803950076347,23.91625561062292,46.85386433304074
120.4329°E,23.4959°N,28.0,81,2.0,5.5,4.678,50.0,6.6,89,多雲有雨,26.9,3742.2023178801196,0.026161087507246057,13.753772023597588,22.490627464628673,45.43890402138479
120.4329°E,23.4959°N,28.1,85,8.5,5.9,4.703,36.0,5.0,89,多雲有雨,26.9,2168.203160911439,0.008014526234141886,84.86759755335859,21.892953852330272,42.238095967408555
120.4329°E,23.4959°N,29.5,78,0.0,9.6,7.075,38.0,4.4,88,多雲有靄,26.9,4128.07967339773,0.012069322722474251,25.161236834020883,22.874536148514952,43.580271730595825
120.4329°E,23.4959°N,30.5,70,0.0,8.0,6.689,40.0,8.0,88,多雲,26.9,8618.805328507306,0.010187936379230217,52.62622111585703,22.96532243385581,50.26436717144614
120.4329°E,23.4959°N,30.0,79,9.0,7.7,6.253,23.4,4.6,88,多雲有雨,26.9,9855.176900711998,0.01649019936666102,12.437185142418173,23.512995932338615,47.338018808041255
120.4329°E,23.4959°N,28.6,84,1.0,4.6,3.928,34.0,6.6,88,多雲有雨,26.9,889.9808003047141,0.0047664614790515845,7.935787693081364,22.151829110348903,39.031682881417346
120.4329°E,23.4959°N,29.2,79,26.5,8.3,6.558,34.4,7.6,88,多雲有雨,26.9,976.0477545733816,0.000978142530010193,89.39512634713341,22.31291591421372,44.27625909415239
120.4329°E,23.4959°N,28.4,85,12.0,1.4,4.294,33.0,9.4,88,陰有雨,26.9,9608.817613508796,0.008976390951101152,58.35772799893954,24.396987289559128,48.708965114764005
120.4329°E,23.4959°N,28.5,82,9.0,3.1,4.961,41.4,8.2,87,多雲有雨,26.9,8206.84267905077,0.0015326682166275918,98.96022973054644,22.092216199470226,48.400721327915534
120.4329°E,23.4959°N,28.2,85,3.0,4.9,4.478,24.0,6.4,87,多雲有雨,26.9,6301.822699132995,0.00416316184278422,90.26637044263727,21.55954164497776,55.577703179533216
120.4329°E,23.4959°N,29.3,77,4.0,11.4,7.631,48.0,5.0,87,多雲有雨,26.9,1291.6049344767464,0.004557216000603297,47.655869691565854,21.65353423267247,45.642142547885726
120.4329°E,23.4959°N,28.7,85,26.5,6.9,5.894,24.0,7.6,87,多雲有雨,26.9,3568.590108983092,0.030252242070150474,86.37124033444644,22.998790804466104,41.03933702111341
120.4329°E,23.4959°N,28.5,86,14.0,6.1,4.797,44.0,6.6,87,多雲有雨,26.9,6071.768331454752,0.003642685576759725,98.11793521245372,25.373004381795994,49.23612891558151
120.4329°E,23.4959°N,29.3,74,0.0,11.4,6.7,38.0,6.8,86,多雲,26.9,6182.23883649236,0.011144050165007108,22.653965650377017,22.465492970020133,49.74224389445181
120.4329°E,23.4959°N,30.3,75,0.0,10.0,7.569,32.0,3.8,86,晴有靄,26.9,2292.820309150941,0.0002878271375452204,74.99451441365527,22.604180731182062,57.55407876976162
120.4329°E,23.4959°N,28.3,87,2.5,0.0,1.317,13.2,9.6,86,陰有雨,26.9,7025.321344947304,0.011551270609294121,43.63978127729553,21.991296309574356,43.74697494301468
120.4329°E,23.4959°N,27.3,89,3.0,0.0,1.781,26.0,10.0,86,陰有雨,26.9,64.76190418472467,0.0003376455961824823,51.21882681917762,22.4957463331164,44.89784833384918
120.4329°E,23.4959°N,25.4,88,32.0,0.0,1.031,22.4,10.0,86,陰有雨,26.9,1034.5863579427019,0.012072502514464314,20.83748397529398,22.66441711186514,37.88340865722836
120.4329°E,23.4959°N,27.9,84,64.0,2.5,3.822,44.0,9.0,85,陰有雨,26.9,7807.524181156507,0.003429119835661235,40.543191089685614,22.11667796672845,52.00425937986853
120.4329°E,23.4959°N,27.8,86,3.0,4.3,4.453,21.0,9.0,85,陰有雨,26.9,7335.847924438383,0.020504043314315316,30.451829519588326,23.313828726444854,50.19283918083822
120.4329°E,23.4959°N,28.1,86,22.5,4.7,5.492,20.8,8.0,85,多雲有雨,26.9,2455.885920035061,0.021182819682449745,85.66830458693316,23.29556019967425,48.47996725865513
120.4329°E,23.4959°N,28.7,82,0.0,8.3,6.561,20.0,3.6,85,晴有靄,26.9,1943.3501958561324,0.003847041885585167,22.487727003934886,23.40442828558074,49.00804367326944
120.4329°E,23.4959°N,28.5,86,10.0,4.8,4.372,10.4,8.8,84,多雲有雨,26.9,8377.18627837361,0.001951090589749392,50.66550323256429,22.916883667122402,44.34330751713572
120.4329°E,23.4959°N,29.2,84,49.5,0.0,2.256,28.0,10.0,84,陰有雨,26.9,7722.598737468382,0.011414204423248201,90.96843374752062,21.496639676119756,55.351001973716066
120.4329°E,23.4959°N,29.0,86,8.5,0.0,1.953,16.4,10.0,84,陰有雨,26.9,433.4360286782321,0.01249302531999164,95.20162922399957,24.023416368960785,40.39878128168159
120.4329°E,23.4959°N,29.2,80,8.0,6.8,5.803,20.0,8.4,83,多雲有雨,26.9,6704.309433498502,0.0026468007436662557,64.6272009255702,24.284799221112756,53.87555329927737
120.4329°E,23.4959°N,29.3,79,30.0,2.4,4.581,38.4,9.2,83,陰有雨,26.9,8753.476586318628,0.006060392555285932,26.031093039114563,23.05464160577061,40.39155140353266
120.4329°E,23.4959°N,28.7,81,30.0,2.1,3.361,30.0,8.6,82,多雲有雨,26.9,7085.779748663729,0.0007017260212883562,82.59196998012193,23.97284185863341,43.998352324193505
120.4329°E,23.4959°N,30.2,71,0.0,7.7,5.981,50.0,6.6,82,多雲,26.9,4490.742940203762,0.01785051823523641,99.23938664544835,23.75963413594192,43.840401535805796
120.4329°E,23.4959°N,29.0,78,2.0,3.9,4.867,34.0,7.8,81,多雲有雨,26.9,8002.127864799404,0.000691100178099759,88.52328174375586,24.28347615430619,42.236562777934274
120.4329°E,23.4959°N,29.2,80,2.5,3.7,4.631,30.0,8.4,81,多雲有雨,26.9,1526.8424177858215,0.0007869613531683366,18.726701013231263,23.66783070438241,55.589449562464324
120.4329°E,23.4959°N,28.9,83,12.0,3.9,3.861,23.0,8.0,81,多雲有雨,26.9,8791.971022662903,0.001369223639295095,41.882895745419134,23.33584992541378,54.03100590949331
120.4329°E,23.4959°N,29.1,81,10.0,3.9,4.975,40.0,9.0,80,陰有雨,26.9,3055.8523766674166,0.005102843513423398,15.121846518914184,24.017393732577972,47.10492046023825
120.4329°E,23.4959°N,28.3,84,0.5,3.0,3.875,20.0,8.6,80,多雲有靄,26.9,9161.60960452184,0.01849375867261848,55.98869553608793,21.536742822790366,50.89766105306505
120.4329°E,23.4959°N,28.7,79,1.0,5.2,5.194,36.0,7.6,80,多雲有雨,26.9,3949.7342105713915,0.016604246031664435,92.23280085419,24.293043885057468,56.95957173686211
120.4329°E,23.4959°N,29.2,78,1.0,7.6,6.231,50.0,7.2,79,多雲有雨,26.9,2847.263531792257,0.004101452658907484,81.39350789453603,23.047857865642936,42.05329344252611
120.4329°E,23.4959°N,29.9,77,0.0,11.3,7.369,44.0,3.2,79,晴有靄,26.9,3831.4273789348645,0.0005632866161131933,63.0002712218245,21.7244725762747,59.69392452905629
120.4329°E,23.4959°N,29.8,79,0.0,11.2,7.217,50.0,4.2,78,多雲有靄,26.9,5362.354700245409,0.003667799433931593,93.7150007971858,22.45563232942873,54.45783854390686
120.4329°E,23.4959°N,29.5,79,0.0,7.5,6.417,30.0,7.8,78,多雲有靄,26.9,810.2228946977262,0.007523478736853364,20.97230453530011,22.80642048619697,50.51018153461884
120.4329°E,23.4959°N,28.8,83,0.0,5.0,4.428,48.0,8.2,78,多雲有靄,26.9,5900.259600174219,0.0015247263305038254,46.11939634535857,23.568578216343106,50.72036579852058
120.4329°E,23.4959°N,29.4,79,0.0,8.8,6.622,30.0,4.2,77,多雲有靄,26.9,7176.81209532642,0.01694463968196381,80.72005205099109,25.03974679786958,45.92238570141339
120.4329°E,23.4959°N,28.4,83,13.0,6.4,5.114,17.8,7.4,77,多雲有雨,26.9,8273.265739670778,0.007953814824556604,63.6632828518914,21.778825475631578,50.14907450843816
120.4329°E,23.4959°N,27.0,88,25.5,5.4,3.842,32.6,5.2,77,多雲有雨,26.9,446.42164893009476,0.005286941335073514,65.01946546552887,22.127311023234142,37.89673278429182
120.4329°E,23.4959°N,28.8,80,0.0,10.9,7.392,50.0,4.8,76,多雲有靄,26.9,5760.661618734834,0.017986711311730092,71.8697879689063,24.988653562847443,48.63254572855334
120.4329°E,23.4959°N,30.1,81,0.0,4.9,4.328,13.8,7.8,76,多雲有靄,26.9,8755.125646954413,0.0034391919111344264,29.412328141110322,24.41496969069327,57.80280826624009
120.4329°E,23.4959°N,28.5,88,0.5,0.2,2.892,17.0,10.0,75,陰有靄,26.9,4712.350707845019,0.01189384008091926,43.16042599717051,22.248078649930584,50.955620887730994
120.4329°E,23.4959°N,28.9,83,4.5,2.1,3.858,34.0,9.0,75,陰有雨,26.9,6721.051022825194,0.011392895442728613,45.82233064056912,24.90629796199468,50.3242439912551
120.4329°E,23.4959°N,27.6,89,1.5,0.0,1.033,12.2,10.0,74,陰有雨,26.9,8818.218231170737,0.005857822170993705,93.15023915455653,22.979250979559296,38.513970352057385
120.4329°E,23.4959°N,27.7,84,18.0,0.0,1.931,34.2,10.0,74,陰有雨,26.9,6184.916671266213,0.025136925060331983,98.72471130303539,25.236367709932725,46.81066957968113
120.4329°E,23.4959°N,27.9,87,6.5,4.1,4.586,36.0,8.6,73,多雲有雨,26.9,2339.8635628920883,0.000630919247451448,0.1707878042255584,24.765837878248878,53.18929586740617
120.4329°E,23.4959°N,27.1,89,23.0,3.8,4.772,40.0,8.2,73,多雲有雨,26.9,6910.134470001079,0.0015970129134092396,73.6754218556307,24.061536966139723,44.49796147896959
120.4329°E,23.4959°N,27.2,87,35.5,4.6,5.081,30.0,8.8,72,多雲有雨,26.9,3455.735159564634,0.0002987814529949224,67.2474658209358,22.444777380636516,45.049549327127664
120.4329°E,23.4959°N,26.8,86,10.0,1.0,3.472,50.0,9.0,72,陰有雨,26.9,8716.929308443487,0.0056569521051775635,59.95593766878622,22.670884564904963,42.00713929612432
120.4329°E,23.4959°N,25.3,94,300.5,0.0,2.061,30.3,9.6,72,陰有雨,26.9,34.73721140830375,0.008938852521288674,98.389607145925,23.069449411674416,54.06893664823884
120.4329°E,23.4959°N,27.4,85,0.0,7.7,6.397,42.0,4.8,71,多雲有靄,26.9,8266.080557716887,0.006490277259634323,6.558310691123525,23.561630424098013,52.59867158514529
120.4329°E,23.4959°N,27.6,82,0.0,6.9,4.728,29.0,4.6,70,多雲有靄,26.9,2304.435550686878,0.0004991191111622716,53.55583774564454,22.748304232347273,43.576566560524434
120.4329°E,23.4959°N,27.5,81,0.0,8.1,6.156,14.0,3.4,70,晴有靄,26.9,5535.301437708065,0.014549701569794267,43.46494499233985,24.072247809162125,56.70187761097996
120.4329°E,23.4959°N,28.2,80,0.0,7.6,6.089,22.6,6.0,69,多雲有靄,26.9,2694.767465168161,0.005631306445209845,97.44572468195601,22.5895810336927,47.811631172075124
120.4329°E,23.4959°N,28.5,81,0.0,3.5,4.831,23.8,8.4,69,多雲有靄,26.9,1177.2650097025223,0.007189245991292426,54.23762597635021,22.34990580915737,44.71514480051996
120.4329°E,23.4959°N,28.5,81,0.0,6.8,5.553,13.2,3.8,68,晴有靄,26.9,6264.44798900357,0.020599757988398755,10.529371729263481,25.300882435307013,47.79530122826332
120.4329°E,23.4959°N,28.6,81,0.0,9.3,6.356,13.2,4.4,68,多雲有靄,26.9,3317.166932739183,0.020574604081646134,14.643662843283812,22.528386731682186,52.05061739581697
120.4329°E,23.4959°N,29.1,78,0.0,10.7,6.392,19.0,3.4,68,晴有靄,26.9,1007.5791341763547,0.00588690352489621,77.39662669356301,25.191550263221473,45.48718435496474
120.4329°E,23.4959°N,28.9,82,0.0,5.6,4.903,26.4,7.0,67,多雲有靄,26.9,3545.431183668998,0.010732926709094823,5.827368327654625,24.195012780854874,55.184964891875275
120.4329°E,23.4959°N,29.1,82,0.0,8.0,5.961,14.6,4.4,67,多雲有靄,26.9,7925.419570080415,0.005708745522409471,28.573683900488145,23.866843833643344,50.14949606873771
120.4329°E,23.4959°N,29.0,82,0.0,6.7,5.181,17.4,4.4,67,多雲有靄,26.9,8021.880552683234,0.011072404026963682,39.73863306984621,24.608196723331048,48.162362551630714
120.4329°E,23.4959°N,29.4,80,0.0,8.8,5.825,28.0,6.0,66,多雲有靄,26.9,2251.077559369708,0.03289779588061994,30.091835863578908,22.577435038902628,52.63063576797133
120.4329°E,23.4959°N,29.4,81,13.5,7.4,5.633,36.0,5.4,66,多雲有雨,26.9,7952.537852302899,0.005571118491959159,47.579538789023324,23.102302968931333,48.11422598314165
120.4329°E,23.4959°N,28.8,82,2.5,3.4,4.125,32.4,7.8,65,多雲有雨,26.9,2399.5200842671584,0.013231311313810433,17.340592026881517,23.818025117624913,57.19260868500761
120.4329°E,23.4959°N,28.5,83,10.5,2.0,3.086,25.0,7.2,65,多雲有雨,26.9,2540.5789888213303,0.007169685243850152,74.16477811960254,23.364285562413464,46.07912698030239
120.4329°E,23.4959°N,28.3,82,0.0,7.6,5.614,30.0,5.4,65,多雲有靄,26.9,6561.749617505899,0.007915495650741629,80.11352140683647,23.54433441813117,51.509265030675806
120.4329°E,23.4959°N,28.9,82,0.0,10.5,6.3,21.0,2.4,64,晴有靄,26.9,1424.57187290209,0.0061574506882199,18.81203420666041,25.423585337996553,55.86222169585493
120.4329°E,23.4959°N,29.0,82,0.0,8.7,5.244,20.4,3.6,64,晴有靄,26.9,6861.59485444169,0.004849223502517909,42.16213646357093,24.707444134486483,43.3159295279965
120.4329°E,23.4959°N,29.1,82,0.0,6.4,4.681,13.0,4.8,63,多雲有靄,26.9,8237.637554778621,0.020620253259411036,20.401413534836,22.38746576391186,40.385887941697995
120.4329°E,23.4959°N,28.0,77,0.0,10.6,6.131,13.2,2.4,63,晴有靄,26.9,513.9621655778809,0.011495991213861618,34.52668730846242,25.074714385031974,57.947668012290265
120.4329°E,23.4959°N,26.7,76,0.0,5.0,5.019,34.0,7.8,63,多雲有靄,26.9,1018.4576688446458,0.015158885118692005,0.45487886669604016,23.962100581243323,42.29856374988756
120.4329°E,23.4959°N,27.4,84,0.0,0.0,1.636,19.6,9.8,62,陰有靄,26.9,3506.2801027864325,0.03333768992112278,1.6448753231374513,21.83104348028793,47.92305817512346
120.4329°E,23.4959°N,26.3,91,12.5,0.3,2.169,12.8,9.2,62,陰有雨,26.9,3817.9643480508507,0.015523095603153373,39.96656833159823,21.97589495643621,46.35741859853697
120.4329°E,23.4959°N,26.2,93,32.5,0.9,3.311,9.0,9.0,61,陰有雨,26.9,9550.260696613408,0.0032915639217123488,51.26331852355015,21.999132659804815,51.853932722363396
120.4329°E,23.4959°N,26.8,88,0.5,4.0,4.811,12.0,8.2,61,多雲有靄,26.9,8875.97952746861,0.0015163960803058704,25.138846512509094,23.555693773861535,55.802206947825354
120.4329°E,23.4959°N,27.2,87,0.0,6.2,5.256,15.0,5.6,60,多雲有靄,26.9,8606.13119383504,0.003924153730691589,24.153774213650237,23.91014264202351,56.83188607607361
120.4329°E,23.4959°N,26.6,84,0.0,5.4,4.867,19.2,6.4,60,多雲有靄,26.9,1444.7251294492107,0.004000830885369422,15.91748886167792,22.010975183737695,40.04043715519545
120.4329°E,23.4959°N,26.3,79,0.0,9.0,5.644,26.0,2.6,60,晴有靄,26.9,7697.205807156103,0.0013477351796938191,75.63464346552121,23.228311602320684,54.63200597035289
120.4329°E,23.4959°N,25.7,79,0.0,9.4,5.681,20.0,1.6,59,晴有靄,26.9,1509.6020134332803,0.0063345275304510455,54.61860254806569,22.26894904741123,38.642457831907535
120.4329°E,23.4959°N,26.1,79,0.0,6.2,4.803,19.4,4.0,59,多雲有靄,26.9,9833.599991183444,0.003337572917974967,36.65960202936841,23.74852050463951,37.46124750222957
120.4329°E,23.4959°N,26.0,80,0.0,8.5,5.347,13.2,4.0,58,多雲有靄,26.9,234.74795816528922,0.010051300450537327,7.9501226276402,22.64245095411909,49.86912853804871
120.4329°E,23.4959°N,25.2,77,0.0,3.0,3.639,16.2,5.8,58,多雲有靄,26.9,7596.306818101151,0.006706025794591412,75.6915549855531,22.108795909420685,53.89706267498882
120.4329°E,23.4959°N,25.4,85,0.0,0.0,2.236,5.2,9.4,57,陰有靄,26.9,7733.934449438595,0.007329951091552763,57.29757482289255,24.140357307823077,46.557653245921074
