經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
119.5631°E,23.5655°N,28.8,86,0.0,11.2,7.583,28.0,2.2,89,晴有靄,10.7,3602.6705646825417,0.005501231706706764,19.874258373635488,23.042513240682055,54.18788449302666
119.5631°E,23.5655°N,27.9,90,9.0,6.2,5.433,18.4,7.4,89,多雲有雨,10.7,4455.259101770488,0.008374102696652591,33.60116871555001,25.083351913755884,52.93121210848882
119.5631°E,23.5655°N,28.7,85,0.0,9.6,7.153,23.0,4.0,89,多雲有靄,10.7,772.1274462001988,0.006620333522748402,48.762092818895766,23.661350472740445,55.87734077069096
119.5631°E,23.5655°N,28.7,85,0.0,3.6,3.897,20.6,8.2,89,多雲有靄,10.7,3357.1510936224972,0.0012557967920169986,82.2221657175036,24.68012888032966,57.55704484948019
119.5631°E,23.5655°N,27.8,88,1.0,0.8,2.589,24.0,8.8,89,多雲有雨,10.7,3987.7677910439434,0.003261262214286256,55.940054848846366,23.62888687869925,42.253984631896294
119.5631°E,23.5655°N,27.7,89,7.5,2.7,3.436,32.0,8.4,90,多雲有雨,10.7,6498.94939838533,0.013130153186676442,26.441570334586974,22.22450696301293,53.36395933056352
119.5631°E,23.5655°N,28.4,82,0.0,8.3,6.322,32.0,7.6,90,多雲有靄,10.7,4802.838896604901,0.03223477230279359,60.303584540667664,21.603545932300683,53.76359041492025
119.5631°E,23.5655°N,27.5,89,63.0,1.8,4.022,26.0,9.0,90,陰有雨,10.7,9658.902408383376,0.011996978802213233,90.03776665621042,24.21757757019362,41.81471935500245
119.5631°E,23.5655°N,28.3,91,0.5,0.3,3.633,16.8,8.8,90,多雲有靄,10.7,2673.19174910794,0.0014873091479694922,70.93508880590163,21.813710880330195,57.820584257659476
119.5631°E,23.5655°N,28.8,89,0.0,8.3,7.142,17.6,4.6,90,多雲有靄,10.7,3018.2259661878743,0.010372580819006473,66.32903328240187,23.481831211042245,45.97956831205087
119.5631°E,23.5655°N,28.8,87,0.0,11.5,7.706,11.8,2.4,90,晴有靄,10.7,9543.722050899825,0.009186402929111987,88.04268603564287,22.282323083527423,43.13695344894883
119.5631°E,23.5655°N,28.7,87,0.0,10.5,7.319,27.6,4.2,90,多雲有靄,10.7,354.6107998603919,0.0016488755798530798,68.46982194425064,22.06174050280362,52.67721824932788
119.5631°E,23.5655°N,28.7,87,0.0,9.9,7.061,32.0,4.8,90,多雲有靄,10.7,4394.519501930507,0.010276781097359529,54.839396345846005,22.78650474612778,45.284211290108445
119.5631°E,23.5655°N,28.9,87,0.0,11.7,7.728,35.0,2.8,90,晴有靄,10.7,2104.750345223214,0.01323859080097314,28.61254028906376,22.898764044580222,49.00851941257801
119.5631°E,23.5655°N,28.9,85,0.0,10.4,6.819,35.0,6.4,90,多雲有靄,10.7,9218.276365937976,0.013773365014779295,3.743961513831806,23.334598516413624,44.695201747468445
119.5631°E,23.5655°N,29.4,85,0.0,11.6,7.631,34.0,4.6,90,多雲有靄,10.7,7718.941567368903,0.005129451385215036,34.214842236376484,22.716265017707972,51.79784934363712
119.5631°E,23.5655°N,29.1,83,0.0,10.7,6.919,29.0,5.6,90,多雲有靄,10.7,7712.415693703826,0.01218439820526761,58.78037434756893,22.695225704192133,51.187954658054
119.5631°E,23.5655°N,29.0,85,4.5,8.3,6.425,30.0,6.6,90,多雲有雨,10.7,6443.802230498129,0.0007906411494465107,34.46816173198371,23.5383667988446,45.325902498632374
119.5631°E,23.5655°N,29.0,86,0.0,9.2,6.722,23.0,6.4,90,多雲有靄,10.7,1974.303923534491,0.006346361041567409,68.62373292730194,23.14993133765329,46.31281206961024
119.5631°E,23.5655°N,29.1,82,0.0,1.4,4.178,30.0,8.6,90,多雲有靄,10.7,5953.187350922918,0.0016702716334351321,47.37649253974949,21.861969544078402,47.81238944880489
119.5631°E,23.5655°N,29.4,82,0.0,6.6,6.275,32.0,8.2,90,多雲有靄,10.7,4958.637934423788,0.005419271417595109,93.71343808753194,23.37715295283238,57.695604299337404
119.5631°E,23.5655°N,29.3,86,0.5,7.2,5.433,25.0,7.4,90,多雲有靄,10.7,9833.260427183783,0.005524220039227725,9.500749515849582,24.855358783308976,45.32005633191754
119.5631°E,23.5655°N,29.3,83,1.5,8.3,6.369,30.0,6.6,90,多雲有雨,10.7,5997.390757359375,0.008629435798562063,2.785164147033614,22.750560053608865,57.461782944518646
119.5631°E,23.5655°N,29.6,84,0.0,10.5,7.111,27.0,6.4,89,多雲有靄,10.7,5389.891417322808,0.0016466125651510754,80.70549298435687,23.320076610087433,43.63913195178465
119.5631°E,23.5655°N,29.7,83,0.0,11.3,7.778,35.0,2.8,89,晴有靄,10.7,2090.6152519722236,0.0003690501157171967,70.27634764595102,24.655692236815906,58.62076448575368
119.5631°E,23.5655°N,28.9,86,8.5,8.3,6.636,27.2,5.4,89,多雲有雨,10.7,4880.51588495829,0.028916380675953996,0.22665332019460305,21.914324214279482,49.52535426004503
119.5631°E,23.5655°N,29.0,88,14.5,10.4,6.786,30.0,3.2,89,晴有雨,10.7,3121.652315569562,0.014945062207771564,55.30658289639273,23.35978025559346,39.783223479455465
119.5631°E,23.5655°N,29.2,86,0.0,11.6,7.497,31.0,3.2,89,晴有靄,10.7,2607.6906666650984,0.0004936572968158246,27.457764032203315,23.043411349439168,57.37989061177029
119.5631°E,23.5655°N,29.3,85,0.0,11.5,7.672,20.0,2.0,89,晴有靄,10.7,88.19801309788741,0.0034323039737049945,60.38523875903334,24.824887431415068,44.100695235126985
119.5631°E,23.5655°N,29.4,85,0.0,11.7,7.592,16.4,1.6,89,晴有靄,10.7,9498.892882656497,0.004432252731872808,36.22173813850499,24.310977105461234,45.65428239713128
119.5631°E,23.5655°N,29.3,85,0.0,11.6,7.808,29.0,1.4,89,晴有靄,10.7,8180.84636761546,0.00238874392493509,23.810244221267673,23.656316806916376,57.92047904989825
119.5631°E,23.5655°N,29.5,85,0.0,11.5,7.983,37.0,1.4,89,晴有靄,10.7,9885.26588989775,0.03022399067310303,57.90611312768647,23.380190657539348,44.18126680295815
119.5631°E,23.5655°N,29.5,83,0.0,10.9,7.928,40.0,3.6,89,晴有靄,10.7,6343.956602911482,0.0019553848369163462,13.923611723320018,21.964136608958395,53.51085719845246
119.5631°E,23.5655°N,29.5,85,0.0,10.5,7.344,37.0,3.0,88,晴有靄,10.7,4745.741437040364,0.033056039725421156,38.52229471349175,21.620324758775322,50.08860553800099
119.5631°E,23.5655°N,29.7,83,0.0,10.7,7.558,30.0,3.2,88,晴有靄,10.7,5539.676284010498,0.019338996169445972,65.53202310456194,25.40425970312159,42.83917793596119
119.5631°E,23.5655°N,30.1,77,0.0,11.4,7.667,37.0,3.2,88,晴有靄,10.7,9070.967495965777,0.00758140473401386,75.90490461966841,21.969537271282285,59.82653374199468
119.5631°E,23.5655°N,29.8,82,0.0,11.4,7.756,33.0,3.2,88,晴有靄,10.7,566.4603584523434,0.008770538161995762,76.14028595817373,24.231562580616718,40.5386108625684
119.5631°E,23.5655°N,30.1,79,0.0,6.7,6.328,33.0,4.0,88,多雲有靄,10.7,8646.214835925584,0.00021532516094004372,69.53505100011134,23.853991821052265,48.03813543211677
119.5631°E,23.5655°N,31.2,72,0.0,10.7,7.458,32.0,6.8,88,多雲,10.7,2441.4860618848456,0.017803847266553277,12.13401952578087,24.288815225117197,43.45812001662234
119.5631°E,23.5655°N,30.1,80,3.0,4.5,5.492,30.0,8.4,88,多雲有雨,10.7,3858.33505379464,0.009704399000240614,67.62373858047458,24.769617787212265,44.29384114784479
119.5631°E,23.5655°N,29.6,83,0.5,4.5,5.483,29.0,7.2,87,多雲有靄,10.7,2583.7730367420477,0.0026050250395156763,82.2928723973022,22.314788688097963,52.802451297509904
119.5631°E,23.5655°N,29.7,83,0.0,10.7,7.656,33.0,4.4,87,多雲有靄,10.7,1354.6655500747033,0.002812808487902072,57.48776695203335,22.975767963376857,56.57765824794194
119.5631°E,23.5655°N,29.9,82,0.0,11.4,7.467,39.0,3.4,87,晴有靄,10.7,3764.378429209366,0.0023982403764139476,99.76746424467653,21.638200231820434,41.359769700127195
119.5631°E,23.5655°N,29.6,84,0.0,10.3,7.167,35.0,2.8,87,晴有靄,10.7,8754.41612934791,0.003762978578095822,49.080283221758194,23.238724302513216,51.491664643354596
119.5631°E,23.5655°N,29.7,84,0.0,8.0,6.9,36.0,6.4,87,多雲有靄,10.7,4631.253706023731,0.011432235627055141,13.337380503819073,24.534612594441583,50.47793961127863
119.5631°E,23.5655°N,29.9,79,0.0,11.0,6.869,35.0,4.2,86,多雲有靄,10.7,6086.102938103757,0.008898892259574612,43.134337833746194,23.456851219639702,52.53568810295202
119.5631°E,23.5655°N,29.8,83,0.0,9.2,7.039,30.0,5.0,86,多雲有靄,10.7,6107.494405157485,0.004280399343238369,3.0726773412611985,22.962556499668587,40.240469764064926
119.5631°E,23.5655°N,28.2,90,8.5,0.0,1.875,8.4,9.6,86,陰有雨,10.7,7327.395104947424,0.001664151085770165,51.10157736462171,24.210964670154915,42.856928585405015
119.5631°E,23.5655°N,26.9,94,244.5,0.0,1.136,4.0,10.0,85,陰有雨,10.7,7960.0951225708495,0.026868821843190872,82.25257001276636,22.065014907231685,54.213467515637106
119.5631°E,23.5655°N,28.5,91,2.0,1.9,4.333,15.0,8.2,85,多雲有雨,10.7,2558.569043394461,0.002982048153404682,0.2331498286190059,21.72037253152239,47.31632612628296
119.5631°E,23.5655°N,28.2,91,9.0,2.4,4.117,16.0,8.6,85,多雲有雨,10.7,3453.2099655040684,0.02610497745980803,10.214507545247454,23.91259627371896,48.51166054695325
119.5631°E,23.5655°N,28.6,87,0.0,8.1,6.528,24.0,6.4,85,多雲有靄,10.7,6876.610517721958,0.004007575066381624,89.53421767920207,23.909661322505514,54.23106758019311
119.5631°E,23.5655°N,28.7,85,0.0,10.2,7.106,30.0,3.0,85,晴有靄,10.7,3476.803224945936,0.00031476437928768897,5.815194552282266,24.941191968326134,40.249755728458084
119.5631°E,23.5655°N,29.1,87,0.0,11.0,7.397,19.0,4.8,84,多雲有靄,10.7,1323.1976712324908,0.03546368545097705,68.04495159265784,24.751444680904726,55.07280159012804
119.5631°E,23.5655°N,29.0,89,0.0,2.6,4.703,11.8,9.8,83,陰有靄,10.7,6359.802914722358,0.007153478977651428,38.77610953615645,23.848806138037254,43.05225255768957
119.5631°E,23.5655°N,29.1,89,0.0,11.3,7.122,13.4,3.8,83,晴有靄,10.7,9548.194478064854,0.002897413040022309,33.59557466197446,21.725661600878603,57.26230208751012
119.5631°E,23.5655°N,29.0,89,0.0,11.2,7.281,16.0,5.2,83,多雲有靄,10.7,2954.615287198042,0.006478043213924408,74.74501458665344,21.848292303063925,54.45725539411325
119.5631°E,23.5655°N,28.8,89,0.0,8.1,6.15,10.8,8.2,83,多雲有靄,10.7,4101.531767421576,0.012580184051374795,60.15322978465753,23.454896260383755,53.456392566983325
119.5631°E,23.5655°N,28.5,90,0.0,3.2,4.528,12.8,7.6,82,多雲有靄,10.7,8622.460472302997,0.014516145520623983,40.70048683716573,23.58268435562671,44.43537235248252
119.5631°E,23.5655°N,28.1,88,1.5,5.4,5.547,19.0,8.0,82,多雲有雨,10.7,4229.796064718606,0.0014519061938305753,97.68254743105254,24.545925167907868,54.42437879887228
119.5631°E,23.5655°N,28.3,89,2.5,6.8,6.008,25.0,5.6,81,多雲有雨,10.7,3266.251063520207,6.0971444151861566e-05,71.46835249811906,22.763514518591922,55.1108181779412
119.5631°E,23.5655°N,28.0,89,0.5,3.9,3.658,16.6,8.0,81,多雲有靄,10.7,3585.2683015854973,0.01717236146026244,71.54936048182559,25.40807819722526,55.27587688403108
119.5631°E,23.5655°N,28.7,88,0.0,9.1,6.661,24.0,5.4,81,多雲有靄,10.7,8172.2261473542885,0.0024764331200996374,73.51508970634559,25.263270682825166,52.88239541316139
119.5631°E,23.5655°N,28.2,87,0.0,5.6,5.3,25.0,5.6,80,多雲有靄,10.7,7420.374336197789,0.008874661358419751,35.142949971218165,23.30047625082231,42.40301783507737
119.5631°E,23.5655°N,27.7,87,0.0,3.1,4.006,26.0,7.4,80,多雲有靄,10.7,6361.434119495063,0.004601579769471161,20.873142738815233,24.602232459720387,53.29278524196327
119.5631°E,23.5655°N,28.7,86,0.0,9.9,6.608,33.0,4.0,79,多雲有靄,10.7,3830.1474023882033,0.004554834299212455,80.81806418508299,24.12526877644695,47.397268557174314
119.5631°E,23.5655°N,28.8,85,0.0,11.5,7.233,36.0,1.8,79,晴有靄,10.7,6747.166415985727,0.0036110874142407726,24.423287064238675,21.7926644905995,48.31084059543382
119.5631°E,23.5655°N,29.0,87,0.0,11.1,7.081,40.0,2.4,78,晴有靄,10.7,8634.009961546599,0.006659766001417294,80.82735535520685,25.205809247376358,58.03342646772194
119.5631°E,23.5655°N,29.2,82,0.0,9.5,6.983,41.0,5.0,78,多雲有靄,10.7,9612.495358765002,0.004549735494708711,56.948719973209684,23.416272728844664,58.09018960362299
119.5631°E,23.5655°N,29.2,84,0.0,10.6,6.833,39.0,3.0,78,晴有靄,10.7,8366.313354442538,0.00012069409319469273,97.33626364569157,23.680111972512503,43.71705441664192
119.5631°E,23.5655°N,29.5,82,0.0,10.6,7.028,36.0,2.2,77,晴有靄,10.7,7674.765549369504,0.0013311297595887772,66.93704041424576,24.856006216656372,42.77660274191824
119.5631°E,23.5655°N,29.5,86,0.0,10.5,6.881,37.0,4.8,77,多雲有靄,10.7,1802.034287834991,2.4726650056489283e-05,40.74036703808388,21.610080826214023,49.6383933136443
119.5631°E,23.5655°N,29.2,84,0.0,11.0,6.958,35.0,3.2,77,晴有靄,10.7,9800.334546239283,0.005852733047489791,57.21144465448048,24.93388551934264,50.97429289165174
119.5631°E,23.5655°N,29.5,80,0.0,11.5,7.286,37.0,3.4,76,晴有靄,10.7,8434.063652647881,0.005240913432424145,75.41025295016739,25.48924047206941,59.21414969779802
119.5631°E,23.5655°N,29.6,82,0.0,10.6,6.925,37.0,4.8,76,多雲有靄,10.7,9086.513214438972,0.004134405598906186,80.56853917100112,23.63218174062401,54.756701941738825
119.5631°E,23.5655°N,28.4,88,2.5,0.1,2.369,13.0,9.8,75,陰有雨,10.7,4382.995452090391,0.0016710149693600067,3.82547393470416,23.188931834864682,50.38427772886728
119.5631°E,23.5655°N,28.7,87,6.5,5.1,4.681,23.0,6.8,75,多雲有雨,10.7,7180.910517792722,0.004017390037195487,55.95874078496424,24.01645631520689,51.006047845710654
119.5631°E,23.5655°N,28.8,89,0.0,4.0,4.617,15.4,8.2,74,多雲有靄,10.7,4960.829813766713,0.017851566477917587,5.272825572277162,22.093727974043937,42.621218349730874
119.5631°E,23.5655°N,28.2,88,2.5,0.2,1.856,12.0,9.8,74,陰有雨,10.7,593.6923977732783,0.03149928178756935,36.05839079166766,24.350352692895882,46.44154665971942
119.5631°E,23.5655°N,27.6,89,5.5,1.1,3.167,16.4,9.8,74,陰有雨,10.7,7159.587781566139,0.00517015044171774,30.849316572562703,23.81068746957061,54.25304102173928
119.5631°E,23.5655°N,28.6,88,0.0,7.5,5.908,25.0,7.8,73,多雲有靄,10.7,9981.614460270795,0.009336947527791096,97.34665032820907,24.218459526723997,40.512280183483654
119.5631°E,23.5655°N,28.4,88,2.5,7.6,5.358,27.0,8.0,73,多雲有雨,10.7,3449.3422200773666,0.002580131259872444,32.28039862715634,22.535462155367586,49.131842534080505
119.5631°E,23.5655°N,27.5,88,3.5,6.0,5.214,37.0,7.6,72,多雲有雨,10.7,5166.67786539409,0.00011116425209774838,34.138969029455524,21.69421867690089,40.21332058916301
119.5631°E,23.5655°N,26.1,95,31.5,0.1,2.222,14.8,9.6,72,陰有雨,10.7,5105.486004270715,0.003952543856985473,60.48169199096441,24.969665758084286,51.76958146827249
119.5631°E,23.5655°N,25.8,96,68.0,0.0,1.5,9.2,9.8,71,陰有雨,10.7,9723.903182291528,0.02055756681633269,64.91262549642516,24.89438733204654,51.691410961555306
119.5631°E,23.5655°N,27.3,87,0.0,10.4,6.378,25.0,2.4,71,晴有靄,10.7,6314.487132296206,0.015026426712018948,22.035583382970025,23.21450551517482,48.5434387995609
119.5631°E,23.5655°N,27.7,79,0.0,10.1,5.889,31.0,2.0,71,晴有靄,10.7,2950.062898276583,0.0003327205687878382,86.49330099646942,25.0105638639289,42.61673666043766
119.5631°E,23.5655°N,27.9,80,0.0,10.9,6.653,29.0,3.4,70,晴有靄,10.7,5033.045534715782,0.007142334049192343,45.56979016141982,23.19195527369915,49.36956119856218
119.5631°E,23.5655°N,28.2,78,0.0,11.5,6.931,31.0,2.2,70,晴有靄,10.7,7779.928693928813,0.01387468912958523,55.467538773835635,23.608436056200567,52.77751897863647
119.5631°E,23.5655°N,28.2,80,0.0,9.1,6.114,27.0,5.0,70,多雲有靄,10.7,388.7213307581117,0.023944574221516492,44.543367303888836,22.770953876680966,47.60367084774827
119.5631°E,23.5655°N,28.7,77,0.0,8.1,6.128,27.0,6.2,69,多雲有靄,10.7,3351.7863707366405,0.006493592795567097,66.56725803491697,23.147388963905925,45.05725548749244
119.5631°E,23.5655°N,28.3,82,0.0,5.3,5.006,21.8,7.2,69,多雲有靄,10.7,4300.133099013328,1.985451522440488e-05,56.0942500095706,23.518986942229837,43.996924984594635
119.5631°E,23.5655°N,28.3,83,0.0,11.7,6.833,30.0,1.0,68,晴有靄,10.7,2783.3559352392435,0.008071193149880555,31.18110434340918,21.674648264731584,47.05776405777918
119.5631°E,23.5655°N,28.2,88,0.0,8.6,5.867,27.0,2.0,68,晴有靄,10.7,8420.464564122827,0.013271293056335136,78.50383713480468,25.310409778020237,48.27196156421702
119.5631°E,23.5655°N,28.1,88,0.0,10.9,6.614,24.0,1.4,68,晴有靄,10.7,5526.667615266018,0.00011450661452225298,63.85213167188889,24.0847536788699,50.97241815784732
119.5631°E,23.5655°N,28.3,85,0.0,11.6,6.739,27.0,1.2,67,晴有靄,10.7,6114.830016357255,0.002875709601488182,44.88965306703187,24.49964638093979,51.19690841239479
119.5631°E,23.5655°N,28.9,87,0.0,11.1,6.508,28.0,1.2,67,晴有靄,10.7,897.1324237193165,0.006323625194549411,77.55604496034717,23.483497178300397,41.42517713871561
119.5631°E,23.5655°N,29.1,86,0.0,8.1,5.736,27.0,4.4,66,多雲有靄,10.7,1789.050866000962,0.008840359507405597,41.40443387622991,23.431884591254274,47.37180064703876
119.5631°E,23.5655°N,28.9,87,0.0,10.5,6.492,22.0,1.8,66,晴有靄,10.7,5993.308596432491,0.017341354772654836,77.5837944537088,22.38547091592325,52.86195017977174
119.5631°E,23.5655°N,29.1,84,0.0,10.4,6.439,28.0,2.6,66,晴有靄,10.7,543.6219218240101,0.0013557536989113137,56.678807976772084,22.628645116663904,53.63251046380374
119.5631°E,23.5655°N,29.0,84,0.0,7.7,5.475,22.6,3.0,65,晴有靄,10.7,529.2976988844009,0.0009327985108574411,99.68004162136569,22.791686210469148,54.9173851091001
119.5631°E,23.5655°N,29.2,83,0.0,8.4,5.525,15.2,4.6,65,多雲有靄,10.7,5966.30724239664,0.013107880875424095,1.6975379525106304,22.437859740903985,48.12306676292932
119.5631°E,23.5655°N,29.0,85,0.0,6.3,4.892,18.2,7.4,65,多雲有靄,10.7,5287.096623343136,0.006108169305671479,85.71979103122106,23.360187194300657,49.13982817871468
119.5631°E,23.5655°N,28.8,86,0.0,7.3,5.128,20.2,3.6,64,晴有靄,10.7,408.3802992833747,0.013705908644740118,15.019268470951841,22.02302146659474,41.41679457279746
119.5631°E,23.5655°N,28.7,85,0.0,10.1,6.2,21.0,2.2,64,晴有靄,10.7,7770.789194253592,9.760413341623995e-05,95.05335591845592,23.844340411040506,53.79008832840587
119.5631°E,23.5655°N,28.5,82,0.0,7.4,5.589,14.0,5.8,63,多雲有靄,10.7,7674.499362213139,0.0007977207348603942,17.92223371737778,22.331435345898367,45.00395135498783
119.5631°E,23.5655°N,27.8,75,0.0,7.1,5.503,13.8,4.2,63,多雲有靄,10.7,8259.385899360213,0.003921265768816476,40.887333079485046,23.852902570881543,51.132468283292894
119.5631°E,23.5655°N,27.3,76,0.0,4.7,4.206,21.6,5.6,63,多雲有靄,10.7,8243.479184627113,0.0006757232871919531,62.40663292825166,23.79400153655793,46.7618395636941
119.5631°E,23.5655°N,27.3,79,0.0,2.9,4.175,10.8,6.6,62,多雲有靄,10.7,7294.450057914393,0.003949716439056096,35.67036759232906,22.150218956188343,43.71132991740947
119.5631°E,23.5655°N,26.2,88,6.0,0.1,2.131,8.8,8.8,61,多雲有雨,10.7,7370.833406463644,0.0021301884932929064,33.98634903502713,24.146573736693888,45.59713546326799
119.5631°E,23.5655°N,26.4,85,0.0,1.8,3.728,21.0,7.4,61,多雲有靄,10.7,3491.648614359953,0.007452595494722398,16.963874278652526,23.10464340554896,55.57018127201377
119.5631°E,23.5655°N,26.2,85,0.0,0.2,2.35,18.0,9.0,60,陰有靄,10.7,5459.5482484138365,0.01563413956671475,13.08633994944054,22.569095428164918,38.47374321109105
119.5631°E,23.5655°N,25.9,82,0.0,1.9,3.589,23.0,8.0,60,多雲有靄,10.7,925.0680816408535,0.009317141623845431,60.019283419031964,23.465882083281883,51.72377476858458
119.5631°E,23.5655°N,25.9,75,0.0,6.5,5.314,14.4,4.0,60,多雲有靄,10.7,5604.699049858724,0.003616807784712797,19.428779672733253,22.91211601356345,37.423883150805445
119.5631°E,23.5655°N,26.0,75,0.0,6.0,5.067,19.2,6.0,59,多雲有靄,10.7,699.8423724761955,0.020479477499019162,61.854782314580525,22.870731546200382,40.253674858449365
