經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
120.3125°E,22.7304°N,27.8,79,0.0,11.2,7.625,13.0,2.6,87,晴有靄,11.8,1031.4374644093875,0.005381101001042432,3.7969216926948213,22.730831681767036,39.47086859858891
120.3125°E,22.7304°N,28.5,85,0.0,5.4,5.811,10.8,5.6,87,多雲有靄,11.8,7913.391029209015,0.014853534037044099,51.74602417688304,21.264558703693734,40.75086228086713
120.3125°E,22.7304°N,28.1,86,1.0,6.8,6.278,12.6,5.6,87,多雲有雨,11.8,8416.569842992358,0.008165548179716337,57.58255178198639,21.985810427111687,53.93246370613483
120.3125°E,22.7304°N,28.7,80,0.0,9.8,6.886,11.2,2.8,87,晴有靄,11.8,4931.414093311185,0.030107703440068377,52.148730318394044,22.753382733560017,54.961429614565276
120.3125°E,22.7304°N,29.2,76,0.0,11.6,7.458,26.0,3.8,87,晴有靄,11.8,732.86901808707,0.01792312912585625,40.63212708530659,20.876204993288667,54.545082139051516
120.3125°E,22.7304°N,29.4,77,0.0,9.7,6.8,12.2,5.0,88,多雲有靄,11.8,6789.596762736988,0.023696977665452944,33.88899661153523,23.653927245787866,53.427398118686234
120.3125°E,22.7304°N,27.1,88,10.5,1.0,3.189,16.8,8.2,88,多雲有雨,11.8,7253.763869740653,0.022100700981751455,68.21527701714028,24.102867368208447,50.00237996990346
120.3125°E,22.7304°N,27.0,82,0.0,4.7,5.664,5.8,7.0,88,多雲有靄,11.8,3027.686182399457,0.016229460991643407,38.0809518748513,21.44487174063541,54.716632088661115
120.3125°E,22.7304°N,28.4,77,0.0,9.9,6.825,11.4,3.2,88,晴有靄,11.8,803.2547013543833,0.017982649694986662,46.201044129800415,23.386597237765592,44.05332524591333
120.3125°E,22.7304°N,28.6,76,0.0,6.3,5.286,10.4,5.8,88,多雲有靄,11.8,8615.886174590078,0.002224560424196236,47.6124454411249,24.540444614036684,55.66515260832415
120.3125°E,22.7304°N,27.1,88,7.0,3.2,3.725,11.0,8.4,89,多雲有雨,11.8,8985.172552605409,0.0002080135762365664,47.68981501736271,23.669287364053325,44.22618954649916
120.3125°E,22.7304°N,28.0,79,0.0,9.6,6.997,11.4,3.4,89,晴有靄,11.8,5644.971873142134,0.00041095245955110693,13.667301033822488,22.396231008638328,52.76925668312783
120.3125°E,22.7304°N,28.3,79,0.0,10.9,7.444,13.8,5.4,89,多雲有靄,11.8,5843.492049933259,0.01919742365669409,17.79704602919232,23.097406772270567,39.377554873527274
120.3125°E,22.7304°N,28.3,85,7.0,4.1,3.956,10.0,5.0,89,多雲有雨,11.8,7434.387915638685,0.0022832347253574983,13.607970210569963,23.961182390203188,56.640575149633946
120.3125°E,22.7304°N,28.3,81,0.0,7.5,5.947,10.8,5.8,89,多雲有靄,11.8,6946.190332078296,0.010092079550735747,74.481360125746,23.58878063616471,41.159250481505005
120.3125°E,22.7304°N,29.4,81,0.0,10.9,7.253,19.0,2.2,89,晴有靄,11.8,6663.913120621739,0.022276638787672092,89.89918753530203,21.88679132500999,47.006469618813576
120.3125°E,22.7304°N,28.4,88,38.0,5.6,5.356,11.8,5.0,90,多雲有雨,11.8,1094.6245534773916,0.01754171500981944,18.31071892507703,21.975194267384186,51.89408086546986
120.3125°E,22.7304°N,28.0,87,2.5,6.3,4.939,13.0,5.4,90,多雲有雨,11.8,791.931320720798,0.0003744922161397787,55.29311724432222,22.050908694838853,46.513022024395056
120.3125°E,22.7304°N,29.1,82,0.0,9.4,7.092,11.8,4.2,90,多雲有靄,11.8,2519.316733549097,0.0026926949343141224,13.959284956868833,22.53521482385949,41.55045248421828
120.3125°E,22.7304°N,29.4,77,0.0,11.6,7.497,18.0,1.6,90,晴有靄,11.8,8163.042729212699,0.017839195932741855,38.60309321526918,23.838851223084475,57.87771409221008
120.3125°E,22.7304°N,29.8,76,0.0,10.4,7.167,11.2,3.6,90,晴有靄,11.8,50.50914650519734,0.0034158689035502896,19.91917548769817,20.775231385326258,40.77799066678864
120.3125°E,22.7304°N,29.8,76,0.0,10.2,6.633,18.0,5.0,90,多雲有靄,11.8,6493.776722590518,0.0036014944247397423,13.138669704047224,22.926419953068375,45.68869002745632
120.3125°E,22.7304°N,29.5,81,1.0,10.3,7.133,12.2,4.2,90,多雲有雨,11.8,8061.725865189555,0.0037930631411546623,45.559753638019195,21.729926665787332,54.404662090967875
120.3125°E,22.7304°N,28.9,81,0.0,4.5,4.575,15.2,7.8,90,多雲有靄,11.8,7359.464549827212,0.00011740240453861682,24.572394436610445,23.831877243591293,44.164769598912365
120.3125°E,22.7304°N,27.9,89,27.0,0.7,2.656,8.6,8.8,90,多雲有雨,11.8,7190.152152329206,0.012444025896007986,68.27730261860123,21.426531700400105,47.19036139266795
120.3125°E,22.7304°N,26.6,95,172.5,0.1,1.606,7.6,10.0,90,陰有雨,11.8,4940.095150367038,0.0002475685838837273,60.209239292906645,21.183630564408457,41.044015703665764
120.3125°E,22.7304°N,27.2,93,8.5,0.7,2.95,10.0,7.8,90,多雲有雨,11.8,723.5529738256054,0.0075646762868065084,19.67205466738666,22.22918866764585,47.72813445571955
120.3125°E,22.7304°N,28.2,87,12.0,5.3,5.664,18.0,7.2,89,多雲有雨,11.8,7108.558504774157,0.007939539443919633,32.55543082329005,22.97496836138485,53.193269972320806
120.3125°E,22.7304°N,26.7,90,60.5,0.0,1.508,4.8,9.8,89,陰有雨,11.8,9191.989086279478,0.014935482847799518,82.4821920333472,20.843328213775465,52.650423085064006
120.3125°E,22.7304°N,27.6,86,3.0,0.2,3.178,18.0,9.6,89,陰有雨,11.8,1995.6875628223381,0.012235865847886175,98.55888979566303,21.74465876250693,52.70678647947227
120.3125°E,22.7304°N,29.4,84,0.0,7.3,6.364,18.0,5.2,89,多雲有靄,11.8,4061.1896968072924,0.0034856292017423638,44.98605767966528,23.57074386442337,43.84400878802472
120.3125°E,22.7304°N,29.0,83,0.0,11.2,7.528,10.4,2.6,89,晴有靄,11.8,8238.545286526934,0.010945908500727873,78.73889212669364,21.921747335629,53.346701302396255
120.3125°E,22.7304°N,29.1,83,0.0,11.3,7.486,18.0,1.8,89,晴有靄,11.8,6150.952920972232,0.018322805397525194,45.33613499002536,21.105458338001075,43.47287310875998
120.3125°E,22.7304°N,30.2,71,0.0,12.6,7.828,11.4,4.0,89,多雲,11.8,5293.895568427045,0.00838504365218569,18.72516154987173,22.46527643404822,43.91084745371349
120.3125°E,22.7304°N,29.8,74,0.0,12.2,7.569,18.0,1.8,89,晴天,11.8,1235.5342167547637,0.011708426865035178,6.0911991473072025,20.897697696382846,45.514278356466754
120.3125°E,22.7304°N,28.9,79,0.0,9.7,7.142,18.0,3.2,89,晴有靄,11.8,5796.855969185429,0.023221460951596943,94.55045889410069,24.157234719628015,46.12015851451882
120.3125°E,22.7304°N,28.8,81,1.0,8.6,6.583,10.0,6.4,89,多雲有雨,11.8,8221.906125648353,0.0028270111051740842,39.979331974970634,22.948200852367716,51.755617524125526
120.3125°E,22.7304°N,27.8,91,24.5,0.6,3.244,13.6,9.4,89,陰有雨,11.8,3140.694822594928,0.02021505968236999,28.580262504021412,24.002891147446316,49.020504487614524
120.3125°E,22.7304°N,30.6,71,0.0,8.6,6.392,28.0,4.8,90,多雲,11.8,5424.382548807098,0.0016059976043229505,15.651550522601521,21.477391164613607,52.32228597188168
120.3125°E,22.7304°N,28.5,84,18.5,1.6,2.964,10.8,8.2,90,多雲有雨,11.8,6191.854447297551,0.0020938639405958465,78.07552895710046,22.823621434438266,51.13543843756449
120.3125°E,22.7304°N,30.5,73,0.0,11.5,7.539,35.0,2.4,90,晴天,11.8,188.37968240822485,0.008494126335383528,66.77958232685448,21.54488012413104,46.915869572163494
120.3125°E,22.7304°N,29.9,77,0.0,10.4,7.586,13.4,6.4,90,多雲有靄,11.8,9734.851114203611,0.0036012387374162696,87.214227388338,23.998730640295136,40.48460306833128
120.3125°E,22.7304°N,29.7,79,0.0,12.2,7.736,11.8,1.2,90,晴有靄,11.8,4244.186165631788,0.004614726229145924,3.580599425794695,22.549575650296863,59.32672164892551
120.3125°E,22.7304°N,29.6,80,0.0,12.4,7.581,11.6,4.2,90,多雲有靄,11.8,365.0150474573681,0.011706448333143589,47.51225897940905,21.53478030079072,58.25366007788891
120.3125°E,22.7304°N,29.4,84,0.0,9.4,6.511,18.0,5.4,90,多雲有靄,11.8,7162.730056707266,0.0010474207088130344,28.820449116918855,22.349678304085472,51.79306780967713
120.3125°E,22.7304°N,29.7,80,0.0,11.4,7.769,13.8,4.4,90,多雲有靄,11.8,4947.975904310211,0.007831426085025657,19.321463656166426,20.865046295197054,50.114627541189876
120.3125°E,22.7304°N,29.9,80,0.0,12.1,7.7,17.4,1.0,90,晴有靄,11.8,1000.334173080851,0.010688942708800322,50.806693823178925,23.992269385333756,53.788853126530945
120.3125°E,22.7304°N,29.9,80,0.0,10.4,7.094,14.4,3.4,90,晴有靄,11.8,4273.605930891218,0.010799342444241536,61.55289592827031,22.50844571409698,40.93990136490758
120.3125°E,22.7304°N,29.9,80,0.0,10.9,7.403,20.0,2.2,90,晴有靄,11.8,4056.6962585587617,0.009184601496339423,93.72678541513673,21.24295704882429,54.92730269988726
120.3125°E,22.7304°N,28.6,81,0.0,10.1,7.186,22.4,5.2,89,多雲有靄,11.8,6228.63152554202,0.004943387223565714,13.755840820549414,23.088711214239883,55.23416987863844
120.3125°E,22.7304°N,27.9,86,14.5,6.2,4.944,12.4,4.8,89,多雲有雨,11.8,4083.9198423369703,0.0005897770275607427,56.757292580947535,23.1884995918354,56.86582136261053
120.3125°E,22.7304°N,29.3,81,0.0,8.3,5.981,18.0,4.8,89,多雲有靄,11.8,8976.570900632632,0.0032979064756549696,35.20765483992785,23.702825228315866,50.55508384848845
120.3125°E,22.7304°N,30.1,80,0.0,8.7,6.164,13.8,4.6,89,多雲有靄,11.8,8163.433672168602,0.013660095931148801,38.1792844884569,21.64058137471877,56.265552750915006
120.3125°E,22.7304°N,31.3,65,0.0,11.1,7.258,30.0,5.2,89,多雲,11.8,4351.619963552838,0.018923571583977127,47.81453106923409,23.72557924375742,41.63686817082049
120.3125°E,22.7304°N,30.0,75,6.5,3.3,5.156,18.0,8.8,88,多雲有雨,11.8,4293.780679035806,0.015520268481345752,75.64347320362081,22.125183817163027,40.86159952934585
120.3125°E,22.7304°N,27.6,90,0.5,1.5,3.436,10.8,9.2,88,陰有靄,11.8,7245.185226519331,0.022702423760791426,9.141223799786724,21.454962511034683,39.16630710027532
120.3125°E,22.7304°N,28.0,87,7.5,6.3,4.992,19.0,6.0,88,多雲有雨,11.8,2965.4439077657516,0.028282953040047184,56.10057215070794,22.315379620576735,57.611963380641484
120.3125°E,22.7304°N,29.1,82,0.0,11.9,7.272,10.8,5.4,88,多雲有靄,11.8,7153.67164120352,0.016744473476526682,64.92070788675619,20.8737916910942,46.90466731424884
120.3125°E,22.7304°N,29.6,80,0.0,10.3,7.219,18.0,2.6,88,晴有靄,11.8,9511.619863681679,0.001748015792354872,93.1894146045835,20.76402710192319,56.37120611314978
120.3125°E,22.7304°N,29.5,75,0.0,9.5,5.978,24.0,4.6,87,多雲有靄,11.8,8379.950219608572,0.015607239482978687,52.54359561251478,21.905342044272434,44.43568032557512
120.3125°E,22.7304°N,28.9,83,1.0,9.0,6.692,10.0,6.0,87,多雲有雨,11.8,618.21149140857,0.004026527091679843,75.99019973653277,23.443790701844797,56.14201703448623
120.3125°E,22.7304°N,26.7,95,9.0,0.0,1.628,13.2,10.0,87,陰有雨,11.8,4783.203861818566,0.0030264834354040053,62.27804807516182,23.269631479403778,46.336491685369765
120.3125°E,22.7304°N,25.7,96,38.0,0.0,0.858,5.8,10.0,87,陰有雨,11.8,6364.947179602827,0.0022569680887290643,31.506041695971586,21.409748405420913,37.097953133680335
120.3125°E,22.7304°N,25.9,94,178.0,0.0,0.35,9.8,10.0,86,陰有雨,11.8,2027.7079646519503,0.005968096550320003,6.916270322239182,23.943407580517736,45.27554166368747
120.3125°E,22.7304°N,29.3,81,0.0,7.7,5.972,10.4,7.0,86,多雲有靄,11.8,3174.016969120456,0.001409248811729222,57.01291583605881,23.480137145511687,56.38809022940808
120.3125°E,22.7304°N,27.8,89,3.0,2.2,4.247,18.0,9.8,86,陰有雨,11.8,4610.89903402447,0.02368239276063353,14.74458066369837,23.701978440225773,45.25875678005415
120.3125°E,22.7304°N,28.0,88,0.0,7.5,6.781,10.8,6.2,86,多雲有靄,11.8,8138.385168151665,0.04323580875798348,2.077040816628828,21.35028115394665,51.27732730845119
120.3125°E,22.7304°N,28.7,83,0.0,11.0,7.131,17.4,2.2,85,晴有靄,11.8,7697.54400283873,8.918696277990614e-05,8.48189710988394,24.54410690182242,57.884575065865974
120.3125°E,22.7304°N,29.6,85,0.0,1.0,3.228,10.8,9.2,85,陰有靄,11.8,3187.9470705910758,0.0040911256167923335,24.8800198142439,22.023497923890744,53.421050398036996
120.3125°E,22.7304°N,29.5,89,8.5,0.9,3.317,15.0,9.4,84,陰有雨,11.8,4290.184430739243,0.00943405364275815,0.006152008661952646,23.269027462602647,53.31736420447127
120.3125°E,22.7304°N,29.3,90,2.0,0.5,2.781,8.0,9.6,84,陰有雨,11.8,9873.943032042907,0.00512689838514593,42.03009778628819,21.578035261613827,42.13115817135564
120.3125°E,22.7304°N,27.5,93,78.0,2.5,2.964,14.0,8.4,84,多雲有雨,11.8,905.4120086701662,0.0027145937311227847,77.52053510615453,24.292393315527292,43.413039673931074
120.3125°E,22.7304°N,28.2,90,4.5,2.9,3.128,8.4,8.8,83,多雲有雨,11.8,4000.6305838160156,0.02600807771349296,49.04285659243593,21.000191913776266,48.340662039418746
120.3125°E,22.7304°N,28.6,88,7.0,5.6,5.417,10.8,8.4,83,多雲有雨,11.8,7120.735789362465,0.0035689195230683536,70.56166447042156,20.824406121074784,48.15521693306719
120.3125°E,22.7304°N,26.2,97,126.5,0.0,0.442,7.0,10.0,83,陰有雨,11.8,859.6655115085827,0.038425085481300116,49.89829496062178,22.693087085593973,54.850772024327085
120.3125°E,22.7304°N,27.0,92,32.5,0.0,2.083,19.4,9.8,83,陰有雨,11.8,6407.005015999851,0.012300159046269394,83.44503763495422,23.102047949324437,47.31669125519592
120.3125°E,22.7304°N,29.1,83,0.5,8.5,6.678,14.4,4.8,82,多雲有靄,11.8,4116.491811209641,0.005683653485237026,26.776797356852466,23.933354532463298,57.75813862533688
120.3125°E,22.7304°N,28.3,87,32.5,5.8,4.031,14.0,5.8,82,多雲有雨,11.8,121.01794313805932,0.0001612953802428117,31.632395719784057,24.49906852883171,45.03307969100169
120.3125°E,22.7304°N,27.3,94,16.5,2.6,3.022,8.4,9.0,82,陰有雨,11.8,9787.466561485431,0.0015469884662264336,60.56417490274081,21.374972149159497,41.354200799986174
120.3125°E,22.7304°N,27.2,96,50.0,1.6,2.869,14.8,8.2,81,多雲有雨,11.8,4076.3412067437084,0.006202404232128491,85.51220792766931,21.429011994890434,47.36596666023864
120.3125°E,22.7304°N,27.3,95,9.0,1.5,2.953,10.0,8.4,81,多雲有雨,11.8,9942.354286130012,0.007092135485276388,8.072247421294543,23.526676547707122,40.45414857906117
120.3125°E,22.7304°N,25.5,97,44.5,0.5,0.819,7.6,8.8,81,多雲有雨,11.8,9185.809125668733,0.005629053713847341,61.19355071134095,22.88921440531726,42.47057047992277
120.3125°E,22.7304°N,26.9,90,1.0,1.5,2.594,7.2,8.8,80,多雲有雨,11.8,9666.701796895082,0.0059931326222968226,23.730078657000863,22.74406762342618,55.664735351696194
120.3125°E,22.7304°N,26.8,90,22.5,1.7,2.231,14.4,8.4,80,多雲有雨,11.8,4071.060848176579,0.00867766676144745,25.600060301974747,23.82030992196427,46.967522882585186
120.3125°E,22.7304°N,28.5,85,0.0,10.4,7.272,15.0,5.8,80,多雲有靄,11.8,9470.735070135355,0.009702636272144032,46.39363218028687,21.75743132041812,44.72771328539935
120.3125°E,22.7304°N,29.1,86,16.0,11.6,7.689,23.0,2.2,79,晴有雨,11.8,2278.97135228087,0.0006798045383604866,9.770808579644697,22.22981779996396,52.32712590390652
120.3125°E,22.7304°N,28.8,86,0.0,11.1,7.111,14.0,4.6,79,多雲有靄,11.8,3406.7154748177973,0.004510984400782898,43.74047171358087,22.406026111840852,46.341264904244596
120.3125°E,22.7304°N,28.3,84,1.0,8.7,6.275,13.2,5.8,78,多雲有雨,11.8,3635.7168701937658,0.012977094389169025,49.83977650424961,22.537013262396545,56.6924985772838
120.3125°E,22.7304°N,28.4,81,0.0,9.8,6.978,25.0,2.8,77,晴有靄,11.8,5550.824222838247,0.009508681908357873,34.69493933508592,22.61922510529903,50.66125190330563
120.3125°E,22.7304°N,28.8,79,0.0,11.6,7.328,13.2,2.8,77,晴有靄,11.8,7332.575165319907,0.016970725492659388,41.502513684140986,23.857089616856683,48.43082876986031
120.3125°E,22.7304°N,28.3,87,54.5,8.0,5.806,21.0,4.8,77,多雲有雨,11.8,1733.7381246837708,0.002541725586563907,81.51141120047569,24.719646848938467,54.418459113814606
120.3125°E,22.7304°N,28.0,92,1.0,0.0,2.439,7.2,9.4,76,陰有雨,11.8,7167.7008116613715,0.007975357038903095,33.752174402162815,21.05986673840763,42.15238533138322
120.3125°E,22.7304°N,27.2,90,11.0,0.2,2.547,18.0,9.8,76,陰有雨,11.8,9801.522937477972,0.004580973758589436,47.80022950350171,23.07000440734379,42.87655963677535
120.3125°E,22.7304°N,28.4,85,0.0,5.2,5.314,14.4,8.6,76,多雲有靄,11.8,6481.733117481001,0.0008541095525086788,59.90280107981187,21.300065464190595,55.3155947318632
120.3125°E,22.7304°N,28.2,90,0.5,2.6,4.092,14.4,9.0,75,陰有靄,11.8,4295.1857679542945,0.007738398971068795,57.83750037101587,24.044269989441943,51.5717857470526
120.3125°E,22.7304°N,27.1,95,78.0,0.0,0.461,7.2,10.0,75,陰有雨,11.8,9500.50465171493,0.0025979868974521482,22.38969450939158,21.031412879671038,37.52461909091033
120.3125°E,22.7304°N,26.4,95,65.5,0.2,1.772,8.4,10.0,75,陰有雨,11.8,4661.54773222626,0.007485815187531633,53.32058647969997,23.052217007119168,37.80572163621584
120.3125°E,22.7304°N,28.0,88,9.5,3.1,3.722,7.4,8.8,74,多雲有雨,11.8,8926.385631115452,0.0012103341549731582,34.139532624728886,22.921545916873217,49.00446542583154
120.3125°E,22.7304°N,28.6,85,14.0,7.3,6.025,15.0,5.6,74,多雲有雨,11.8,2954.8411357573805,0.005165922664201237,34.90034933648042,24.326977054879265,57.870956262554074
120.3125°E,22.7304°N,26.4,95,61.0,2.2,2.444,8.0,8.2,73,多雲有雨,11.8,7712.527586971556,0.005535437787622764,13.886858637891287,20.77403673318004,43.95772881426826
120.3125°E,22.7304°N,25.5,96,133.0,0.0,1.394,12.8,10.0,73,陰有雨,11.8,4346.273524822891,0.012617011096216255,41.27903923257802,22.60319840698704,52.94488077074273
120.3125°E,22.7304°N,25.3,96,43.5,0.1,1.583,10.4,10.0,73,陰有雨,11.8,2662.013600145187,0.007849521328368069,52.40075757924121,22.182360043890732,43.36192589517114
120.3125°E,22.7304°N,26.2,94,7.0,0.0,1.5,11.8,10.0,72,陰有雨,11.8,9361.882572009914,0.00918099794407347,14.956205003757173,23.950004189920687,37.98058077996872
120.3125°E,22.7304°N,27.4,85,0.0,8.6,6.158,18.0,3.0,72,晴有靄,11.8,2462.3906850674225,0.02424436629468657,10.796306349271678,23.531706766886845,53.95307386805125
120.3125°E,22.7304°N,27.3,84,0.0,8.3,5.708,15.0,3.2,71,晴有靄,11.8,8910.368831022348,0.0029083670022279086,8.713509003403209,24.32596778214819,39.29861791340384
120.3125°E,22.7304°N,27.3,87,0.0,7.9,5.447,11.6,3.4,71,晴有靄,11.8,9060.14969549912,0.0006868171552350348,46.87949153795648,23.963433659808466,52.56408063917583
120.3125°E,22.7304°N,28.2,81,0.0,9.8,6.356,18.0,3.6,70,晴有靄,11.8,6910.904010613458,0.02686631840730036,58.29312024808478,22.525866145642933,57.53019641414191
120.3125°E,22.7304°N,28.6,80,0.0,7.6,5.897,13.8,5.4,70,多雲有靄,11.8,1237.0376608592126,0.0027140938893342676,30.39278067217247,23.836116281042052,49.426388361589375
120.3125°E,22.7304°N,28.6,81,0.0,7.8,5.669,15.2,3.2,69,晴有靄,11.8,326.57359740229066,0.010810572265551897,93.91700699479249,23.995618498069128,52.31163738853118
120.3125°E,22.7304°N,28.3,81,0.0,9.9,6.472,10.4,2.6,69,晴有靄,11.8,1864.623712941127,0.021306302091144348,80.1134363062927,23.042073721714036,46.52190146778988
120.3125°E,22.7304°N,28.5,82,0.0,11.0,6.608,27.0,2.0,68,晴有靄,11.8,3855.6292097629203,0.025231487705564593,52.660106271154014,21.81563576956008,49.29864100605238
120.3125°E,22.7304°N,29.1,80,0.0,9.8,5.719,10.8,4.6,68,多雲有靄,11.8,6853.013067509751,0.008488745382559145,82.0901542836177,21.931478811803903,57.26712281531316
120.3125°E,22.7304°N,28.9,85,0.0,7.9,5.697,10.0,4.2,68,多雲有靄,11.8,3278.966719678438,0.0027379254221734208,11.33501685187609,23.763094032380405,49.352073265060916
120.3125°E,22.7304°N,28.7,84,0.0,6.4,4.939,10.8,5.4,67,多雲有靄,11.8,6540.726557643098,0.005177645645116869,27.06398238083668,21.32890811211059,39.29133232640217
120.3125°E,22.7304°N,29.1,82,0.0,9.7,6.05,16.8,2.8,67,晴有靄,11.8,6267.876071676881,0.005260331796019198,27.176602545994232,23.943198800953233,57.55989626070193
120.3125°E,22.7304°N,29.2,84,0.0,6.4,5.167,12.6,5.2,67,多雲有靄,11.8,6868.868349042161,0.0069792566666831354,6.376375271501489,23.492676670675653,44.84125992535299
120.3125°E,22.7304°N,29.3,81,0.0,9.1,5.861,20.6,3.6,66,晴有靄,11.8,9776.125958268372,0.013531937540733632,66.73253631700454,23.141102012061516,41.579702659151295
120.3125°E,22.7304°N,28.3,87,20.0,6.0,4.758,12.0,5.2,65,多雲有雨,11.8,9634.485379820882,0.006820489316046153,27.080578942000866,23.15408908122937,52.42092215234189
120.3125°E,22.7304°N,28.5,85,0.0,9.7,6.189,14.0,2.4,65,晴有靄,11.8,3729.984312832029,0.010448689973873587,70.75209378626323,23.84564230620002,58.17067120163922
120.3125°E,22.7304°N,29.1,77,0.0,7.9,5.542,12.0,3.2,64,晴有靄,11.8,7380.59636269477,0.02700426031003007,88.77678400505081,21.04355498971327,50.12745955268986
120.3125°E,22.7304°N,27.6,73,0.0,9.5,5.681,11.8,6.0,63,多雲,11.8,1922.8630219291358,0.0025352012592321275,9.980625281696476,21.247480015006882,52.319163607228234
120.3125°E,22.7304°N,26.7,87,0.5,0.0,1.083,10.8,9.8,63,陰有靄,11.8,5781.994275514114,0.020404266557578946,60.67188148580205,21.65059178693501,37.03208172746428
120.3125°E,22.7304°N,25.5,89,19.0,0.0,1.272,11.2,9.4,62,陰有雨,11.8,7345.7826959343065,0.017051566663780188,45.17288408475378,21.92961606385034,45.07707504036658
120.3125°E,22.7304°N,26.7,91,6.5,1.0,3.481,11.0,8.2,62,多雲有雨,11.8,7689.061855508878,0.007221493517328354,87.35261467151291,21.429542913872154,45.73589115486122
120.3125°E,22.7304°N,27.0,90,0.0,9.0,5.669,10.4,3.6,61,晴有靄,11.8,6208.239613562501,0.004556079091897566,7.006627227642159,21.128552333508306,46.495771571764166
120.3125°E,22.7304°N,27.2,87,0.0,6.7,5.131,9.8,5.0,61,多雲有靄,11.8,5413.051043877052,0.035604852639310756,99.42551497247582,24.159333369583013,56.675754562227745
120.3125°E,22.7304°N,27.5,80,0.0,9.7,5.786,6.2,3.2,60,晴有靄,11.8,8014.115101458514,0.007740910880879715,58.73043335227505,22.296932048097904,42.3025182919485
120.3125°E,22.7304°N,26.5,79,0.0,6.7,4.672,8.4,3.0,60,晴有靄,11.8,6094.424828785744,0.0012506024993176371,35.13731968186935,24.10794800757457,50.90693269618711
120.3125°E,22.7304°N,26.5,84,0.0,8.4,4.889,10.0,2.8,60,晴有靄,11.8,1971.5780706289497,0.0003743696722541484,78.21861842688065,23.251652165636987,45.910061911466165
120.3125°E,22.7304°N,26.6,82,0.0,7.2,5.236,9.6,4.2,59,多雲有靄,11.8,4528.83529959157,0.009573311862755236,99.68835728060574,22.356361662288464,48.86019558845193
120.3125°E,22.7304°N,26.3,81,0.0,0.6,3.339,6.0,9.2,59,陰有靄,11.8,1844.1361243564254,0.00048216822614344836,36.51882348544297,23.606634097313247,36.54998550425513
120.3125°E,22.7304°N,25.4,87,0.0,0.0,1.875,3.6,10.0,58,陰有靄,11.8,9284.267555417753,0.00953986668505739,69.17811505603385,21.52840451142607,42.12664425795845
120.3125°E,22.7304°N,25.9,84,0.0,1.0,3.203,8.2,9.4,58,陰有靄,11.8,971.0050113390763,0.00786877796963456,74.83144982974905,22.44622842523509,47.813104876412595
