經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.5200°E,24.9593°N,26.7,78,0.0,6.5,6.183,22.0,8.6,88,多雲有靄,24.06,5363.898387487589,0.0033024129475512534,7.923817070079964,23.754896367317997,45.291772381128276
121.5200°E,24.9593°N,26.3,85,1.5,1.4,3.517,16.4,9.4,88,陰有雨,24.06,6418.475824524688,0.0009793065178979672,71.33215621574107,26.500354697641956,55.96276722086145
121.5200°E,24.9593°N,25.1,90,15.5,0.4,2.628,19.6,9.8,88,陰有雨,24.06,6529.416600061444,0.0063484490132290974,55.89507946972767,23.683900917634585,45.388041209424415
121.5200°E,24.9593°N,25.7,92,42.5,1.7,3.439,18.2,9.4,88,陰有雨,24.06,6089.692559194981,0.016042818233866288,95.15101483457323,26.368351706390204,48.518772795577284
121.5200°E,24.9593°N,26.2,94,1.0,0.2,2.014,18.4,10.0,88,陰有雨,24.06,735.9103487596515,0.008968982443007043,16.477862322429637,26.531964746268173,52.69780962413358
121.5200°E,24.9593°N,28.4,81,0.0,1.9,4.789,21.0,8.8,88,多雲有靄,24.06,5266.85760010448,0.007480962068724737,43.666987972703,23.01952453699348,56.25811766157432
121.5200°E,24.9593°N,29.6,77,0.0,11.1,7.494,23.0,6.6,88,多雲有靄,24.06,292.46402915726986,0.004743508995813444,19.696432035003852,26.72898244958857,47.02542343335793
121.5200°E,24.9593°N,29.8,75,0.0,11.3,7.247,20.6,5.8,88,多雲有靄,24.06,7290.279017412949,0.0012968619822660721,28.763525821588797,26.827752526049185,53.16198671250382
121.5200°E,24.9593°N,29.1,79,0.0,4.8,4.397,15.0,7.8,88,多雲有靄,24.06,5030.564728569731,0.004953633838359721,95.2010705083001,25.73263531435689,49.78203400146675
121.5200°E,24.9593°N,26.7,88,56.5,4.7,4.036,15.2,8.2,88,多雲有雨,24.06,435.8534896648381,0.002849877246517442,0.9450374137899287,23.973493068899693,41.78453380301073
121.5200°E,24.9593°N,27.0,85,37.0,7.3,5.408,12.6,5.6,88,多雲有雨,24.06,1707.6845748142268,0.003997169989990819,6.290154018084104,23.351141583545033,46.934550046282304
121.5200°E,24.9593°N,28.6,78,0.0,8.3,6.483,22.0,7.6,88,多雲有靄,24.06,697.5362435340419,0.027446720242195827,29.133771843298227,24.253414059280175,42.831951668322795
121.5200°E,24.9593°N,28.7,74,0.0,3.0,4.831,25.0,8.8,88,多雲,24.06,2803.4026094142173,0.001461958051761536,64.45261893744573,24.20541761337194,56.30597912314994
121.5200°E,24.9593°N,28.5,75,1.5,7.6,5.597,24.0,7.8,88,多雲有雨,24.06,3864.370875220514,0.011681456366038748,84.82014089963037,26.323791792079632,57.58577273112655
121.5200°E,24.9593°N,27.5,84,3.5,7.1,5.114,21.2,6.4,88,多雲有雨,24.06,25.82178025469662,0.006640286322748499,13.4426759823139,23.93927655365668,47.60123841154282
121.5200°E,24.9593°N,27.5,86,1.0,5.1,3.994,19.8,8.2,88,多雲有雨,24.06,6784.5366767090045,0.003690281944120551,78.5797862521729,24.673461125840838,50.08018914337121
121.5200°E,24.9593°N,28.7,80,0.0,5.5,5.308,19.2,6.8,88,多雲有靄,24.06,7055.32474604309,0.0011295417563333655,82.2312468617746,24.460825749014997,42.595886569917184
121.5200°E,24.9593°N,29.7,73,0.0,11.9,7.486,20.0,5.8,88,多雲,24.06,628.991575120338,0.003418990372613319,22.0289886607821,24.26887673458616,58.98733672611497
121.5200°E,24.9593°N,30.4,70,0.0,12.2,7.536,25.0,6.4,88,多雲,24.06,961.8109110701322,0.0016877080656308011,13.976349904776564,24.025803570519177,56.46351744916153
121.5200°E,24.9593°N,30.4,73,0.0,12.1,7.617,25.0,5.8,88,多雲,24.06,3006.8172267998043,0.010765004537360248,28.967549066201627,26.463060289696124,40.775162935415295
121.5200°E,24.9593°N,30.5,73,0.0,12.7,7.797,24.0,1.4,88,晴天,24.06,917.2724847109166,0.004007830189968315,56.28573989157202,25.117144378297304,50.407240056086515
121.5200°E,24.9593°N,30.6,72,0.0,11.4,7.686,22.2,3.2,88,晴天,24.06,3008.229946963538,0.006792136118250706,80.6335214410517,23.09640191843858,43.6813224179902
121.5200°E,24.9593°N,30.3,74,0.0,11.8,7.447,16.0,1.2,87,晴天,24.06,7482.102091659091,0.004640600324289005,57.20088129669858,24.448982060545514,58.49059819982924
121.5200°E,24.9593°N,30.0,75,0.0,6.5,5.783,20.6,5.4,87,多雲有靄,24.06,3870.325279004659,0.016677696291554293,95.85140665956837,25.266138641811803,40.55488595972175
121.5200°E,24.9593°N,27.7,84,54.5,5.4,4.367,20.0,6.0,87,多雲有雨,24.06,7388.969621327496,0.019263885737906914,96.34430408445729,25.213004144406547,52.51403821875437
121.5200°E,24.9593°N,28.5,79,0.0,9.5,6.067,24.0,3.2,87,晴有靄,24.06,2240.789178809009,0.026247373719129333,55.69687326666585,25.08597356778214,39.3953392410605
121.5200°E,24.9593°N,29.2,75,0.0,7.0,5.375,25.0,6.6,87,多雲有靄,24.06,5464.343310672948,0.01114186832640097,67.93260135812208,25.215731247535864,43.359500327660555
121.5200°E,24.9593°N,29.9,72,0.0,9.6,6.311,23.0,5.0,87,多雲,24.06,5468.592417292633,0.005757644994310585,37.277142561922716,24.69573738754186,59.37735242914348
121.5200°E,24.9593°N,30.8,69,0.0,12.1,7.681,25.0,5.6,87,多雲,24.06,6982.29534634896,0.011196972701576114,43.5092426390665,24.444240395577506,59.607951003692264
121.5200°E,24.9593°N,30.2,70,0.0,8.6,6.197,25.0,2.6,86,晴天,24.06,4528.723494189587,0.017710357090083468,92.47882362767179,26.76447501711924,43.29871033386704
121.5200°E,24.9593°N,29.1,78,0.5,5.7,4.808,25.0,7.6,86,多雲有靄,24.06,658.0410499137583,0.0037264139376404315,52.41313450448837,24.699790474980688,57.353543050284195
121.5200°E,24.9593°N,27.8,85,21.5,2.3,3.964,18.0,8.8,86,多雲有雨,24.06,5700.19654327351,0.030494332030838407,99.85032604111038,24.745172433334204,53.0486111660544
121.5200°E,24.9593°N,27.9,84,3.5,6.8,4.819,22.6,6.4,86,多雲有雨,24.06,6365.997618427632,0.0020088624093870656,65.42419346310837,25.334261480782462,48.72953277987001
121.5200°E,24.9593°N,27.8,85,59.0,6.9,5.022,18.6,5.8,86,多雲有雨,24.06,5919.198806289301,0.012616214431294267,44.96250050577455,25.745784463244778,45.55278098333439
121.5200°E,24.9593°N,28.3,84,15.0,5.4,5.222,22.0,7.2,86,多雲有雨,24.06,511.52043039884717,0.010774072475803708,55.27799601314446,24.02565936222911,42.37752161343812
121.5200°E,24.9593°N,28.0,87,3.0,3.6,4.156,17.0,8.0,85,多雲有雨,24.06,2962.7533331714885,0.015988515421453825,74.42558911563786,24.65612527386456,54.88184178337754
121.5200°E,24.9593°N,27.6,86,6.5,6.0,4.625,20.0,6.2,85,多雲有雨,24.06,1971.0055703382188,0.017799358062452697,84.61077117521705,24.65389574575317,40.41482710834034
121.5200°E,24.9593°N,29.1,74,0.0,10.0,6.631,25.0,6.8,85,多雲,24.06,3059.865591816642,0.014456233866475992,69.31732530029771,25.550377911577367,40.3785019215999
121.5200°E,24.9593°N,27.3,88,51.5,0.1,2.15,12.3,9.6,85,陰有雨,24.06,8125.364476523256,0.0015767530786923052,1.3903825184684027,24.984319341357335,54.318640976576106
121.5200°E,24.9593°N,29.0,72,6.0,0.0,2.3,14.6,10.0,84,陰有雨,24.06,9297.441104306527,0.006306714473946748,30.939728053823767,23.931136360415728,58.07383097826471
121.5200°E,24.9593°N,27.8,77,1.0,0.0,1.058,20.0,10.0,84,陰有雨,24.06,3974.70588241502,3.999614602178966e-05,70.01977471477517,26.220381264939476,52.86773658684166
121.5200°E,24.9593°N,27.3,87,10.5,5.1,4.225,14.6,8.6,84,多雲有雨,24.06,7021.920497231636,0.002364020065384526,42.73774694179545,23.365252626184283,39.04511230412206
121.5200°E,24.9593°N,27.4,82,0.0,2.8,4.1,19.0,8.4,83,多雲有靄,24.06,8362.021091251665,0.002326881657064109,62.49123981609252,26.715175535881883,43.5264645100472
121.5200°E,24.9593°N,26.2,92,42.0,2.3,3.025,15.0,8.4,83,多雲有雨,24.06,1812.0333617074875,0.02304542549633951,44.46818222422596,23.885198903585405,43.37723193489863
121.5200°E,24.9593°N,28.0,86,24.0,0.5,2.661,10.0,9.2,83,陰有雨,24.06,3337.132121175145,0.010840963533655762,67.79434434790585,24.162727476043045,44.447635921332406
121.5200°E,24.9593°N,28.6,77,20.5,0.0,1.406,15.2,9.8,83,陰有雨,24.06,9982.797022187513,0.0025463463716113854,12.156159925168774,22.98158926906586,53.511065166629045
121.5200°E,24.9593°N,30.5,76,0.0,9.5,6.908,23.6,7.0,82,多雲有靄,24.06,831.2019604247795,0.0025390668768213763,96.61141753860625,26.64459899927237,52.16528958869118
121.5200°E,24.9593°N,30.3,77,0.0,9.0,6.761,15.6,6.4,82,多雲有靄,24.06,4562.864135012394,0.006122315222587963,99.19252374110123,24.162826853531953,51.897014507129654
121.5200°E,24.9593°N,30.0,76,0.0,1.5,3.636,23.0,8.6,81,多雲有靄,24.06,6820.996543696854,0.004915339826598697,19.65172183057714,24.214772816410296,42.69893664164711
121.5200°E,24.9593°N,30.2,77,0.0,7.9,6.1,25.0,5.6,81,多雲有靄,24.06,6428.144314010662,0.004999454875225703,89.58538507864122,25.869198693839827,46.680663910754774
121.5200°E,24.9593°N,27.5,87,52.5,1.5,3.375,15.2,8.6,81,多雲有雨,24.06,8987.09449496595,0.0127411359727624,46.32129618386249,23.39773149778886,39.931970200669205
121.5200°E,24.9593°N,26.6,90,10.5,3.9,4.014,11.8,8.4,80,多雲有雨,24.06,7464.969599629764,0.008475418164780717,85.77763335707876,23.171604977250972,38.86102707178972
121.5200°E,24.9593°N,28.3,80,1.0,7.0,5.497,24.0,4.4,80,多雲有雨,24.06,4426.568358034335,0.0017677759527440755,19.825257475242598,25.437831957815682,47.173139680117146
121.5200°E,24.9593°N,29.6,73,0.0,11.6,7.225,22.6,4.0,79,多雲,24.06,7816.961896669329,0.0005670947145948676,64.11773094303422,25.09615862671192,56.13617220699213
121.5200°E,24.9593°N,29.7,73,0.0,9.1,6.458,25.0,4.2,79,多雲,24.06,4423.408269733823,0.004346174237077559,23.565003011821915,26.69124108311964,55.67425247605742
121.5200°E,24.9593°N,26.6,92,39.0,0.0,1.811,11.4,9.6,79,陰有雨,24.06,3435.2393197639162,0.0059029462211387,22.79527949493233,24.72736134060155,50.09695202090812
121.5200°E,24.9593°N,26.2,90,81.5,4.5,3.853,14.6,7.6,79,多雲有雨,24.06,4426.992495766375,0.008786280086312624,79.49981810298438,23.39775066571026,45.61429436351648
121.5200°E,24.9593°N,26.4,87,8.0,4.4,4.706,25.0,8.0,78,多雲有雨,24.06,2911.8700683461147,0.00116771682125168,61.275892683316016,24.037748824062763,45.99327275725588
121.5200°E,24.9593°N,27.5,82,1.5,5.7,4.756,25.0,8.0,78,多雲有雨,24.06,5305.158075435989,0.005691146136201642,25.602141644724075,26.583993512613464,47.689602045159674
121.5200°E,24.9593°N,26.6,89,46.5,5.3,4.114,17.8,8.0,78,多雲有雨,24.06,7013.718079927836,0.007821489994534917,87.59929350330687,26.722481646250063,40.91832385619183
121.5200°E,24.9593°N,27.5,85,0.5,7.0,5.639,22.0,6.0,77,多雲有靄,24.06,3452.810108109386,0.0015495820663092305,63.1011414991907,25.7787994288222,46.11475910523514
121.5200°E,24.9593°N,27.6,85,23.5,8.7,5.739,20.6,5.2,77,多雲有雨,24.06,2436.2638322630473,0.00480357877745712,83.17835829644308,24.104180833402243,41.15164147916406
121.5200°E,24.9593°N,27.3,87,4.0,6.7,5.072,20.0,7.4,77,多雲有雨,24.06,7231.535776023698,0.006565429810148366,60.434693729584275,23.409441873230964,39.21035211093254
121.5200°E,24.9593°N,28.8,77,0.0,10.5,6.247,24.0,4.0,76,多雲有靄,24.06,121.49992841059878,0.0026665619214052364,49.25114842320571,26.571881805384702,39.03001789399088
121.5200°E,24.9593°N,29.1,75,0.0,11.3,6.686,25.0,7.0,76,多雲有靄,24.06,2281.5538523563987,0.023109225539007107,83.04730511913849,26.596537874184985,43.474936095955144
121.5200°E,24.9593°N,27.7,83,13.0,8.3,4.747,16.6,6.0,75,多雲有雨,24.06,7395.606717772894,0.0029417011788772794,59.94000779051593,24.887015572964227,49.6915842342524
121.5200°E,24.9593°N,29.6,74,1.0,8.9,6.192,22.4,7.0,74,多雲有雨,24.06,7599.426013890804,0.021117382725041735,7.3660997125922005,26.614355945428027,40.8156365700909
121.5200°E,24.9593°N,28.3,84,3.5,6.2,5.547,24.0,6.6,74,多雲有雨,24.06,7944.918293677472,0.0012750318364556,86.51444888780644,23.680862302501097,42.61136474234738
121.5200°E,24.9593°N,28.2,87,4.0,6.6,5.917,18.8,7.8,73,多雲有雨,24.06,3259.582606670592,0.004990982468970039,91.97103875078359,24.720949004245476,57.23651896060659
121.5200°E,24.9593°N,27.4,90,11.5,3.9,3.389,16.4,8.4,73,多雲有雨,24.06,2533.256146505797,0.007425955372818208,43.2202985279927,24.72107914780623,56.46296633552052
121.5200°E,24.9593°N,26.7,90,29.0,0.0,1.806,11.2,10.0,73,陰有雨,24.06,4969.38308818899,0.0017786943206614212,50.14757912800513,24.402125174362148,54.71395913749315
121.5200°E,24.9593°N,27.6,87,25.5,0.0,1.686,6.0,10.0,72,陰有雨,24.06,172.39048102091235,0.029122851154953167,98.22646644021353,24.300164370020802,56.426786918939015
121.5200°E,24.9593°N,27.8,87,0.5,1.9,3.297,25.0,8.0,72,多雲有靄,24.06,4595.4524761170715,0.00431963045972705,91.05218912042584,26.87964473269413,51.71453895394578
121.5200°E,24.9593°N,26.1,91,194.0,3.6,2.983,15.1,8.6,72,多雲有雨,24.06,3683.689335429567,0.01963487836009034,87.14989029295775,25.697225320610162,49.10864660060449
121.5200°E,24.9593°N,25.9,84,0.5,0.0,2.492,21.4,9.8,71,陰有靄,24.06,3807.7909989365457,0.008519065507606224,11.988064702326362,23.99342977917285,44.82474450399735
121.5200°E,24.9593°N,25.4,85,14.0,0.5,2.228,12.0,9.6,71,陰有雨,24.06,3446.2954514127214,0.012001576683742384,8.902619204851192,25.826481607438705,39.8822085623777
121.5200°E,24.9593°N,25.5,75,0.0,6.3,5.597,25.0,7.4,70,多雲有靄,24.06,4654.948703859112,0.011620382029596725,41.47430841937903,24.075700314575556,53.35556398791621
121.5200°E,24.9593°N,25.8,74,0.0,11.8,6.986,25.0,4.2,70,多雲,24.06,6443.098869761165,0.00281998840808902,9.739089925994405,23.84794590887781,37.90848916543306
121.5200°E,24.9593°N,26.2,74,0.0,10.2,6.672,25.0,3.4,70,晴天,24.06,6972.596720451033,0.011840697269025863,5.429448928511271,23.63904613847637,55.09811583496812
121.5200°E,24.9593°N,27.1,78,0.0,7.8,5.439,23.0,3.4,69,晴有靄,24.06,8919.26386176691,0.0052130533600273305,1.953874317144122,25.835266496707398,50.24875947522948
121.5200°E,24.9593°N,27.2,80,0.0,7.3,5.381,16.0,3.4,69,晴有靄,24.06,5866.258270434901,0.01835310096112314,21.414690232008958,23.240330694013178,44.57551683521574
121.5200°E,24.9593°N,27.7,79,0.0,7.6,5.317,12.6,8.2,68,多雲有靄,24.06,8813.065629792776,0.01370754764650829,27.64946280948696,25.84188929416656,43.37093327316936
121.5200°E,24.9593°N,27.0,83,3.0,8.1,5.028,19.8,3.6,67,晴有雨,24.06,3416.354963539129,0.0025082271928640837,44.83436404889377,25.48854367933585,37.210243745889784
121.5200°E,24.9593°N,27.8,75,0.0,10.5,6.508,23.6,1.0,67,晴有靄,24.06,4057.9369309227686,0.00040963361737346855,92.04465606015444,26.37671874136774,47.62512654625384
121.5200°E,24.9593°N,27.8,79,0.0,5.6,4.447,18.6,4.2,66,多雲有靄,24.06,3442.5064809306896,2.2997401206171513e-05,32.20276718697822,24.52330784896976,50.243704924915264
121.5200°E,24.9593°N,27.6,80,0.0,5.7,4.242,18.0,5.2,66,多雲有靄,24.06,1845.8581414273342,0.010318945067623797,73.10953818190946,23.591857983269982,55.8325616850643
121.5200°E,24.9593°N,29.0,75,0.0,11.2,6.564,25.0,2.4,65,晴有靄,24.06,20.237500719882167,0.0030760911118735803,34.13730913765852,23.55125660823839,44.62346924997389
121.5200°E,24.9593°N,29.1,74,0.0,8.6,5.175,23.0,1.4,65,晴天,24.06,4005.141606381566,0.0066265207620966205,63.338463568428296,25.583089066968693,39.6735750476682
121.5200°E,24.9593°N,29.4,69,0.0,11.0,6.411,25.0,1.8,65,晴天,24.06,1059.5206465041108,0.011211770625047805,6.659066128286284,24.76604678461431,46.69482948540838
121.5200°E,24.9593°N,29.1,72,0.0,11.0,6.522,25.0,2.8,64,晴天,24.06,6733.755818717716,0.000449480451615023,0.7933937336056185,25.16283145074025,39.360039155177446
121.5200°E,24.9593°N,27.7,80,1.0,7.1,5.056,19.6,5.6,64,多雲有雨,24.06,3006.333821995759,0.026159896838585016,63.83619375735662,24.78545965385764,56.198721177821625
121.5200°E,24.9593°N,28.7,73,0.0,10.0,6.3,25.0,2.8,63,晴天,24.06,4407.5055484185095,0.0022710238060925734,88.19108131958838,23.603117878449034,51.57787201511974
121.5200°E,24.9593°N,28.2,78,1.0,5.4,4.442,15.0,6.2,63,多雲有雨,24.06,9575.859239850208,0.026420526198868654,66.35888616183324,24.1714849123762,39.6980637805577
121.5200°E,24.9593°N,28.3,78,0.0,9.9,5.408,25.0,3.8,62,晴有靄,24.06,1719.3915631625048,0.023550975402395286,50.98924667919377,23.646519980107556,47.89208468455625
121.5200°E,24.9593°N,27.3,80,1.0,6.5,4.986,17.4,5.8,62,多雲有雨,24.06,3992.4229908579846,0.0023584633159791455,52.60938671614718,24.05576995281738,53.35544516829815
121.5200°E,24.9593°N,24.9,84,2.0,1.7,2.308,14.2,8.2,62,多雲有雨,24.06,5388.551675414495,0.00418587212478189,91.55751306731023,24.938984843618776,53.154616205483876
121.5200°E,24.9593°N,23.9,88,22.0,0.0,0.694,11.0,10.0,61,陰有雨,24.06,3199.4395038398216,0.007043680015276897,89.83439647098156,23.467093825311906,41.87249031769845
121.5200°E,24.9593°N,25.7,95,56.0,0.0,0.644,4.9,10.0,61,陰有雨,24.06,844.6168089218646,0.025239567782299733,54.303874086023285,25.406437339599304,52.74366752582924
121.5200°E,24.9593°N,26.5,88,37.5,1.5,2.469,11.6,9.2,60,陰有雨,24.06,9864.799729285065,0.0007572273111294679,90.3254971504777,24.545381845594868,41.59253020461183
121.5200°E,24.9593°N,27.1,84,1.5,4.1,4.219,17.4,7.8,60,多雲有雨,24.06,1312.685784584445,0.010388086382379242,62.444733036349845,26.780360502452538,56.871447235805945
121.5200°E,24.9593°N,26.4,89,14.0,0.3,2.833,9.5,9.6,60,陰有雨,24.06,2990.042235507685,0.003531854722613935,68.9599492816081,24.04472375604848,55.319542890778884
121.5200°E,24.9593°N,24.7,95,30.0,0.0,1.589,9.0,10.0,59,陰有雨,24.06,8013.950518858327,0.002455282042484943,56.94114431803371,23.68464207527593,36.19155818161084
121.5200°E,24.9593°N,24.6,94,11.5,0.9,2.533,10.2,8.8,59,多雲有雨,24.06,1801.6191659469744,0.006740387770651652,17.403632977254812,23.73573984407514,43.18207699607338
121.5200°E,24.9593°N,23.5,94,3.5,0.0,1.647,7.0,10.0,59,陰有雨,24.06,5362.619204297371,0.004364510434986144,99.00202824416986,24.293987078583356,45.47009343565526
121.5200°E,24.9593°N,22.9,85,2.0,0.1,2.047,14.8,9.8,58,陰有雨,24.06,3589.842416387274,0.011210820763631035,79.28425281034133,25.446670376914902,44.21158033010203
121.5200°E,24.9593°N,24.0,80,0.0,3.0,3.467,25.0,7.0,58,多雲有靄,24.06,1527.556950045756,0.018718807425272495,36.05227000651762,23.72614015492668,53.80787457001242
121.5200°E,24.9593°N,23.6,82,0.0,1.0,2.672,19.2,8.4,57,多雲有靄,24.06,9232.767024642533,0.004574800788573448,39.557349147376264,23.616517889371938,44.36437990253097
121.5200°E,24.9593°N,23.0,83,0.0,0.0,1.919,14.8,9.8,57,陰有靄,24.06,1784.364495308189,0.0005958966096014273,52.250322462207535,25.469824293690774,39.36985023815079
121.5200°E,24.9593°N,22.9,75,0.0,3.8,3.933,13.2,8.6,57,多雲有靄,24.06,5822.694614346254,0.005956164930036712,0.7683682044184459,26.8188916465409,37.60215087638926
121.5200°E,24.9593°N,23.3,66,0.0,1.9,3.397,23.2,8.2,56,多雲,24.06,767.7795362011332,0.00338192684620656,32.669362474231846,26.287983686331646,34.38791673769411
121.5200°E,24.9593°N,24.5,65,0.0,4.4,4.592,18.4,8.0,56,多雲,24.06,929.2118069130989,0.002046628521180424,72.42438157483649,23.483851357546534,48.662572799412104
