"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"16","1002.6","1006.7","1004.3","2023/08/16 21:13:00","1000.8","2023/08/16 15:56:00","28.3","32.6","2023/08/16 14:45:00","25.2","2023/08/16 22:08:00","27.0","93","80","2023/08/16 14:46:00","2.1","240","9.3","220","2023/08/16 20:40:00","5.5","1.7","2.5","2023/08/16 20:42:00","5.0","2023/08/16 20:42:00","7.4","57.3","20.68","11.8","-3.9","10","2023/08/16 13:00:00","4.6","31.0","30.9","31.2","30.8","30.9","30.5","29.3"
"17","1001.7","1005.8","1003.0","2023/08/17 09:16:00","999.8","2023/08/17 15:12:00","27.7","31.5","2023/08/17 12:26:00","25.6","2023/08/17 00:01:00","25.9","90","74","2023/08/17 10:58:00","2.1","210","7.8","190","2023/08/17 23:13:00","0.5","1.1","0.5","2023/08/17 18:31:00","0.5","2023/08/17 18:31:00","8.6","66.7","22.28","16.8","-4.5","10","2023/08/17 13:00:00","4.6","29.9","30.4","30.7","30.5","30.7","30.5","29.4"
"18","1001.7","1005.7","1003.6","2023/08/18 22:25:00","1000.1","2023/08/18 15:51:00","28.4","32.3","2023/08/18 13:15:00","25.8","2023/08/18 03:55:00","26.0","87","71","2023/08/18 11:06:00","2.0","100","7.3","80","2023/08/18 13:34:00","T","0.4","T","2023/08/18 21:01:00","T","2023/08/18 21:01:00","9.4","73.0","24.03","18.4","-4.4","9","2023/08/18 14:00:00","5.8","30.7","30.7","30.8","30.6","30.7","30.4","29.4"
"19","1003.7","1007.8","1005.8","2023/08/19 22:49:00","1001.7","2023/08/19 03:48:00","27.4","31.1","2023/08/19 13:00:00","25.7","2023/08/19 05:29:00","26.2","93","77","2023/08/19 13:01:00","1.8","60","7.6","140","2023/08/19 14:27:00","3.5","3.8","0.5","2023/08/19 17:53:00","1.5","2023/08/19 17:53:00","1.9","14.8","12.40","14.6","-6.0","6","2023/08/19 11:00:00","8.8","29.7","30.4","30.6","30.5","30.8","30.5","29.4"
"20","1006.4","1010.7","1008.2","2023/08/20 10:21:00","1004.2","2023/08/20 02:34:00","25.2","26.4","2023/08/20 00:21:00","23.8","2023/08/20 04:12:00","24.9","98","91","2023/08/20 22:15:00","1.9","60","10.0","80","2023/08/20 03:30:00","111.0","10.2","17.5","2023/08/20 03:10:00","54.5","2023/08/20 03:11:00","0.0","0.0","3.24","11.4","-1.0","2","2023/08/20 15:00:00","9.6","25.7","26.7","26.8","27.2","28.2","29.0","29.5"
"21","1005.4","1009.5","1007.3","2023/08/21 00:01:00","1002.9","2023/08/21 17:29:00","27.7","30.9","2023/08/21 11:29:00","25.8","2023/08/21 03:40:00","26.2","92","80","2023/08/21 11:23:00","2.3","240","8.6","230","2023/08/21 21:59:00","0.0","0.0","0.0","--","0.0","--","9.6","75.0","24.77","12.2","4.6","11","2023/08/21 13:00:00","4.8","28.5","28.3","28.6","28.1","28.4","28.7","29.2"
"22","1003.2","1007.3","1005.2","2023/08/22 00:01:00","1000.8","2023/08/22 16:27:00","28.0","31.9","2023/08/22 13:47:00","26.5","2023/08/22 23:43:00","27.0","94","84","2023/08/22 13:55:00","1.9","240","8.4","230","2023/08/22 17:15:00","0.5","2.2","0.5","2023/08/22 20:52:00","0.5","2023/08/22 20:52:00","4.9","38.3","15.08","16.0","-2.8","7","2023/08/22 14:00:00","7.6","29.4","29.4","29.6","29.3","29.4","29.2","29.0"
"23","1003.3","1007.4","1005.2","2023/08/23 22:36:00","1001.7","2023/08/23 16:20:00","28.2","31.9","2023/08/23 12:21:00","26.1","2023/08/23 03:17:00","27.3","95","82","2023/08/23 15:13:00","1.6","240","7.9","190","2023/08/23 15:19:00","0.5","0.5","0.5","2023/08/23 06:19:00","0.5","2023/08/23 06:19:00","5.7","44.7","20.01","12.4","3.8","11","2023/08/23 13:00:00","8.4","29.8","29.9","30.1","29.6","29.7","29.5","28.9"
"24","1004.5","1008.6","1006.1","2023/08/24 09:49:00","1002.9","2023/08/24 02:32:00","28.5","31.5","2023/08/24 13:35:00","26.4","2023/08/24 05:55:00","26.6","90","78","2023/08/24 11:50:00","2.2","190","7.1","210","2023/08/24 17:51:00","0.0","0.0","0.0","--","0.0","--","9.3","73.0","24.04","15.4","4.8","11","2023/08/24 12:00:00","5.0","30.1","30.3","30.5","30.1","30.1","29.8","28.9"
"25","1004.4","1008.5","1005.8","2023/08/25 08:18:00","1002.8","2023/08/25 14:25:00","28.4","32.1","2023/08/25 12:00:00","26.2","2023/08/25 05:39:00","26.6","90","81","2023/08/25 11:54:00","1.5","160","5.4","180","2023/08/25 11:37:00","0.0","0.0","0.0","--","0.0","--","6.0","47.2","16.21","20.0","3.3","11","2023/08/25 12:00:00","6.0","29.7","30.3","30.5","30.2","30.3","30.0","28.9"
"26","1003.1","1007.1","1004.9","2023/08/26 00:01:00","1000.5","2023/08/26 15:44:00","28.8","32.6","2023/08/26 14:05:00","26.5","2023/08/26 22:22:00","26.5","87","74","2023/08/26 13:54:00","2.4","130","7.8","110","2023/08/26 14:54:00","0.0","0.0","0.0","--","0.0","--","4.9","38.6","16.76","17.2","-2.5","9","2023/08/26 14:00:00","6.6","31.0","30.4","30.6","30.1","30.2","29.9","29.0"
"27","1001.3","1005.3","1003.1","2023/08/27 00:01:00","999.7","2023/08/27 15:40:00","28.3","32.1","2023/08/27 11:26:00","25.9","2023/08/27 03:21:00","26.2","89","71","2023/08/27 10:58:00","1.9","150","6.0","140","2023/08/27 15:24:00","T","0.1","T","2023/08/27 01:19:00","T","2023/08/27 01:19:00","8.1","63.9","21.41","19.6","5.2","10","2023/08/27 12:00:00","5.0","30.5","30.3","30.5","30.2","30.3","30.0","29.0"
"28","1000.4","1004.5","1001.9","2023/08/28 21:25:00","999.1","2023/08/28 14:48:00","28.7","32.1","2023/08/28 14:08:00","26.9","2023/08/28 04:46:00","26.4","88","75","2023/08/28 12:46:00","2.3","240","6.5","200","2023/08/28 16:12:00","0.0","0.0","0.0","--","0.0","--","9.1","72.0","22.61","15.4","4.8","11","2023/08/28 13:00:00","7.0","30.9","30.5","30.7","30.4","30.5","30.1","29.1"
"29","1001.1","1005.1","1002.5","2023/08/29 22:40:00","998.7","2023/08/29 15:35:00","28.5","32.4","2023/08/29 13:44:00","26.5","2023/08/29 05:37:00","26.8","91","77","2023/08/29 13:46:00","1.5","140","5.7","140","2023/08/29 15:52:00","T","1.0","T","2023/08/29 09:16:00","T","2023/08/29 09:16:00","6.2","49.1","18.03","18.4","-3.8","10","2023/08/29 13:00:00","7.0","30.0","30.4","30.6","30.4","30.5","30.2","29.1"
"30","999.5","1003.6","1002.1","2023/08/30 00:02:00","997.8","2023/08/30 15:40:00","30.4","33.8","2023/08/30 12:13:00","27.8","2023/08/30 03:56:00","25.0","73","60","2023/08/30 14:41:00","5.3","40","15.9","20","2023/08/30 23:17:00","0.0","0.0","0.0","--","0.0","--","11.2","88.9","25.06","21.0","7.6","12","2023/08/30 12:00:00","5.4","29.8","29.9","30.5","30.3","30.5","30.2","29.1"
"31","1000.4","1004.5","1002.3","2023/08/31 22:39:00","998.9","2023/08/31 02:25:00","27.2","29.4","2023/08/31 11:39:00","25.0","2023/08/31 19:52:00","24.8","87","76","2023/08/31 00:06:00","6.1","50","16.8","50","2023/08/31 01:06:00","45.5","9.1","6.0","2023/08/31 23:30:00","16.5","2023/08/31 22:43:00","0.0","0.0","6.07","13.8","-4.8","X","--","9.2","27.7","28.9","29.4","29.7","30.2","30.2","29.2"
