經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.0475°E,25.0067°N,28.2,91,1.5,7.3,6.886,15.2,6.6,88,多雲有雨,20.6,2430.538818759857,0.006336556122520389,3.0311360522466524,24.85289260659122,41.45041369733038
121.0475°E,25.0067°N,27.2,92,4.0,3.8,5.261,16.0,8.6,88,多雲有雨,20.6,6795.338535929079,0.013387774779036103,4.629620299294834,24.764386130518595,44.6396062441888
121.0475°E,25.0067°N,26.6,93,2.5,0.3,2.892,13.6,9.8,88,陰有雨,20.6,5970.435418761101,0.0013613565637694207,81.47824165272797,24.06400210656085,44.80640409814327
121.0475°E,25.0067°N,26.7,86,0.5,0.2,3.206,16.8,10.0,88,陰有靄,20.6,9359.78579278132,0.0031149478059393433,61.1593835546597,23.174823403974294,45.045337895144534
121.0475°E,25.0067°N,26.4,84,0.0,9.4,6.764,19.2,8.8,88,多雲有靄,20.6,43.66007523742723,0.0030978474537620656,6.154071592069976,24.18547399441312,56.162255056243566
121.0475°E,25.0067°N,24.6,95,18.0,0.2,2.711,14.0,9.6,88,陰有雨,20.6,9712.251080039528,0.0061354646932685565,85.70664326413197,23.696773008664714,51.16863844488221
121.0475°E,25.0067°N,26.8,92,22.0,4.0,5.144,24.4,8.2,88,多雲有雨,20.6,421.65316505972214,0.017556966035682804,44.59141099108685,25.692980990537105,46.00737007778484
121.0475°E,25.0067°N,27.4,94,14.0,0.9,2.911,12.8,9.8,88,陰有雨,20.6,7800.252220563473,0.0010945593415639548,22.033633154831268,24.014421210218472,55.480249432179775
121.0475°E,25.0067°N,28.5,86,0.0,0.6,3.794,17.6,9.0,88,陰有靄,20.6,3455.8278698125696,0.0005916742482390335,41.44188591533579,25.947996749980575,48.041832668867386
121.0475°E,25.0067°N,29.3,84,0.0,12.4,7.928,30.0,7.2,88,多雲有靄,20.6,5006.154978809883,0.005153078008234992,78.88323433429672,26.58965812437247,44.3037788477872
121.0475°E,25.0067°N,29.2,87,0.0,11.9,7.267,32.0,7.4,88,多雲有靄,20.6,9198.286319110251,0.02030341330748447,56.79021741440307,23.466428952147112,54.44231681115537
121.0475°E,25.0067°N,28.2,89,0.0,3.8,2.981,30.2,7.0,88,多雲有靄,20.6,1733.0768468360523,0.0078300178996404,79.08541830542843,26.937449970582264,39.881613621533624
121.0475°E,25.0067°N,28.2,89,2.5,8.9,6.806,21.0,7.2,88,多雲有雨,20.6,6312.489912223371,0.006827583279825038,54.31794548143797,25.236169550120806,55.57109267280977
121.0475°E,25.0067°N,28.1,87,17.5,10.3,7.428,21.4,5.6,88,多雲有雨,20.6,4520.664152099381,0.00815707563295359,10.21342207044883,23.55793957164413,38.14251116931818
121.0475°E,25.0067°N,28.5,86,0.0,11.8,7.736,24.0,8.8,88,多雲有靄,20.6,2097.8546551800505,0.002403746397375874,57.02082384902432,26.30254472201299,48.23422377646314
121.0475°E,25.0067°N,28.5,88,0.0,10.4,7.014,21.2,7.2,88,多雲有靄,20.6,8914.654534618996,0.004894361630471963,27.039199688331262,26.757080031759156,53.89309430715796
121.0475°E,25.0067°N,28.9,83,0.0,5.6,6.133,14.4,8.2,88,多雲有靄,20.6,1456.8046956699964,0.006618165523138456,4.905633250513164,24.21797935167045,53.71626742704332
121.0475°E,25.0067°N,29.0,84,0.0,12.0,7.764,15.2,3.6,88,晴有靄,20.6,394.57511507849586,0.01173424652405141,93.94034783011588,24.39230681160108,50.48938919872456
121.0475°E,25.0067°N,29.2,85,0.0,10.9,7.767,34.0,5.8,88,多雲有靄,20.6,508.7490100437604,0.007702877713426782,98.31617877902015,26.789129275348177,41.96558829716201
121.0475°E,25.0067°N,29.4,85,0.0,6.8,6.572,27.2,8.0,88,多雲有靄,20.6,417.11479966809105,0.0012242167598485966,53.49253345352815,24.864847917850145,39.53388436763032
121.0475°E,25.0067°N,29.4,85,0.0,12.7,7.867,33.0,5.6,88,多雲有靄,20.6,3925.326663531122,0.07028935934531245,57.28607109397055,23.792551842781116,57.809388490187075
121.0475°E,25.0067°N,30.0,81,0.0,12.7,7.525,39.0,6.6,88,多雲有靄,20.6,4242.0483267972295,0.010313273040003486,39.47518704019608,23.09562754622875,53.20694104390397
121.0475°E,25.0067°N,30.3,75,0.0,12.1,7.7,36.0,6.8,88,多雲有靄,20.6,1700.7301899602442,0.01034058415330658,69.79047464323436,24.174424744185345,46.140639731286925
121.0475°E,25.0067°N,29.9,81,0.0,12.4,7.922,35.0,5.8,88,多雲有靄,20.6,7555.539239551458,0.005402428118025958,43.66757414401622,25.870227914967465,48.14765533864442
121.0475°E,25.0067°N,30.0,77,0.0,12.8,7.922,25.0,2.8,88,晴有靄,20.6,9135.444585880921,0.014809482494647178,8.42216489841201,24.46123547131484,49.812134046945204
121.0475°E,25.0067°N,29.9,78,0.0,12.9,7.95,15.2,1.6,87,晴有靄,20.6,2839.3579703303863,0.007715343097264738,67.3359640604116,25.98816338032798,54.499474840511446
121.0475°E,25.0067°N,29.6,86,0.0,11.4,7.683,17.2,1.6,87,晴有靄,20.6,4241.7348869851985,0.007132295059725069,36.27879225706402,25.95883132383054,59.481344633800205
121.0475°E,25.0067°N,29.5,85,0.0,11.9,7.925,38.0,1.8,87,晴有靄,20.6,9248.159026986083,0.007306014685431156,52.69622549162939,24.372606523293378,48.60853142678789
121.0475°E,25.0067°N,29.6,81,0.0,8.7,7.456,20.0,3.4,87,晴有靄,20.6,818.8256394087889,0.004054529720017904,66.64807308214844,26.843636566153315,42.74469366131227
121.0475°E,25.0067°N,29.5,80,0.0,12.6,7.833,20.8,3.0,87,晴有靄,20.6,283.9124244444197,0.013399419553695249,17.77649467381147,25.78872516776326,51.60421239234411
121.0475°E,25.0067°N,29.4,82,0.0,12.3,7.811,22.4,6.0,87,多雲有靄,20.6,8534.258812966576,0.04040974330194476,62.02485066608294,24.797409648853026,49.51193925399201
121.0475°E,25.0067°N,30.3,78,0.0,11.9,7.592,18.4,5.6,87,多雲有靄,20.6,3915.626084138516,0.04079533971090921,96.57562573345933,26.586097546612105,51.46008166735632
121.0475°E,25.0067°N,30.1,86,0.0,8.8,6.217,16.0,5.4,87,多雲有靄,20.6,148.1331227022594,0.015782396438427722,73.39289820416445,24.722512509166837,47.71682216772369
121.0475°E,25.0067°N,30.6,78,0.0,11.3,7.581,16.8,4.8,86,多雲有靄,20.6,7446.303031786823,0.0011560399973420494,82.30452141286818,24.57352990928033,42.735298713603214
121.0475°E,25.0067°N,30.7,78,0.0,9.7,7.294,19.6,8.4,86,多雲有靄,20.6,1738.8106436370447,0.01687064322795192,78.42504655176946,26.22316440126683,42.430362912750006
121.0475°E,25.0067°N,29.2,83,0.0,0.5,3.4,24.0,9.2,86,陰有靄,20.6,4354.430393178885,0.01384912224910868,62.83144188210898,23.860781059953773,56.045127682277425
121.0475°E,25.0067°N,30.1,79,0.0,12.2,7.65,35.0,6.6,86,多雲有靄,20.6,8393.733506714414,0.008410550586841817,34.756819091365884,25.385430968151084,42.668181532707294
121.0475°E,25.0067°N,29.6,85,6.5,10.5,7.636,32.0,6.8,86,多雲有雨,20.6,5105.217923005537,0.00403486698219271,17.55006123776013,23.95249027285873,42.88949843702228
121.0475°E,25.0067°N,30.0,82,0.0,10.4,7.269,28.0,7.6,86,多雲有靄,20.6,151.99263160000328,0.006279671440787027,90.27492574037011,24.9561626475815,48.42752717323563
121.0475°E,25.0067°N,29.5,76,0.0,10.1,6.847,29.0,7.2,85,多雲有靄,20.6,8681.804142776868,0.006204574130733601,83.85055768149934,23.429672167641776,50.146430930761866
121.0475°E,25.0067°N,31.1,66,0.0,12.9,7.75,29.0,7.2,85,多雲,20.6,9260.169414625761,0.007489277061605066,72.66308676645733,26.610758201281765,53.42470732023715
121.0475°E,25.0067°N,27.4,93,0.5,0.0,0.778,12.8,10.0,84,陰有靄,20.6,559.8055411089383,0.017522442104193584,24.519758455152495,23.272979955805013,40.580050170128764
121.0475°E,25.0067°N,28.7,85,2.5,2.1,4.686,26.4,8.8,84,多雲有雨,20.6,1182.502532408969,0.003380852203741066,69.36844710980024,26.057109686687145,51.893278869063806
121.0475°E,25.0067°N,28.4,87,0.0,2.4,4.194,14.4,9.2,84,陰有靄,20.6,7942.547740885107,0.0016968053726008935,84.34168471096866,24.89584849310731,44.31171953402096
121.0475°E,25.0067°N,28.5,88,0.5,4.6,5.161,24.2,7.0,83,多雲有靄,20.6,2747.275356673116,0.0050212191320062344,97.42960640174321,26.000232177796676,58.2502014647011
121.0475°E,25.0067°N,28.8,89,47.0,2.6,4.697,15.2,8.0,83,多雲有雨,20.6,7622.621755893116,0.002866607459872276,67.81250498734609,24.958252411427452,41.6626425719032
121.0475°E,25.0067°N,28.9,86,3.0,0.1,2.142,16.8,9.2,83,陰有雨,20.6,9596.42608763586,0.002641031940834277,12.742374843074,26.928042536470638,46.422322676184244
121.0475°E,25.0067°N,29.3,85,2.5,4.2,5.175,18.4,9.6,82,陰有雨,20.6,8109.555172362886,8.746780953325007e-05,66.302674899863,24.854373000267557,53.4327172549967
121.0475°E,25.0067°N,28.2,88,45.5,2.6,3.614,21.0,9.2,82,陰有雨,20.6,9782.637878824487,0.0010267354009584815,67.59610499650064,25.53957432079256,43.44504614020539
121.0475°E,25.0067°N,29.8,84,0.0,11.6,7.1,16.0,4.2,82,多雲有靄,20.6,8749.66299267819,0.0028768625986609615,82.4129604825966,23.319429204386143,55.699792578935075
121.0475°E,25.0067°N,29.7,82,0.0,8.8,6.478,19.6,6.2,81,多雲有靄,20.6,6000.522164362475,0.01847883703329891,40.19707513207054,23.54746861258607,45.02382993592289
121.0475°E,25.0067°N,29.4,85,0.0,3.0,4.106,22.4,8.0,81,多雲有靄,20.6,14.224020022404082,0.011217011076749392,44.44675644663958,25.021782263441096,41.264155945531414
121.0475°E,25.0067°N,29.9,82,0.0,9.7,6.928,26.2,6.0,81,多雲有靄,20.6,3382.435833632015,0.0027222350453845034,1.7652614673099754,25.473883766867353,53.85773851339282
121.0475°E,25.0067°N,28.7,87,7.5,6.8,6.258,20.4,7.6,81,多雲有雨,20.6,5046.925528199377,0.0005014395849270118,26.318992644951667,26.897561946614214,54.52322503834
121.0475°E,25.0067°N,27.6,90,3.5,4.9,5.331,22.6,7.8,80,多雲有雨,20.6,8909.216405460176,0.01353864310582269,94.18534223614301,24.944520598187285,41.30869879689789
121.0475°E,25.0067°N,28.8,86,0.0,9.8,6.919,28.0,4.4,80,多雲有靄,20.6,7295.26269697434,0.0028697181300821125,45.964285535671046,25.867089286830492,52.16030929027519
121.0475°E,25.0067°N,29.5,81,0.0,8.8,6.664,26.0,4.4,80,多雲有靄,20.6,5266.258063442616,0.0022624265416944693,69.47930844864725,24.834632330743286,53.85720302720768
121.0475°E,25.0067°N,30.1,77,0.0,11.8,7.256,30.0,2.0,79,晴有靄,20.6,6841.476084005314,0.00430641101822042,56.4964805706607,23.506680706153325,43.0204248120056
121.0475°E,25.0067°N,30.1,82,0.0,11.7,7.456,22.0,2.0,79,晴有靄,20.6,4238.966516220779,0.011846501571856006,77.44471841378765,26.412156315450527,53.55245759263744
121.0475°E,25.0067°N,27.3,91,35.0,0.2,0.6,11.1,9.8,79,陰有雨,20.6,7496.340683279893,0.0028365148424743776,41.64898956721711,26.051197402438696,42.92194140360961
121.0475°E,25.0067°N,27.6,91,13.5,8.7,6.511,18.2,8.4,79,多雲有雨,20.6,8558.58895346064,0.0065153179125960695,64.22800168328891,24.760796357939185,44.20459037903184
121.0475°E,25.0067°N,27.5,85,23.5,7.5,6.314,40.0,8.0,78,多雲有雨,20.6,5164.33624550143,0.049478241186157935,18.416573816823977,24.6392682734042,44.95188916461629
121.0475°E,25.0067°N,27.6,89,15.5,4.1,4.975,35.0,8.6,78,多雲有雨,20.6,9856.981250504577,4.151738059103254e-05,50.86612717802835,23.630437702308978,50.433562767465354
121.0475°E,25.0067°N,27.9,88,0.0,8.5,6.319,28.0,7.2,78,多雲有靄,20.6,8078.773910212574,0.013274093643826241,7.993240492774378,25.98570247627838,49.17188765076976
121.0475°E,25.0067°N,28.7,87,0.0,11.7,7.236,28.0,3.4,77,晴有靄,20.6,4514.822421812985,0.010634405871682151,3.692530246331538,26.65751792964193,44.45610735593225
121.0475°E,25.0067°N,29.2,84,0.0,11.9,7.561,30.0,5.0,77,多雲有靄,20.6,2794.1612519003424,0.0004922040341308325,81.41242259917894,24.321960836830133,46.894704654764084
121.0475°E,25.0067°N,29.2,83,0.0,10.0,7.178,27.2,7.2,77,多雲有靄,20.6,2917.9462198208125,0.003439665038695459,32.59415651653457,23.269884426124786,53.00536419814597
121.0475°E,25.0067°N,29.0,85,0.0,9.7,5.558,19.4,8.0,76,多雲有靄,20.6,3087.068264744724,0.005515004565193528,1.8924341228455988,26.306283715888004,39.37078367536557
121.0475°E,25.0067°N,29.0,84,0.0,9.9,6.839,14.4,7.0,76,多雲有靄,20.6,1730.499098858731,0.00011787601172034142,35.370464243215,24.280094367000075,58.487828038194216
121.0475°E,25.0067°N,29.7,82,0.0,8.9,5.858,16.0,7.2,76,多雲有靄,20.6,5780.897636688527,0.02657192389612878,19.505375225967104,24.468692808014268,53.39571926058524
121.0475°E,25.0067°N,29.0,82,0.0,11.3,6.567,23.4,5.4,75,多雲有靄,20.6,5688.641921765465,0.0008329504348586631,77.10019471158832,25.81094613571163,51.97151592160006
121.0475°E,25.0067°N,28.9,86,0.0,11.7,6.978,16.0,5.0,75,多雲有靄,20.6,2208.9830741108844,0.0171060806308406,62.080219583192665,26.919793106270767,50.621430863714394
121.0475°E,25.0067°N,30.4,77,0.0,10.1,6.575,16.8,5.0,74,多雲有靄,20.6,2952.376383848417,0.012301237297481019,64.13689951541642,24.66231670131296,41.016045666543754
121.0475°E,25.0067°N,31.1,68,0.0,11.2,7.367,30.0,3.2,74,晴天,20.6,5164.474996406915,0.0069497410263301695,64.51524436037225,24.00670737634826,54.18300384954789
121.0475°E,25.0067°N,29.8,79,0.0,6.4,5.264,23.2,7.8,74,多雲有靄,20.6,6014.812626728454,0.00911069154909832,71.06843425983172,25.15759405206073,54.64609856625951
121.0475°E,25.0067°N,28.7,90,5.5,3.9,3.283,23.2,9.2,73,陰有雨,20.6,447.66070303977097,0.013063662977958539,92.37733178414769,25.229498369188644,44.24832511460921
121.0475°E,25.0067°N,28.5,82,0.5,0.6,2.183,19.6,9.6,73,陰有靄,20.6,6221.7822983999495,0.018388194696596957,55.96629192924847,25.537646855001313,57.02235265035374
121.0475°E,25.0067°N,28.4,85,5.5,0.0,1.189,24.0,10.0,72,陰有雨,20.6,382.84063863936524,0.006549057753991219,65.6436295166813,25.533217750535833,50.59806033463484
121.0475°E,25.0067°N,27.9,93,5.5,2.8,4.35,21.4,9.2,72,陰有雨,20.6,1647.7118672760303,0.016992569408614808,2.135109729729734,26.28856196634154,51.67082908397127
121.0475°E,25.0067°N,27.0,94,6.0,2.3,3.328,16.6,9.0,72,陰有雨,20.6,6574.403044537763,0.0005962026398382219,15.605536339212856,24.34843487333882,39.06211427062229
121.0475°E,25.0067°N,26.5,81,11.0,0.4,2.572,13.4,9.2,71,陰有雨,20.6,184.54272855013858,0.003485610857232208,41.97793286808199,24.198472494962427,55.225051669343856
121.0475°E,25.0067°N,26.1,77,0.0,3.5,4.758,17.8,7.4,70,多雲有靄,20.6,7267.27854617759,0.0382578669969086,7.945029729344899,26.14866983592834,55.04565848603767
121.0475°E,25.0067°N,26.2,81,0.0,11.9,7.058,29.2,5.8,70,多雲有靄,20.6,7180.967065600658,0.009129482639350298,29.552509403828044,23.27508420538774,43.77748387397544
121.0475°E,25.0067°N,26.4,85,0.0,10.9,6.933,14.4,5.0,70,多雲有靄,20.6,5029.731329710499,0.0026837185006097887,58.37096755694675,24.414160432889197,53.3174002767016
121.0475°E,25.0067°N,27.2,84,0.0,11.2,6.792,14.0,3.0,69,晴有靄,20.6,5287.745727159796,0.01139014977531178,28.827972158604233,25.751470404279534,42.53062201513851
121.0475°E,25.0067°N,27.5,82,0.0,8.9,5.997,13.2,9.0,69,陰有靄,20.6,6524.934337648472,0.0031789744891155265,17.33811033815702,25.86400858476858,54.59948413899351
121.0475°E,25.0067°N,27.6,84,0.0,7.9,5.881,12.4,5.2,69,多雲有靄,20.6,8712.700368322538,0.006608009449971993,29.421090352753065,26.433214078469025,52.84564334909083
121.0475°E,25.0067°N,27.9,86,0.0,9.1,6.611,14.4,6.4,68,多雲有靄,20.6,5134.130840433864,0.006954413966701029,10.817430310686216,26.073166058488987,48.41662468906232
121.0475°E,25.0067°N,28.1,82,0.0,9.8,6.292,16.4,6.8,68,多雲有靄,20.6,5564.056324029732,0.005279627342473973,80.3237163230779,24.532866827274304,47.383873552782845
121.0475°E,25.0067°N,28.4,84,0.0,8.6,5.903,14.4,4.8,67,多雲有靄,20.6,4407.65838354653,0.001424570782758873,92.26627027907205,24.37348828293913,48.30665460293705
121.0475°E,25.0067°N,28.3,85,0.0,9.0,5.936,16.0,2.8,67,晴有靄,20.6,8288.258507924322,0.01082480437414053,45.66466711798045,25.503145399150757,46.31769475785839
121.0475°E,25.0067°N,28.9,82,0.0,9.3,6.061,17.8,2.6,67,晴有靄,20.6,1983.2858524772118,0.0027974251083237693,28.72513097754188,26.962893724709765,58.72875798017783
121.0475°E,25.0067°N,28.6,86,0.0,7.5,5.814,17.8,5.0,66,多雲有靄,20.6,4798.7222786524635,0.0023236455721885644,88.29326829637345,25.325326711868815,56.6118721189155
121.0475°E,25.0067°N,28.6,84,0.0,9.0,5.631,17.6,3.6,66,晴有靄,20.6,8803.45319016398,0.016713372775407607,77.94815139071018,26.976158587695885,51.84583747563009
121.0475°E,25.0067°N,29.1,82,0.0,8.6,5.778,27.0,5.2,65,多雲有靄,20.6,2472.1968968527162,0.02353923913200687,92.40885534750105,25.658630363212904,57.86629750788585
121.0475°E,25.0067°N,30.0,76,0.0,9.9,5.794,35.0,4.0,65,多雲有靄,20.6,2328.4478354926687,0.00827985535509324,39.23221008653901,23.897568241490138,57.930088153174275
121.0475°E,25.0067°N,29.2,77,0.0,8.8,5.958,22.4,4.0,65,多雲有靄,20.6,5851.220031015071,0.003942363004372094,17.24538213568939,23.74688951613485,52.55291253801049
121.0475°E,25.0067°N,28.9,78,0.0,11.5,6.419,20.4,3.0,64,晴有靄,20.6,2864.1655594932763,0.003890525609383863,82.39152626753682,25.736773911464034,39.955810558322966
121.0475°E,25.0067°N,29.0,80,0.0,11.5,6.386,30.0,5.0,64,多雲有靄,20.6,6547.4158451751255,0.005622511397603088,51.88811051960751,25.664980764780363,46.80208730981079
121.0475°E,25.0067°N,29.0,80,0.0,9.6,5.928,27.2,6.0,63,多雲有靄,20.6,4089.022922010493,0.0023558669845240724,9.809952960049884,25.63446753342609,50.99388478309727
121.0475°E,25.0067°N,29.2,82,0.0,9.0,5.861,16.0,3.4,63,晴有靄,20.6,7476.717919930993,0.004340840605311187,28.711691659313942,26.357962314290166,56.17648733076369
121.0475°E,25.0067°N,28.8,81,0.0,11.4,6.358,20.0,1.4,62,晴有靄,20.6,8127.84498103024,0.00383714414676762,23.511153981416687,25.978842304749836,54.65889899837531
121.0475°E,25.0067°N,26.3,77,1.0,3.1,3.028,16.8,8.2,62,多雲有雨,20.6,5334.016582086591,0.0021167344676512197,56.721239775486076,25.94728615035387,40.31673466908647
121.0475°E,25.0067°N,26.4,82,0.0,1.2,2.239,22.4,8.2,61,多雲有靄,20.6,6482.455807181093,0.022455951097953574,27.448243750476475,23.838860579631188,54.41235679567232
121.0475°E,25.0067°N,26.0,94,12.5,0.0,0.858,7.6,10.0,61,陰有雨,20.6,3895.8041614664608,0.001119135044153839,47.85337936509237,23.774841863879622,54.323594514605475
121.0475°E,25.0067°N,25.6,93,12.5,0.5,2.675,12.0,9.0,60,陰有雨,20.6,4798.660837342321,0.0467842344762526,29.62427229765051,26.701914585600736,45.29229104633826
121.0475°E,25.0067°N,26.0,91,2.0,2.3,3.917,14.4,8.8,60,多雲有雨,20.6,6933.734182634166,0.001265390402768385,67.88829057632292,26.81580698494987,52.400046757608415
121.0475°E,25.0067°N,25.7,96,3.0,0.4,2.783,12.2,9.8,60,陰有雨,20.6,9045.352016991465,0.015384512998761516,37.06981694281537,23.147361562939484,38.193875195612804
121.0475°E,25.0067°N,25.0,93,1.0,0.0,1.633,16.8,10.0,59,陰有雨,20.6,2812.575062692965,0.004332333573102989,56.55106299946958,25.628436081396007,51.89629244829897
121.0475°E,25.0067°N,24.5,94,4.0,0.4,2.344,13.2,9.6,59,陰有雨,20.6,3799.6035542759696,0.030949085932981547,76.46616511114168,25.957863653513613,42.94690968516817
121.0475°E,25.0067°N,24.3,89,2.0,1.4,2.6,18.8,8.8,58,多雲有雨,20.6,3427.056555297896,0.0010604309601249516,7.55257550665921,24.337082153727668,38.08782761402941
121.0475°E,25.0067°N,25.0,77,0.0,9.9,5.631,16.8,4.2,58,多雲有靄,20.6,6458.419311178121,0.018704813588413232,95.91301017946499,26.98016703647201,47.846163439448915
121.0475°E,25.0067°N,24.9,77,0.0,10.1,5.717,16.0,3.2,57,晴有靄,20.6,8462.251981241494,0.005820100241984609,36.93552303465185,26.80284143566396,47.05493522600926
121.0475°E,25.0067°N,24.2,78,0.0,3.0,3.072,25.2,8.4,57,多雲有靄,20.6,8941.22603187693,0.00990466947697238,91.56078392945723,25.633695460118897,41.28645180681433
121.0475°E,25.0067°N,23.8,71,0.0,5.3,4.808,14.8,7.6,57,多雲,20.6,6578.993275909982,0.010609441600805005,60.732689573857954,23.038995700768464,53.54196326485858
121.0475°E,25.0067°N,24.9,60,0.0,10.4,5.622,16.8,3.2,56,晴天,20.6,1458.094430839351,0.004489833826110456,43.39298442771214,24.609492165039754,40.96391014679945
121.0475°E,25.0067°N,25.1,61,0.0,5.9,5.008,16.0,8.2,56,多雲,20.6,7612.723970774727,0.004488474408444969,20.31321195689553,23.5823254814353,53.05324679433804
